,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
395,135289506,iconicDemoe,bambi,2010-04-20 22:05:46+00:00,next in line behind the sun,2836,888,130651,http://pbs.twimg.com/profile_images/1523805483739627521/g0R81_zE_normal.jpg,https://pbs.twimg.com/profile_banners/135289506/1598694317,
2128,1096581450,_Gio_perez,GIO LOWKz,2013-01-16 23:02:04+00:00,,219,316,11082,http://pbs.twimg.com/profile_images/553271720694390784/y3NL0Fz4_normal.jpeg,https://pbs.twimg.com/profile_banners/1096581450/1419405789,
2907,1254440376,widowsbrittana,Angie,2013-03-09 14:04:20+00:00,she/her| Ireland ,2344,324,57143,http://pbs.twimg.com/profile_images/688351236580458496/MOtD8erx_normal.jpg,https://pbs.twimg.com/profile_banners/1254440376/1595637665,
2991,84375317,cozzboz,Ꮳoral 🐶🐝,2009-10-22 17:24:59+00:00,Brumingham,118,212,6368,http://pbs.twimg.com/profile_images/1149613158362832896/wJoU8wa1_normal.jpg,https://pbs.twimg.com/profile_banners/84375317/1538139805,
3453,514642086,stonesoulbeats,Stone Soul,2012-03-04 18:56:19+00:00,"Boulder, CO // Melville, NY",585,421,1992,http://pbs.twimg.com/profile_images/698757672707837952/6kdojg-J_normal.jpg,https://pbs.twimg.com/profile_banners/514642086/1455431824,
3463,50133406,aricle_,Laenia,2009-06-23 23:05:42+00:00,"Fortaleza, Brasil",559,1384,79097,http://pbs.twimg.com/profile_images/1516114457604214784/ii1dByil_normal.jpg,https://pbs.twimg.com/profile_banners/50133406/1620019545,
