,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
28,259800835,joesmith127,Downward Dog,2011-03-02 16:38:04+00:00,,294,1706,24119,http://pbs.twimg.com/profile_images/874931053076647937/EtIEy2AY_normal.jpg,https://pbs.twimg.com/profile_banners/259800835/1620995654,
32,295969182,Hawkryy,Ryan,2011-05-09 23:55:32+00:00,Illinois,931,928,46288,http://pbs.twimg.com/profile_images/1519869461339287552/fFCcCtSk_normal.jpg,https://pbs.twimg.com/profile_banners/295969182/1629608825,
130,496395397,TDtrey4,Dedoid.,2012-02-18 22:35:27+00:00,,177,232,4480,http://pbs.twimg.com/profile_images/586589284729286656/-woPLq6N_normal.jpg,https://pbs.twimg.com/profile_banners/496395397/1416588874,
148,311135211,sgun_e82,Michael,2011-06-04 23:27:17+00:00,USA,907,371,63215,http://pbs.twimg.com/profile_images/1498141981742178307/5yzDQt2e_normal.jpg,https://pbs.twimg.com/profile_banners/311135211/1514045476,
244,1898914650,killerkend,Space Queen,2013-09-24 02:01:23+00:00,Bellingham,449,275,14572,http://pbs.twimg.com/profile_images/1385068392109903872/xRTLYhTu_normal.jpg,https://pbs.twimg.com/profile_banners/1898914650/1574638538,
303,34763150,SelLonglastname,S E L,2009-04-23 23:04:12+00:00,"Toronto, Ontario",520,543,4201,http://pbs.twimg.com/profile_images/1234087845142441984/NVGhluxN_normal.jpg,https://pbs.twimg.com/profile_banners/34763150/1533932280,
1660,136724555,Sushielny,sushi,2010-04-24 18:45:18+00:00,,277,241,14018,http://pbs.twimg.com/profile_images/1091917066582425600/RLAJgg1x_normal.jpg,https://pbs.twimg.com/profile_banners/136724555/1543795104,
1728,335331687,bosco_53,bosco,2011-07-14 14:33:18+00:00,,399,1342,57070,http://pbs.twimg.com/profile_images/1430758679788220420/KWfApE3v_normal.jpg,https://pbs.twimg.com/profile_banners/335331687/1629954426,
1800,950795791,mattparker5112,puck farker,2012-11-16 01:44:42+00:00,,278,281,15038,http://pbs.twimg.com/profile_images/1267232417452081159/C-T7eWaZ_normal.jpg,https://pbs.twimg.com/profile_banners/950795791/1604190129,
1884,232356329,AprilsVeryOwn_,Danielle.,2010-12-30 23:03:40+00:00,"Philadelphia, PA",963,911,41487,http://pbs.twimg.com/profile_images/1348828122549002240/hXtcYVj8_normal.jpg,https://pbs.twimg.com/profile_banners/232356329/1455892660,
