created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status
2022-02-09 11:46:18+00:00,1491377917842300933,1491377917842300928,RT @realamberheard: It’s giving mom vibes https://t.co/J3XvXw87Zc,False,"[0, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realamberheard', 'name': 'Amber Heard', 'id': 807003567605227520, 'id_str': '807003567605227520', 'indices': [3, 18]}], 'urls': [], 'media': [{'id': 1491217370999705601, 'id_str': '1491217370999705601', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'url': 'https://t.co/J3XvXw87Zc', 'display_url': 'pic.twitter.com/J3XvXw87Zc', 'expanded_url': 'https://twitter.com/realamberheard/status/1491217376205221888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1491217376205221888, 'source_status_id_str': '1491217376205221888', 'source_user_id': 807003567605227520, 'source_user_id_str': '807003567605227520'}]}","{'media': [{'id': 1491217370999705601, 'id_str': '1491217370999705601', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'url': 'https://t.co/J3XvXw87Zc', 'display_url': 'pic.twitter.com/J3XvXw87Zc', 'expanded_url': 'https://twitter.com/realamberheard/status/1491217376205221888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1491217376205221888, 'source_status_id_str': '1491217376205221888', 'source_user_id': 807003567605227520, 'source_user_id_str': '807003567605227520', 'ext_alt_text': None}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1477158721105145857, 'id_str': '1477158721105145857', 'name': '❆', 'screen_name': 'amberheards', 'location': 'Amber’s heart', 'description': 'loving life & amber ♡ 1990', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 65, 'listed_count': 0, 'created_at': 'Sat Jan 01 06:04:25 +0000 2022', 'favourites_count': 63, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 99, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1480887583169200132/QOb-Sq3R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1480887583169200132/QOb-Sq3R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1477158721105145857/1641906088', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Feb 09 01:08:22 +0000 2022', 'id': 1491217376205221888, 'id_str': '1491217376205221888', 'full_text': 'It’s giving mom vibes https://t.co/J3XvXw87Zc', 'truncated': False, 'display_text_range': [0, 21], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1491217370999705601, 'id_str': '1491217370999705601', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'url': 'https://t.co/J3XvXw87Zc', 'display_url': 'pic.twitter.com/J3XvXw87Zc', 'expanded_url': 'https://twitter.com/realamberheard/status/1491217376205221888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1491217370999705601, 'id_str': '1491217370999705601', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FLHeTFFUUAE8n8e.jpg', 'url': 'https://t.co/J3XvXw87Zc', 'display_url': 'pic.twitter.com/J3XvXw87Zc', 'expanded_url': 'https://twitter.com/realamberheard/status/1491217376205221888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}}, 'ext_alt_text': None}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 807003567605227520, 'id_str': '807003567605227520', 'name': 'Amber Heard', 'screen_name': 'realamberheard', 'location': 'Los Angeles, CA', 'description': 'Actor and Activist, semi-professional disruptor, ice cream advocate and shameless teacup yorkie-lover', 'url': 'https://t.co/Ze18Ek9SOI', 'entities': {'url': {'urls': [{'url': 'https://t.co/Ze18Ek9SOI', 'expanded_url': 'http://instagram.com/amberheard', 'display_url': 'instagram.com/amberheard', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 189826, 'friends_count': 220, 'listed_count': 570, 'created_at': 'Thu Dec 08 23:26:58 +0000 2016', 'favourites_count': 739, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1147, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1383196364792680448/N8CdupEu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1383196364792680448/N8CdupEu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/807003567605227520/1491865816', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 212, 'favorite_count': 4700, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,212,0,False,False,0.0,en,,,,
2022-02-07 02:46:56+00:00,1490517404694290432,1490517404694290432,RT @wandasolsen: The Scarlet Witch returns in 3 months https://t.co/7aNKlrNXHo,False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wandasolsen', 'name': 'Ren', 'id': 1181839663499137024, 'id_str': '1181839663499137024', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1490378376112001025, 'id_str': '1490378376112001025', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1424, 'h': 801, 'resize': 'fit'}}, 'source_status_id': 1490378386052567040, 'source_status_id_str': '1490378386052567040', 'source_user_id': 1181839663499137024, 'source_user_id_str': '1181839663499137024'}]}","{'media': [{'id': 1490378376112001025, 'id_str': '1490378376112001025', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1424, 'h': 801, 'resize': 'fit'}}, 'source_status_id': 1490378386052567040, 'source_status_id_str': '1490378386052567040', 'source_user_id': 1181839663499137024, 'source_user_id_str': '1181839663499137024', 'ext_alt_text': None}, {'id': 1490378376414040065, 'id_str': '1490378376414040065', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FK7jPKsVEAEVyEl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPKsVEAEVyEl.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1490378386052567040, 'source_status_id_str': '1490378386052567040', 'source_user_id': 1181839663499137024, 'source_user_id_str': '1181839663499137024', 'ext_alt_text': None}, {'id': 1490378376879632384, 'id_str': '1490378376879632384', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FK7jPMbVcAAacRW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPMbVcAAacRW.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1148, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}}, 'source_status_id': 1490378386052567040, 'source_status_id_str': '1490378386052567040', 'source_user_id': 1181839663499137024, 'source_user_id_str': '1181839663499137024', 'ext_alt_text': None}, {'id': 1490378377156444161, 'id_str': '1490378377156444161', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FK7jPNdVQAELUBl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPNdVQAELUBl.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1490378386052567040, 'source_status_id_str': '1490378386052567040', 'source_user_id': 1181839663499137024, 'source_user_id_str': '1181839663499137024', 'ext_alt_text': None}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1477158721105145857, 'id_str': '1477158721105145857', 'name': '❆', 'screen_name': 'amberheards', 'location': 'Amber’s heart', 'description': 'loving life & amber ♡ 1990', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 65, 'listed_count': 0, 'created_at': 'Sat Jan 01 06:04:25 +0000 2022', 'favourites_count': 63, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 99, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1480887583169200132/QOb-Sq3R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1480887583169200132/QOb-Sq3R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1477158721105145857/1641906088', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Sun Feb 06 17:34:31 +0000 2022', 'id': 1490378386052567040, 'id_str': '1490378386052567040', 'full_text': 'The Scarlet Witch returns in 3 months https://t.co/7aNKlrNXHo', 'truncated': False, 'display_text_range': [0, 37], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1490378376112001025, 'id_str': '1490378376112001025', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1424, 'h': 801, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1490378376112001025, 'id_str': '1490378376112001025', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPJkUUAEslgT.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1424, 'h': 801, 'resize': 'fit'}}, 'ext_alt_text': None}, {'id': 1490378376414040065, 'id_str': '1490378376414040065', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/FK7jPKsVEAEVyEl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPKsVEAEVyEl.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'ext_alt_text': None}, {'id': 1490378376879632384, 'id_str': '1490378376879632384', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/FK7jPMbVcAAacRW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPMbVcAAacRW.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1148, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}}, 'ext_alt_text': None}, {'id': 1490378377156444161, 'id_str': '1490378377156444161', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/FK7jPNdVQAELUBl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FK7jPNdVQAELUBl.jpg', 'url': 'https://t.co/7aNKlrNXHo', 'display_url': 'pic.twitter.com/7aNKlrNXHo', 'expanded_url': 'https://twitter.com/wandasolsen/status/1490378386052567040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'ext_alt_text': None}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1181839663499137024, 'id_str': '1181839663499137024', 'name': 'Ren', 'screen_name': 'wandasolsen', 'location': 'he/him', 'description': 'Fan account | MCU • Elizabeth Olsen • DCEU | Stream all 9 episodes of WandaVision on Disney+ now!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 26680, 'friends_count': 1241, 'listed_count': 124, 'created_at': 'Wed Oct 09 07:53:19 +0000 2019', 'favourites_count': 34110, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 15646, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1441763012365279232/autsgimH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1441763012365279232/autsgimH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1181839663499137024/1642211229', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2873, 'favorite_count': 20554, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,2873,0,False,False,0.0,en,,,,
