,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
113,289024093,ReeceMarshall1,~ Reece ~,2011-04-27 21:50:59+00:00,#lowestoft,306,238,5502,http://pbs.twimg.com/profile_images/1085308153212874758/-DxvMYN6_normal.jpg,https://pbs.twimg.com/profile_banners/289024093/1455502792,
296,167781330,JamieOnoja,queen amina of zaria,2010-07-17 13:57:25+00:00,"London, England",272,257,21756,http://pbs.twimg.com/profile_images/1364226088612765705/1bNSYhdl_normal.jpg,https://pbs.twimg.com/profile_banners/167781330/1642561975,
510,242416941,JonnyBGoode514,Jonny B. Goode,2011-01-24 18:52:35+00:00,,270,1253,7446,http://pbs.twimg.com/profile_images/892534899852398592/IZt14Qj-_normal.jpg,https://pbs.twimg.com/profile_banners/242416941/1483785307,
530,468689612,Benjianfield,JFT 96,2012-01-19 20:16:23+00:00,"Carlisle, England",808,2163,14386,http://pbs.twimg.com/profile_images/1516392696222564362/FecpoMpQ_normal.jpg,https://pbs.twimg.com/profile_banners/468689612/1650371177,
623,20089675,chrisrickett,Chris Rickett,2009-02-04 20:31:39+00:00,London,4097,1800,6739,http://pbs.twimg.com/profile_images/1305799844888563712/BQFrhnQJ_normal.jpg,https://pbs.twimg.com/profile_banners/20089675/1490185044,
728,39012375,raptormantis,Ratul,2009-05-10 07:04:54+00:00,"50.589129,30.205943",191,401,8312,http://pbs.twimg.com/profile_images/1398996787617095681/BMaOBKDb_normal.jpg,https://pbs.twimg.com/profile_banners/39012375/1591644749,
811,318827663,biancaaalove,B💛,2011-06-17 03:29:12+00:00,Dallas Tx.,153,181,7687,http://pbs.twimg.com/profile_images/1522633063234215936/atA6TLnq_normal.jpg,https://pbs.twimg.com/profile_banners/318827663/1586841055,
1280,218300097,DublA8,DublA,2010-11-21 23:44:24+00:00,"Dallas, TX",361,418,7384,http://pbs.twimg.com/profile_images/1487853147628392450/-A6Qjp9S_normal.jpg,https://pbs.twimg.com/profile_banners/218300097/1616903483,
1340,256198741,chloefrail,🌈Chlo,2011-02-22 21:31:40+00:00,"Birmingham, England",811,322,26809,http://pbs.twimg.com/profile_images/1519305660499992576/oclQZimy_normal.jpg,,
1413,339389200,KevBot313,kevbot,2011-07-21 01:22:19+00:00,"Michigan, USA",152,103,4818,http://pbs.twimg.com/profile_images/905477416734388224/Wk1aLNyW_normal.jpg,https://pbs.twimg.com/profile_banners/339389200/1467745358,
1414,524897033,Hello_Th3re,fucking idiot,2012-03-15 01:05:50+00:00,"Leicester, UK. :|",132,468,3597,http://pbs.twimg.com/profile_images/2291057090/ckymt1ytsi4lvoiwtksg_normal.jpeg,,
1661,58525666,alldagirlsluvro,Ro,2009-07-20 17:03:19+00:00,"ÜT: 40.682758,-73.739667",1060,956,239432,http://pbs.twimg.com/profile_images/1510057716395520002/Q2Es2XMo_normal.jpg,https://pbs.twimg.com/profile_banners/58525666/1519221453,
1689,309954708,StealthyTexas,T.Visnick,2011-06-02 23:28:15+00:00,South Carolina,354,319,20889,http://pbs.twimg.com/profile_images/1100229551702056961/fu94wpOP_normal.jpg,https://pbs.twimg.com/profile_banners/309954708/1582403357,
1746,311678922,nourqureshi,Nour ul Ayn🦋,2011-06-05 21:28:00+00:00,,1951,796,48544,http://pbs.twimg.com/profile_images/1208885955144429568/X-fpA_II_normal.jpg,https://pbs.twimg.com/profile_banners/311678922/1611162580,
1748,20375146,auramorel,Aura Morel,2009-02-08 16:24:05+00:00,Everywhere,162,142,28130,http://pbs.twimg.com/profile_images/1458580737075171328/8B-qCrCP_normal.jpg,https://pbs.twimg.com/profile_banners/20375146/1636587724,
1781,421628186,StysRay,Andy Garcia,2011-11-26 05:40:08+00:00,,194,222,4185,http://pbs.twimg.com/profile_images/487384316474056705/kWV8E6pS_normal.jpeg,https://pbs.twimg.com/profile_banners/421628186/1555437157,
1845,92260077,wayneley,wayneley,2009-11-24 12:23:55+00:00,The Land of OZ,689,365,21926,http://pbs.twimg.com/profile_images/1446543427886256128/w3oivNv8_normal.jpg,https://pbs.twimg.com/profile_banners/92260077/1349224682,
2103,188359644,paneeeee,Osvaldo,2010-09-08 15:05:06+00:00,"Madrid,Barcelona",412,1658,52647,http://pbs.twimg.com/profile_images/500819769059065856/8ctne7cl_normal.jpeg,https://pbs.twimg.com/profile_banners/188359644/1457700924,
