,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
451,25241987,titobabis,titobabis,2009-03-19 05:03:42+00:00,Earth,317,97,3487,http://pbs.twimg.com/profile_images/1476381933030756356/VNUQoBd4_normal.jpg,https://pbs.twimg.com/profile_banners/25241987/1650511187,
592,1429364059938373632,sunflower_boho,Theresa🌻🧣🍩♿️🐨🦄☮️☠️🏴‍☠️,2021-08-22 08:45:40+00:00,"neverland, she/her, night-owl.",3707,4837,2013,http://pbs.twimg.com/profile_images/1515616753375748096/S4dl8289_normal.jpg,https://pbs.twimg.com/profile_banners/1429364059938373632/1651022997,
617,704677368640774144,Ty_D16,Ty,2016-03-01 14:39:11+00:00,,206,572,17249,http://pbs.twimg.com/profile_images/1307225459231535104/00bEsYd__normal.jpg,https://pbs.twimg.com/profile_banners/704677368640774144/1643310006,
987,580294852,caybur,carter,2012-05-14 22:21:49+00:00,,125,114,5148,http://pbs.twimg.com/profile_images/1512589746815451142/L1AtcnSP_normal.jpg,https://pbs.twimg.com/profile_banners/580294852/1632648067,
1039,1134576530020098048,nevertakeitstan,Sam - They/Them,2019-05-31 21:44:58+00:00,"England, United Kingdom",165,338,7598,http://pbs.twimg.com/profile_images/1503662470262632451/cDVbX3z4_normal.jpg,https://pbs.twimg.com/profile_banners/1134576530020098048/1647336044,
1423,95158332,3JordanRobinson,Jordan Robinson,2009-12-07 07:48:21+00:00,"Las Vegas, NV",263,420,6594,http://pbs.twimg.com/profile_images/1420078167922921473/UST9bXaF_normal.jpg,https://pbs.twimg.com/profile_banners/95158332/1427443038,
1498,1180309961668202496,Frosty2495,"Spider-Man: No Way, Homo",2019-10-05 02:33:29+00:00,,741,1681,81780,http://pbs.twimg.com/profile_images/1477354306944782337/e3ICBPkb_normal.jpg,https://pbs.twimg.com/profile_banners/1180309961668202496/1641063690,
1540,339114083,dancemachine48,Andrew Beam 🇺🇦,2011-07-20 16:21:10+00:00,Installation 69,300,996,15994,http://pbs.twimg.com/profile_images/1163492511173808134/lMm7rtu3_normal.jpg,https://pbs.twimg.com/profile_banners/339114083/1565581188,
1568,2769914645,chndlerz,‏ً,2014-09-14 11:04:38+00:00,"21, She/Her",6922,431,26928,http://pbs.twimg.com/profile_images/1518751427287465985/8f3ErgPe_normal.jpg,https://pbs.twimg.com/profile_banners/2769914645/1647134393,
1752,1353233316250583040,KHAOSCAPTIVE,𝐖𝔢'𝔯𝔢 𝔞𝔩𝔩 𝐭𝐫𝐚𝐩𝐩𝐞𝐝 𝔥𝔢𝔯𝔢.,2021-01-24 06:49:09+00:00,𝖙𝖍𝖊 𝖊𝖆𝖗𝖙𝖍 𝖆𝖘𝖞𝖑𝖚𝖒,184,425,4865,http://pbs.twimg.com/profile_images/1473346116695515148/l90j40IZ_normal.jpg,https://pbs.twimg.com/profile_banners/1353233316250583040/1645041131,
1881,4891532965,Polichromos,Polichromos,2016-02-11 06:36:06+00:00,Home is where the heart is. ♥️,239,369,6726,http://pbs.twimg.com/profile_images/1296383807239618560/lNl9WP2f_normal.jpg,,
2214,754110757810221056,draculassoul,ꂵꍟꁅꍏꈤ,2016-07-16 00:29:50+00:00,Woodsboro,201,172,6701,http://pbs.twimg.com/profile_images/1507029935306596357/iB6a3WvS_normal.jpg,https://pbs.twimg.com/profile_banners/754110757810221056/1649304514,
2496,843352918858260480,simbasstitch,melissa 🏴‍☠️,2017-03-19 06:46:19+00:00,⛵️ ,502,305,36766,http://pbs.twimg.com/profile_images/1510724601483046919/tXPodbW4_normal.jpg,https://pbs.twimg.com/profile_banners/843352918858260480/1649020289,
3802,725117451810172928,JarredTaylor_,ᱬJarredᱬ,2016-04-27 00:20:47+00:00,He/Him ~ 19,856,972,24974,http://pbs.twimg.com/profile_images/1483187525468446725/_mZ7S1IE_normal.jpg,https://pbs.twimg.com/profile_banners/725117451810172928/1642454437,
4106,1323765807789318145,an5kins,🕊,2020-11-03 23:15:51+00:00,zhara | black | 16 | she/her ,345,220,8384,http://pbs.twimg.com/profile_images/1517946846920028160/HmQN9j1h_normal.jpg,https://pbs.twimg.com/profile_banners/1323765807789318145/1650741794,
4566,2179087636,firebreather764,ghost of Tsushima iki islands 🔥,2013-11-13 03:45:57+00:00,United States,67,389,6057,http://pbs.twimg.com/profile_images/1485876033911984133/5jhFju9n_normal.jpg,https://pbs.twimg.com/profile_banners/2179087636/1594416716,
4980,3930453197,emilybsci1,Emily B. Scialom,2015-10-11 19:34:27+00:00,"Cambridge, England",3197,2600,19099,http://pbs.twimg.com/profile_images/1511719365825155073/OcbMLe6l_normal.jpg,https://pbs.twimg.com/profile_banners/3930453197/1642436421,
5126,716444474746937346,1llustriousKing,Murder of Kurows ∞ (he/they),2016-04-03 01:57:28+00:00,"Seattle, WA",473,1738,29044,http://pbs.twimg.com/profile_images/1507891918738321411/Cj_Ozpjb_normal.jpg,https://pbs.twimg.com/profile_banners/716444474746937346/1641628382,
5586,1429333926,BriscoeCainSr,Richard Gutts,2013-05-15 02:36:58+00:00,,260,417,11854,http://pbs.twimg.com/profile_images/1273387626171699201/097litR2_normal.jpg,https://pbs.twimg.com/profile_banners/1429333926/1567349015,
5951,1253520631359926273,EagleBaby420,&,2020-04-24 03:07:20+00:00,they/he/xe,233,506,33329,http://pbs.twimg.com/profile_images/1505927641966145551/sHFIp61m_normal.jpg,https://pbs.twimg.com/profile_banners/1253520631359926273/1647473241,
6107,2181071294,Eich_Mam,Barry Burton enjoyer 🏴󠁧󠁢󠁷󠁬󠁳󠁿,2013-11-07 23:37:46+00:00,header is all my own art,271,762,25796,http://pbs.twimg.com/profile_images/1519430550171357184/bhvX9TkC_normal.jpg,https://pbs.twimg.com/profile_banners/2181071294/1632584261,
6357,137951172,KoyoteSucks,Koyote,2010-04-28 06:27:56+00:00,United States,1353,541,7338,http://pbs.twimg.com/profile_images/1338607708598009856/OKf1coBt_normal.jpg,https://pbs.twimg.com/profile_banners/137951172/1453750680,
6422,1382204378585583619,emmonvfx,emu,2021-04-14 05:29:56+00:00,he/him,303,1477,10298,http://pbs.twimg.com/profile_images/1490557353816903681/z0Nva5br_normal.jpg,https://pbs.twimg.com/profile_banners/1382204378585583619/1645307562,
6552,1263487574007361538,MierAsh_,Ant,2020-05-21 15:11:34+00:00,,276,447,35260,http://pbs.twimg.com/profile_images/1443055880891633665/wgi4a6i0_normal.jpg,https://pbs.twimg.com/profile_banners/1263487574007361538/1623837952,
7160,726490161698246656,KillerCriticMan,Killer Critic,2016-04-30 19:15:26+00:00,Planet Vegeta,412,1013,14843,http://pbs.twimg.com/profile_images/1265313156089470976/Q2uzkaES_normal.jpg,https://pbs.twimg.com/profile_banners/726490161698246656/1595206150,
7870,63070517,TheOnlyAnimal93,.,2009-08-05 08:06:32+00:00,"Perth, Australia",1797,219,36800,http://pbs.twimg.com/profile_images/1368177149535006723/D2lI8uar_normal.jpg,https://pbs.twimg.com/profile_banners/63070517/1615033864,
8009,1249647435929927680,notshynotmingi,vnus 🥊,2020-04-13 10:35:49+00:00,20 any prns cbyf,260,251,25423,http://pbs.twimg.com/profile_images/1519279948883660800/zLO3G4gz_normal.jpg,https://pbs.twimg.com/profile_banners/1249647435929927680/1651059443,
8100,1223313035131072512,AlexShadows2323,alex combs,2020-01-31 18:32:24+00:00,"Townsville,",30,223,2358,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
8457,21677937,angelamorales18,Angela🇨🇦 🏴‍☠️#JusticeForJohnnyDepp,2009-02-23 18:36:31+00:00,"Montréal, Québec",1171,580,224434,http://pbs.twimg.com/profile_images/1338188450781163522/ag0ZZI4n_normal.jpg,https://pbs.twimg.com/profile_banners/21677937/1560906009,
8637,1296678804773978112,Lil_Inferno_,Lil🦕 Moon Knight era 🤍🌙,2020-08-21 05:21:42+00:00,Hell ,1721,770,33862,http://pbs.twimg.com/profile_images/1519273737765359616/7hkgKtnE_normal.jpg,https://pbs.twimg.com/profile_banners/1296678804773978112/1651058083,
9953,3209178951,comicxbook,❓❓0❓,2015-04-26 20:15:12+00:00,argentina,592,1507,30363,http://pbs.twimg.com/profile_images/1519115022282022912/3JJkYR06_normal.jpg,https://pbs.twimg.com/profile_banners/3209178951/1642801689,
10630,1013497917708144640,fake_uzer_name,fake_uzer_name,2018-07-01 19:01:48+00:00,USA,33,849,1607,http://pbs.twimg.com/profile_images/1233214694414000130/MbyrI2xS_normal.jpg,https://pbs.twimg.com/profile_banners/1013497917708144640/1578511758,
11989,1379457582142738437,issysiork,Isabel🏴‍☠️🦜🎸,2021-04-06 15:35:06+00:00,,186,427,672,http://pbs.twimg.com/profile_images/1500230763316453381/g6z6ZLHu_normal.jpg,https://pbs.twimg.com/profile_banners/1379457582142738437/1646517832,
12015,216192974,Dlund087,Dlund087,2010-11-16 00:58:14+00:00,Cypress Texas,516,1612,23855,http://pbs.twimg.com/profile_images/1472307642454396932/Ec6Lwa0W_normal.jpg,https://pbs.twimg.com/profile_banners/216192974/1634517152,
12938,1387226707900305412,bagelbaku,mello,2021-04-28 02:06:47+00:00,she/her 17,244,312,7382,http://pbs.twimg.com/profile_images/1489049736883490820/SV3JkrZd_normal.jpg,https://pbs.twimg.com/profile_banners/1387226707900305412/1646519767,
13792,24069376,HeylKatme,QQ,2009-03-12 23:35:00+00:00,New York,284,336,10966,http://pbs.twimg.com/profile_images/1475554614661550091/M6Ac7nWf_normal.jpg,https://pbs.twimg.com/profile_banners/24069376/1491343199,
15413,756155538363260928,potato6788,alex,2016-07-21 15:55:03+00:00,"New York, USA",52,349,831,http://pbs.twimg.com/profile_images/1497825574760468480/jbNJQCMF_normal.jpg,https://pbs.twimg.com/profile_banners/756155538363260928/1624167872,
15668,19386342,GodotIsW8ing4U,Godot,2009-01-23 08:14:22+00:00,Adult beefswelling,1882,678,43010,http://pbs.twimg.com/profile_images/1140144933422039040/Re3jWbFw_normal.png,https://pbs.twimg.com/profile_banners/19386342/1566612186,
15679,750062172772892672,Mr_Xlolz,Mr X,2016-07-04 20:22:12+00:00,Here and There,14,37,670,http://pbs.twimg.com/profile_images/1366875382700515328/xCsKQg_6_normal.jpg,https://pbs.twimg.com/profile_banners/750062172772892672/1614723569,
16384,1398730255544717315,univesalForce,The Universe,2021-05-29 19:57:56+00:00,SOLAR SYSTEM,46,124,3900,http://pbs.twimg.com/profile_images/1398730643261988865/-5Ajo4Rr_normal.jpg,https://pbs.twimg.com/profile_banners/1398730255544717315/1622500776,
16890,2743744952,JudyHanneKaren,TheNobodies,2014-08-19 02:27:28+00:00,Hong Kong,152,177,1144,http://pbs.twimg.com/profile_images/1506219369193304064/J3K6o-gg_normal.jpg,https://pbs.twimg.com/profile_banners/2743744952/1632714974,
