,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
458,1172286012040630272,artlisa84,lisacandy84,2019-09-12 23:09:08+00:00,,18818,12176,114981,http://pbs.twimg.com/profile_images/1506441254451691531/8Y_fLm4p_normal.jpg,https://pbs.twimg.com/profile_banners/1172286012040630272/1643472563,
554,842483718,jordanxbrookes,Jordan | JXB #ModernWarfare2,2012-09-23 22:13:39+00:00,"Nottingham, United Kingdom",940,1390,63096,http://pbs.twimg.com/profile_images/1212369742624935937/JP9kUEK1_normal.jpg,https://pbs.twimg.com/profile_banners/842483718/1623362951,
891,1405762848144326661,MoustacheCash10,Razer 🦇 ||artist||,2021-06-18 05:42:53+00:00,Minor,487,538,12539,http://pbs.twimg.com/profile_images/1517878419781869570/FkIZ-69m_normal.jpg,https://pbs.twimg.com/profile_banners/1405762848144326661/1650725516,
1036,922513155565195264,RealNoahToczko,INoahGuy,2017-10-23 17:20:50+00:00,"Richmond, VA",314,979,19713,http://pbs.twimg.com/profile_images/1465877902386290688/rJqAnEVs_normal.jpg,https://pbs.twimg.com/profile_banners/922513155565195264/1606620779,
1236,848899834434203650,king_of_Thebez,Creon,2017-04-03 14:07:47+00:00,,2,33,751,http://pbs.twimg.com/profile_images/848901360254844929/YNhE90lp_normal.jpg,https://pbs.twimg.com/profile_banners/848899834434203650/1491228869,
1338,1208271872,cacaoandcream,royalelephant,2013-02-22 12:38:42+00:00,Oppressed under Dictatorship,86,334,21907,http://pbs.twimg.com/profile_images/1341721658646675457/_b9RftxC_normal.jpg,https://pbs.twimg.com/profile_banners/1208271872/1608726392,
1430,1334292404585852929,eidotea1,eidotea,2020-12-03 00:24:57+00:00,,21,60,851,http://pbs.twimg.com/profile_images/1483230262435667973/eCmj2Bix_normal.jpg,https://pbs.twimg.com/profile_banners/1334292404585852929/1610797530,
1658,2431011888,dianaprinec,fucca,2014-04-06 21:22:46+00:00,he/him • 25 • infp • (be) • ʬ,3105,1133,147569,http://pbs.twimg.com/profile_images/1518929369078579200/gGmsyVuw_normal.jpg,https://pbs.twimg.com/profile_banners/2431011888/1650828551,
1735,1289626161790640128,AndrewOpress,Andrew Opress,2020-08-01 18:17:01+00:00,They/She,9,251,1776,http://pbs.twimg.com/profile_images/1486531054458454016/V3bqp6ai_normal.jpg,https://pbs.twimg.com/profile_banners/1289626161790640128/1642537195,
1749,2445024533,uhhcallmejefe,John Kickass,2014-03-29 17:22:44+00:00,the ass,100,981,5367,http://pbs.twimg.com/profile_images/1488194300311658505/VYLsL0Rp_normal.jpg,https://pbs.twimg.com/profile_banners/2445024533/1612026254,
1977,1421302172013182976,lovedespair,chiaki fanboy,2021-07-31 02:50:39+00:00,deez nutz,1,16,716,http://pbs.twimg.com/profile_images/1473032011468218368/V2sRONup_normal.jpg,https://pbs.twimg.com/profile_banners/1421302172013182976/1640033174,
1997,1354917723864772617,RobertB51707688,Robert🎭🏳️‍🌈🇺🇦Burns,2021-01-28 22:22:36+00:00,,95,445,3090,http://pbs.twimg.com/profile_images/1507727343649017858/bpeq3e9V_normal.jpg,https://pbs.twimg.com/profile_banners/1354917723864772617/1648305211,
