,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
477,810845009884958720,christovjn,ChristovJN,2016-12-19 13:51:29+00:00,"Manchester, England",138,233,2882,http://pbs.twimg.com/profile_images/1496343019259404294/kZWAlYs1_normal.jpg,https://pbs.twimg.com/profile_banners/810845009884958720/1554910607,
504,1427640434881437696,DrusillaGhoul,🌹🖤 Drusilla Ghoul 🖤🌹,2021-08-17 14:36:40+00:00,Dracula's Castle,145,140,882,http://pbs.twimg.com/profile_images/1515397686983376896/lKlhpCWj_normal.jpg,https://pbs.twimg.com/profile_banners/1427640434881437696/1631213843,
1493,834838379082743810,JerrellZod2,Enemy Of Atlantis 🔱,2017-02-23 18:52:34+00:00,The Kingdom Of Atlantis,247,294,60952,http://pbs.twimg.com/profile_images/1007399949754134529/4nAdeAVs_normal.jpg,https://pbs.twimg.com/profile_banners/834838379082743810/1545680307,
1593,452050167,LBashforth,Tired and hungry....,2012-01-01 10:40:52+00:00,Leeds England ,329,1699,10385,http://pbs.twimg.com/profile_images/1487323950027792384/pGw-KXIu_normal.jpg,https://pbs.twimg.com/profile_banners/452050167/1648395242,
1998,15936807,marvsgrl,Marvsgrl,2008-08-21 20:57:59+00:00,,95,161,4619,http://pbs.twimg.com/profile_images/1510052365914750976/4CY6jcdd_normal.jpg,https://pbs.twimg.com/profile_banners/15936807/1381538669,
3095,1249133896639234048,Meng20963094,王子,2020-04-12 00:35:18+00:00,Hell,0,21,88,http://pbs.twimg.com/profile_images/1249134217453158400/eiWtdOop_normal.jpg,,
3448,1228823794472701952,PobertR,pobertr.ethanol,2020-02-15 23:30:33+00:00,Anywhere but the USA,13,113,1776,http://pbs.twimg.com/profile_images/1487187598292488193/K-D1nZzg_normal.png,https://pbs.twimg.com/profile_banners/1228823794472701952/1650112770,
3493,484252781,MichalinaTaylor,Coach Sok,2012-02-05 22:15:32+00:00,,1830,376,31616,http://pbs.twimg.com/profile_images/1502850778138136577/5l7EtqI7_normal.jpg,https://pbs.twimg.com/profile_banners/484252781/1564616891,
3874,1392137369122398213,ChQadeer440,Qadeer,2021-05-11 15:20:00+00:00,,0,6,16,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3883,1342039225294848000,YDhanyel,Yung Dhanyel🐻,2020-12-24 09:28:03+00:00,,390,1081,4277,http://pbs.twimg.com/profile_images/1519686786695548935/Q1Jvwa2M_normal.jpg,,
4078,850864345995108352,LordBlastington,Ryan Hau,2017-04-09 00:14:03+00:00,,451,1147,31574,http://pbs.twimg.com/profile_images/939735781060390912/ywrP4w25_normal.jpg,https://pbs.twimg.com/profile_banners/850864345995108352/1583280346,
4894,1018487490326532097,Lisspiss1,Liss72,2018-07-15 13:28:35+00:00,"Grimstad, Norge",49,211,178,http://pbs.twimg.com/profile_images/1462743059318415360/TDQ-3FWG_normal.jpg,https://pbs.twimg.com/profile_banners/1018487490326532097/1637580592,
4930,4268087427,Bibi_LaReyna,Beebz,2015-11-24 22:44:59+00:00,,59,444,216,http://pbs.twimg.com/profile_images/1083564508524802049/0ZbCh1kr_normal.jpg,https://pbs.twimg.com/profile_banners/4268087427/1476929755,
4931,3360685372,mohamed_liam,ꪑ ››››,2015-07-05 14:08:33+00:00,"Alexandria, Egypt",143,132,1071,http://pbs.twimg.com/profile_images/1480262434807959553/2TwnIQXt_normal.png,https://pbs.twimg.com/profile_banners/3360685372/1576589037,
5837,1182312392107139073,Henry58979558,John Henry Irons,2019-10-10 15:10:32+00:00,,14,75,7860,http://pbs.twimg.com/profile_images/1450258727433551873/SB39xFn9_normal.jpg,,
6381,902615585720340480,lisamarie2174,Lisa 🇺🇦,2017-08-29 19:35:00+00:00,United Kingdom,74,149,1072,http://pbs.twimg.com/profile_images/904039428007628800/P2zh5kAx_normal.jpg,https://pbs.twimg.com/profile_banners/902615585720340480/1504036390,
