id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,profile_banner_url
1436760069853614083,1436760069853614080,Love.useless,Love30useless,,Live each day like it's your last,,{'description': {'urls': []}},False,5,6,0,2021-09-11 18:34:43+00:00,1889,,,False,False,5,,"{'created_at': 'Mon Mar 14 19:01:50 +0000 2022', 'id': 1503446322627727367, 'id_str': '1503446322627727367', 'full_text': ""#BBMzanzi\n\nSo libo went from being \nDeputy head of house to Head of house to being deputy head of house again....that's powerful 🔥🔥"", 'truncated': False, 'display_text_range': [0, 131], 'entities': {'hashtags': [{'text': 'BBMzanzi', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 24, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],
1504839115967184906,1504839115967184896,Annie Sophie mutter,mutter_annie,Germany,"Anne-Sophie Mutter is a German violinist. She was supported early in her career by Herbert von Karajan, and has had several works composed",,{'description': {'urls': []}},False,12,103,0,2022-03-18 15:16:39+00:00,10,,,False,False,3,,"{'created_at': 'Fri Mar 18 22:44:22 +0000 2022', 'id': 1504951873698254848, 'id_str': '1504951873698254848', 'full_text': ""the humanitarian situation in Ukraine and neighborhood counties is deteriorating rapidly , everyone can and must help now , word's alone are not enough ❤️ https://t.co/MaGIlxp7sj"", 'truncated': False, 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504951791800180739, 'id_str': '1504951791800180739', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504951791800180739/pu/img/iq3QwWLpdGhGjeHC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504951791800180739/pu/img/iq3QwWLpdGhGjeHC.jpg', 'url': 'https://t.co/MaGIlxp7sj', 'display_url': 'pic.twitter.com/MaGIlxp7sj', 'expanded_url': 'https://twitter.com/mutter_annie/status/1504951873698254848/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 886, 'h': 484, 'resize': 'fit'}, 'small': {'w': 680, 'h': 371, 'resize': 'fit'}, 'large': {'w': 886, 'h': 484, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504951791800180739, 'id_str': '1504951791800180739', 'indices': [155, 178], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504951791800180739/pu/img/iq3QwWLpdGhGjeHC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504951791800180739/pu/img/iq3QwWLpdGhGjeHC.jpg', 'url': 'https://t.co/MaGIlxp7sj', 'display_url': 'pic.twitter.com/MaGIlxp7sj', 'expanded_url': 'https://twitter.com/mutter_annie/status/1504951873698254848/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 886, 'h': 484, 'resize': 'fit'}, 'small': {'w': 680, 'h': 371, 'resize': 'fit'}, 'large': {'w': 886, 'h': 484, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [443, 242], 'duration_millis': 47568, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504951791800180739/pu/vid/658x360/4NziEvuUYXzTKakO.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1504951791800180739/pu/pl/gTeQZRNvl0ZTYzyc.m3u8?tag=12&container=fmp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504951791800180739/pu/vid/886x484/2SBEzVHW4uVa6XC0.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504951791800180739/pu/vid/494x270/M_32UukZdvLxP1p0.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504842721311215616/-kNvBAQy_normal.jpg,https://pbs.twimg.com/profile_images/1504842721311215616/-kNvBAQy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1504839115967184906/1647617449
180469068,180469068,RRosen,Robeana123,OH,"I love Johnny Depp movies,going to concerts,going to Comedy shows,going to festivals. I am a Female,Jewish MAGA Patriot, Q-supporter,Cat Mom+Animal lover.",,{'description': {'urls': []}},False,899,1584,12,2010-08-19 18:21:09+00:00,58670,,,False,False,85473,,"{'created_at': 'Sat Mar 19 00:46:18 +0000 2022', 'id': 1504982561898090502, 'id_str': '1504982561898090502', 'full_text': 'RT @mjBeats: 👑  |  Billie Jean... The King of Pop, Michael Jackson https://t.co/KLFdCoXcn9', 'truncated': False, 'display_text_range': [0, 90], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mjBeats', 'name': 'MJ Beats', 'id': 27879183, 'id_str': '27879183', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1504613700501753859, 'id_str': '1504613700501753859', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'url': 'https://t.co/KLFdCoXcn9', 'display_url': 'pic.twitter.com/KLFdCoXcn9', 'expanded_url': 'https://twitter.com/mjBeats/status/1504613802750402563/video/1', 'type': 'photo', 'sizes': {'large': {'w': 648, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 344, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 608, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1504613802750402563, 'source_status_id_str': '1504613802750402563', 'source_user_id': 27879183, 'source_user_id_str': '27879183'}]}, 'extended_entities': {'media': [{'id': 1504613700501753859, 'id_str': '1504613700501753859', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'url': 'https://t.co/KLFdCoXcn9', 'display_url': 'pic.twitter.com/KLFdCoXcn9', 'expanded_url': 'https://twitter.com/mjBeats/status/1504613802750402563/video/1', 'type': 'video', 'sizes': {'large': {'w': 648, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 344, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 608, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1504613802750402563, 'source_status_id_str': '1504613802750402563', 'source_user_id': 27879183, 'source_user_id_str': '27879183', 'video_info': {'aspect_ratio': [81, 160], 'duration_millis': 30000, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/320x632/hmwxfMizxlKackYv.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/648x1280/M3r9yrMj1l75hLKs.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/pl/ofcyYysuOv3rhdoq.m3u8?tag=12&container=fmp4'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/480x948/isJN_VeJ-XI1u8_W.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Mar 18 00:20:59 +0000 2022', 'id': 1504613802750402563, 'id_str': '1504613802750402563', 'full_text': '👑  |  Billie Jean... The King of Pop, Michael Jackson https://t.co/KLFdCoXcn9', 'truncated': False, 'display_text_range': [0, 53], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504613700501753859, 'id_str': '1504613700501753859', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'url': 'https://t.co/KLFdCoXcn9', 'display_url': 'pic.twitter.com/KLFdCoXcn9', 'expanded_url': 'https://twitter.com/mjBeats/status/1504613802750402563/video/1', 'type': 'photo', 'sizes': {'large': {'w': 648, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 344, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 608, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504613700501753859, 'id_str': '1504613700501753859', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1504613700501753859/pu/img/zYEC2wy1girX82de.jpg', 'url': 'https://t.co/KLFdCoXcn9', 'display_url': 'pic.twitter.com/KLFdCoXcn9', 'expanded_url': 'https://twitter.com/mjBeats/status/1504613802750402563/video/1', 'type': 'video', 'sizes': {'large': {'w': 648, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 344, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 608, 'h': 1200, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [81, 160], 'duration_millis': 30000, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/320x632/hmwxfMizxlKackYv.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/648x1280/M3r9yrMj1l75hLKs.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/pl/ofcyYysuOv3rhdoq.m3u8?tag=12&container=fmp4'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1504613700501753859/pu/vid/480x948/isJN_VeJ-XI1u8_W.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 63, 'favorite_count': 317, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 63, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],
2987799263,2987799263,Cali,jennings_cali,USA,"expect the unexpected
🇧🇬🇰🇪🇮🇹🇮🇪♀️",,{'description': {'urls': []}},False,347,552,1,2015-01-20 19:23:09+00:00,26638,,,True,False,7790,,"{'created_at': 'Fri Mar 18 21:29:51 +0000 2022', 'id': 1504933121707315202, 'id_str': '1504933121707315202', 'full_text': ""@Izze1122 I see what she's trying to do tho\nHmmm"", 'truncated': False, 'display_text_range': [10, 48], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Izze1122', 'name': 'Izze 🦁🐻', 'id': 797931564197941248, 'id_str': '797931564197941248', 'indices': [0, 9]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504583734460354561, 'in_reply_to_status_id_str': '1504583734460354561', 'in_reply_to_user_id': 797931564197941248, 'in_reply_to_user_id_str': '797931564197941248', 'in_reply_to_screen_name': 'Izze1122', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1476026061984993284/kPi4NyC8_normal.jpg,https://pbs.twimg.com/profile_images/1476026061984993284/kPi4NyC8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2987799263/1640747011
1345776203974766602,1345776203974766592,AME01🇺🇦🇺🇦,coffeebeanuk,UK,Lover of truth.,,{'description': {'urls': []}},False,50,87,0,2021-01-03 16:57:25+00:00,8441,,,False,False,2173,,"{'created_at': 'Fri Mar 18 15:43:28 +0000 2022', 'id': 1504845953710309426, 'id_str': '1504845953710309426', 'full_text': '@minxyleminx Okay, thank you. I thought I was going mad, lol', 'truncated': False, 'display_text_range': [13, 60], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'minxyleminx', 'name': 'VashtiV...mainlines avocados...sings like a cat', 'id': 266578386, 'id_str': '266578386', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504845350007447559, 'in_reply_to_status_id_str': '1504845350007447559', 'in_reply_to_user_id': 266578386, 'in_reply_to_user_id_str': '266578386', 'in_reply_to_screen_name': 'minxyleminx', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502930764408758274/8CdGsXcG_normal.jpg,https://pbs.twimg.com/profile_images/1502930764408758274/8CdGsXcG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
2534017772,2534017772,Narle Brothers,NarleBrothers,,"BOOMBOX ELVIS~HAS ENTERED THE BUILDING 🗣📢🎬ACTION
□ ROCKNROLL ~MOVES THE SOUL!!!",,{'description': {'urls': []}},False,544,3867,0,2014-05-30 03:22:34+00:00,4,,,True,False,304,,"{'created_at': 'Sat Mar 19 02:03:39 +0000 2022', 'id': 1505002026937200641, 'id_str': '1505002026937200641', 'full_text': 'Love this guy~ looks like Rudy sarzo has some compe""Tish~    ☆https://t.co/AkgJ97wU0W', 'truncated': False, 'display_text_range': [0, 85], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AkgJ97wU0W', 'expanded_url': 'https://www.instagram.com/reel/CYhVr5-lAta/?utm_medium=share_sheet', 'display_url': 'instagram.com/reel/CYhVr5-lA…', 'indices': [62, 85]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1497208623075717122/-FtFjN7X_normal.jpg,https://pbs.twimg.com/profile_images/1497208623075717122/-FtFjN7X_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2534017772/1647428555
1273417430,1273417430,🌈Queen V🌈♏,ValerieCJordan,Stolen Land,"#MMIW #MMIWG #BLM 
she/they
#JusticeForJohnnyDepp",,{'description': {'urls': []}},False,272,3552,0,2013-03-16 22:07:35+00:00,39120,,,False,False,6511,,"{'created_at': 'Fri Mar 18 01:58:54 +0000 2022', 'id': 1504638441874763802, 'id_str': '1504638441874763802', 'full_text': ""@shotheekwe I cannot believe it finally got suspended. I have reported everyday for a long time, and every email I got kept saying it didn't find anything. I am glad it's gone. You are right about watching and being aware of new accounts."", 'truncated': False, 'display_text_range': [12, 238], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shotheekwe', 'name': 'big sister', 'id': 857391454213242880, 'id_str': '857391454213242880', 'indices': [0, 11]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504631449240182794, 'in_reply_to_status_id_str': '1504631449240182794', 'in_reply_to_user_id': 857391454213242880, 'in_reply_to_user_id_str': '857391454213242880', 'in_reply_to_screen_name': 'shotheekwe', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1503431037115936777/pRloVuWZ_normal.jpg,https://pbs.twimg.com/profile_images/1503431037115936777/pRloVuWZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1273417430/1568511898
1491351279230144513,1491351279230144512,James Nakamura,JamesNakamura20,Japan,Happiness is a priority. I love my family,,{'description': {'urls': []}},False,297,2299,0,2022-02-09 10:00:37+00:00,36,,,False,False,7,,"{'created_at': 'Fri Mar 18 09:48:02 +0000 2022', 'id': 1504756503932293128, 'id_str': '1504756503932293128', 'full_text': '@shishinohitomi あなたは暗号通貨を取引または投資しますか？ メールで連絡できます。 私は25％の月次収益を提供する会社を持っています。', 'truncated': False, 'display_text_range': [16, 75], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shishinohitomi', 'name': 'ウルトラマンレオ', 'id': 1337717740144975872, 'id_str': '1337717740144975872', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504742803368452098, 'in_reply_to_status_id_str': '1504742803368452098', 'in_reply_to_user_id': 1337717740144975872, 'in_reply_to_user_id_str': '1337717740144975872', 'in_reply_to_screen_name': 'shishinohitomi', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'ja'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1491351592733392899/nh78vr9p_normal.jpg,https://pbs.twimg.com/profile_images/1491351592733392899/nh78vr9p_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],
1490006014137143296,1490006014137143296,TruthOverFear,EveMadLex,,"#JusticeForJohnnyDepp

Amateur at some things, expert at nothing.",,{'description': {'urls': []}},False,34,168,0,2022-02-05 16:54:58+00:00,1065,,,False,False,668,,"{'created_at': 'Fri Mar 18 21:56:52 +0000 2022', 'id': 1504939921684979716, 'id_str': '1504939921684979716', 'full_text': ""I can't believe that Amber has all those articles and photos of Johnny in evidence, yet she leaves out that time when he pretended to be a barber in London so he could murder people. What was she thinking? 🤦\u200d♀️"", 'truncated': False, 'display_text_range': [0, 210], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502691075064016898/eDvgG19e_normal.jpg,https://pbs.twimg.com/profile_images/1502691075064016898/eDvgG19e_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1490006014137143296/1645480073
938841548837437440,938841548837437440,MATRIX EXPRESS,MATRIX_EXPRESS,Parts Unknown,It costs nothing to make people think and challenge the forever changing “New Normal!”,https://t.co/lYPNgSh5Bm,"{'url': {'urls': [{'url': 'https://t.co/lYPNgSh5Bm', 'expanded_url': 'https://time.graphics/editor/490409', 'display_url': 'time.graphics/editor/490409', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,235,585,5,2017-12-07 18:44:02+00:00,9211,,,False,False,9416,,"{'created_at': 'Sat Mar 19 02:00:48 +0000 2022', 'id': 1505001311083065345, 'id_str': '1505001311083065345', 'full_text': '@joannhe69142860 @AllwaysPuzzled @Beatrix32021692 Why does this make me automatically refer back to this news story 😂🤣😂 https://t.co/jqtzWVukcB', 'truncated': False, 'display_text_range': [50, 143], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [0, 16]}, {'screen_name': 'AllwaysPuzzled', 'name': 'Just A Tad BROKEN', 'id': 39686807, 'id_str': '39686807', 'indices': [17, 32]}, {'screen_name': 'Beatrix32021692', 'name': 'Beatrix Kiddo ☠️💜', 'id': 1289511102305492994, 'id_str': '1289511102305492994', 'indices': [33, 49]}], 'urls': [{'url': 'https://t.co/jqtzWVukcB', 'expanded_url': 'https://youtu.be/RWuaHiXpjx4', 'display_url': 'youtu.be/RWuaHiXpjx4', 'indices': [120, 143]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504998600031543298, 'in_reply_to_status_id_str': '1504998600031543298', 'in_reply_to_user_id': 1296588200203304960, 'in_reply_to_user_id_str': '1296588200203304960', 'in_reply_to_screen_name': 'joannhe69142860', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1486446778744545282/iH5mOfik_normal.jpg,https://pbs.twimg.com/profile_images/1486446778744545282/iH5mOfik_normal.jpg,000000,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/938841548837437440/1641038101
