,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
2,132788590,HavenFaithc,h a v e n,2010-04-14 05:22:22+00:00,Death Star,2561,440,74111,http://pbs.twimg.com/profile_images/1377858381038247939/vMywOy-O_normal.jpg,https://pbs.twimg.com/profile_banners/132788590/1572914203,
29,543464774,JerrieDepp,Jerrie Depp,2012-04-02 14:45:52+00:00,Desert Island ,3814,2037,9580,http://pbs.twimg.com/profile_images/1380277678691917830/RbzSn2jE_normal.jpg,https://pbs.twimg.com/profile_banners/543464774/1613751875,
30,450986846,paulineweston2,Pauline Weston #JusticeforJohnnyDepp,2011-12-30 22:22:35+00:00,England ,720,733,4175,http://pbs.twimg.com/profile_images/1232719534609571840/ZAfdxdrK_normal.jpg,https://pbs.twimg.com/profile_banners/450986846/1582738216,
364,333932214,MissAsh_7,Ash 🏴󠁧󠁢󠁳󠁣󠁴󠁿✌🏻,2011-07-12 09:33:28+00:00,Going To Hell 👹👺,3839,2328,186481,http://pbs.twimg.com/profile_images/1378751486545498116/4qZkRo6y_normal.jpg,https://pbs.twimg.com/profile_banners/333932214/1615136369,
414,98993263,Kayleigh139,Corinna,2009-12-24 00:43:29+00:00,North of Germany,194,159,43732,http://pbs.twimg.com/profile_images/378800000609210218/7266463424abe9b95b4679d76872fea6_normal.png,https://pbs.twimg.com/profile_banners/98993263/1398252329,
422,923974966323838976,monicasilv_a,Mónica Silva ❤,2017-10-27 18:09:33+00:00,"she/her ▪︎Lisbon, Portugal ",128,38,9695,http://pbs.twimg.com/profile_images/1349480253501091843/7QtpsO1__normal.jpg,https://pbs.twimg.com/profile_banners/923974966323838976/1612268484,
488,106537708,saudiqbaoku,Saudiq Baoku,2010-01-19 22:02:12+00:00,"London, United Kingdom",553,936,2449,http://pbs.twimg.com/profile_images/1192054420835635200/_Hz4GlLO_normal.jpg,https://pbs.twimg.com/profile_banners/106537708/1541065285,
509,2657536032,dylydiaz,Ｄｙｌｙ,2014-07-18 19:40:51+00:00,,61,588,1902,http://pbs.twimg.com/profile_images/1268413207820922880/iPtBQPpD_normal.jpg,https://pbs.twimg.com/profile_banners/2657536032/1529468157,
545,1116230221085044736,icutmyownhair2,icutmyownhair,2019-04-11 06:43:18+00:00,Australia,44,95,763,http://pbs.twimg.com/profile_images/1116523117805879296/Bbflxbj8_normal.jpg,,
552,294968439,frencesha,iu,2011-05-08 03:47:09+00:00,,1204,515,28937,http://pbs.twimg.com/profile_images/1368169233969016836/_9OnF9xJ_normal.jpg,https://pbs.twimg.com/profile_banners/294968439/1552743530,
555,1207759365291347970,millardanna63,millard thompson,2019-12-19 20:28:01+00:00,,3626,5001,85042,http://pbs.twimg.com/profile_images/1262886959892094979/NvtKgfrI_normal.jpg,https://pbs.twimg.com/profile_banners/1207759365291347970/1604758127,
562,61767124,Granger7Danger,I s a ϟ 🏴‍☠️,2009-07-31 13:12:01+00:00,Pigfarts,754,358,336603,http://pbs.twimg.com/profile_images/1029779211123404802/7zTBd4C1_normal.jpg,https://pbs.twimg.com/profile_banners/61767124/1607517788,
567,276751589,mysticalxflute,Meri | fatws spoilers,2011-04-04 00:54:57+00:00,Michigan,180,414,8205,http://pbs.twimg.com/profile_images/1313986943974285313/wo-2-Qm0_normal.jpg,https://pbs.twimg.com/profile_banners/276751589/1539929126,
586,722635060856406018,BernieFireball,BernieFireball,2016-04-20 03:56:39+00:00,"New York, NY",644,464,84403,http://pbs.twimg.com/profile_images/950207617254621184/keiNJkBz_normal.jpg,https://pbs.twimg.com/profile_banners/722635060856406018/1494144329,
592,335799806,2011Haitch,'L',2011-07-15 07:50:24+00:00,"North West, England",77,75,5130,http://pbs.twimg.com/profile_images/1368650545154637836/Oo0gcFM6_normal.jpg,https://pbs.twimg.com/profile_banners/335799806/1569134924,
612,1043298463981740033,TDanevirke,Thyra Danevirke,2018-09-22 00:38:32+00:00,,1671,883,82233,http://pbs.twimg.com/profile_images/1201203163224780806/2xN5nJZ4_normal.jpg,https://pbs.twimg.com/profile_banners/1043298463981740033/1537923607,
615,626647378,Barbara41966652,🌙⭐ #blm,2012-07-04 17:47:05+00:00,,150,424,26174,http://pbs.twimg.com/profile_images/836933860541747200/VNzd3RBD_normal.jpg,https://pbs.twimg.com/profile_banners/626647378/1488375557,
620,805207070270259201,Thesunnymango,Mango,2016-12-04 00:28:20+00:00,,502,161,6571,http://pbs.twimg.com/profile_images/1379874058519580675/Jlfhg21P_normal.jpg,https://pbs.twimg.com/profile_banners/805207070270259201/1580678024,
625,448479641,delilahvipic,Delilah,2011-12-28 01:52:39+00:00,,492,1817,78518,http://pbs.twimg.com/profile_images/1295809196332593154/LK6QuEn4_normal.jpg,https://pbs.twimg.com/profile_banners/448479641/1578232016,
664,310564020,Will_vorine,Will,2011-06-03 23:53:11+00:00,"Glasgow, Scotland",7400,6494,59640,http://pbs.twimg.com/profile_images/1369918749298528258/6Qxbg_yx_normal.jpg,https://pbs.twimg.com/profile_banners/310564020/1616251710,
666,861153748516720640,Joshc80719765,Josh c,2017-05-07 09:40:27+00:00,"Adelaide, South Australia",20,162,507,http://pbs.twimg.com/profile_images/1023070901573578752/d4r2Jlir_normal.jpg,https://pbs.twimg.com/profile_banners/861153748516720640/1531887637,
697,1103618960,Roohan2Ahmed,Roohan Ahmed,2013-01-19 12:48:42+00:00,Pakistan,5713,822,71760,http://pbs.twimg.com/profile_images/1360624382176088067/a7QV0jAd_normal.jpg,https://pbs.twimg.com/profile_banners/1103618960/1612036851,
712,4910228247,anaelle_leroy,Anaël-le,2016-02-14 20:19:55+00:00,France,38,112,411,http://pbs.twimg.com/profile_images/1323381088757014528/6h0la8Rs_normal.png,https://pbs.twimg.com/profile_banners/4910228247/1582640608,
745,2587368793,D00MZJAY,☆ᒎმႸ☆,2014-06-25 11:23:08+00:00,Offline,561,331,71834,http://pbs.twimg.com/profile_images/1380403381706055684/Oi8wSQ7n_normal.jpg,https://pbs.twimg.com/profile_banners/2587368793/1617444359,
835,751002185811525632,En_Trollfru,Trollmor 👹,2016-07-07 10:37:28+00:00,Skogen,826,226,11997,http://pbs.twimg.com/profile_images/1365923789423443969/dXmw5Gck_normal.jpg,https://pbs.twimg.com/profile_banners/751002185811525632/1610757546,
1013,729742291062022145,CCantero07,Cyndi,2016-05-09 18:38:14+00:00,,53,120,3705,http://pbs.twimg.com/profile_images/1285411216635166720/bUX-TUQc_normal.jpg,https://pbs.twimg.com/profile_banners/729742291062022145/1542076736,
1019,852981174301450240,Worldie_com,Worldie ~ Social Media for Good,2017-04-14 20:25:34+00:00,Worldie.com & International 🚀,2469,3906,10513,http://pbs.twimg.com/profile_images/1371698704743231489/USkgRhc8_normal.jpg,https://pbs.twimg.com/profile_banners/852981174301450240/1593317197,
1021,317471431,ScoughtFree,Scought Free,2011-06-15 00:15:53+00:00,,124,206,77628,http://pbs.twimg.com/profile_images/463203811239006208/auEiv99W_normal.jpeg,,
1109,1145063318572322816,DEPPSHY,isa lvs johnny,2019-06-29 20:15:44+00:00,S!HER,2835,1251,12756,http://pbs.twimg.com/profile_images/1378479182225801216/61hpAxPo_normal.jpg,https://pbs.twimg.com/profile_banners/1145063318572322816/1617490033,
1204,105774075,DeppheadLT,✂️Lonely Path to be Different🐺,2010-01-17 12:37:24+00:00,Lithuania,825,384,32238,http://pbs.twimg.com/profile_images/1363836473791897603/1_oA0a0n_normal.jpg,https://pbs.twimg.com/profile_banners/105774075/1613998742,
1253,814564966082678785,TravInsAgt,Travelers Ins Agent,2016-12-29 20:13:16+00:00,"Georgia, USA",43,38,8830,http://pbs.twimg.com/profile_images/851051738509475840/WZynFZB5_normal.jpg,https://pbs.twimg.com/profile_banners/814564966082678785/1491741534,
