,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
129535,2911499074,Anthonypj_,Ant,2014-12-08 19:45:15+00:00,West London,317,510,11790,http://pbs.twimg.com/profile_images/1456365223674318849/_v4FRNVd_normal.jpg,https://pbs.twimg.com/profile_banners/2911499074/1649596385,
174714,1196861480232091648,JackJackk96,Jack Shit🇺🇸 (88%),2019-11-19 18:43:17+00:00,"California, USA",842,875,3041,http://pbs.twimg.com/profile_images/1499260678305050626/arMveWBH_normal.jpg,https://pbs.twimg.com/profile_banners/1196861480232091648/1647206981,
222979,1076041131937325056,margs_coffin,M🫀,2018-12-21 09:06:12+00:00,Could 9,82,320,6417,http://pbs.twimg.com/profile_images/1475920545359163392/zCrOl0l-_normal.jpg,https://pbs.twimg.com/profile_banners/1076041131937325056/1637961692,
228801,1026788556235304960,erenyeagerbombb,ɐǝן,2018-08-07 11:14:03+00:00,HUGE balls ,72,161,17282,http://pbs.twimg.com/profile_images/1517855564763643906/QmqFPFZl_normal.jpg,https://pbs.twimg.com/profile_banners/1026788556235304960/1650719927,
248199,1006062132796911617,senseibrandino,brandon .,2018-06-11 06:34:38+00:00,"Los Angeles, CA",82,232,7940,http://pbs.twimg.com/profile_images/1488441750817370114/aF_NF5Pq_normal.jpg,https://pbs.twimg.com/profile_banners/1006062132796911617/1642655918,
270639,1518499310324752386,Moanicatt,Fr.,2022-04-25 07:57:14+00:00,,0,1,9,http://pbs.twimg.com/profile_images/1519875370539003904/FYXGtWzu_normal.jpg,https://pbs.twimg.com/profile_banners/1518499310324752386/1651214426,
355808,1203908163910520832,JordanBishop___,ᴊᴏʀᴅᴀɴ♥︎✞❼❄️☃️ (ʟᴀʀʀʏ ғɪᴛᴢɢᴇʀᴀʟᴅ ᴇɴᴛʜᴜᴤɪᴀᴤᴛ),2019-12-09 05:24:28+00:00,happy Cardinals Fan,174,363,4290,http://pbs.twimg.com/profile_images/1509769831200952320/KP3IyMFm_normal.jpg,https://pbs.twimg.com/profile_banners/1203908163910520832/1645129858,
363285,69094488,angryvincent52,Vinny ⚜️,2009-08-26 21:01:46+00:00,United States,134,338,2926,http://pbs.twimg.com/profile_images/1468635730322808834/ZxInFy8X_normal.jpg,https://pbs.twimg.com/profile_banners/69094488/1633793798,
384246,2208195899,KWearren,Sorcerer Supreme,2013-12-05 02:19:22+00:00,Sanctum Sanctorum,72,140,1054,http://pbs.twimg.com/profile_images/1483857858773110790/ppGYkFVB_normal.jpg,https://pbs.twimg.com/profile_banners/2208195899/1488355224,
399808,1331476597526966277,dvnny66_,danny✍️,2020-11-25 05:55:41+00:00,"El Paso, TX",252,229,3166,http://pbs.twimg.com/profile_images/1506454426483101711/KFzISuxu_normal.jpg,https://pbs.twimg.com/profile_banners/1331476597526966277/1644985982,
