,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
48841,758371400675692545,belkidehaklilar,Sevil,2016-07-27 18:40:06+00:00,,45,40,319,http://pbs.twimg.com/profile_images/1480869002884878336/UXwrExAe_normal.jpg,https://pbs.twimg.com/profile_banners/758371400675692545/1556973006,
156123,1101257084346212358,jieunmintluv,:) 🇺🇲⃠,2019-02-28 23:05:24+00:00,,518,2709,62013,http://pbs.twimg.com/profile_images/1509724689949724675/PN5klJqc_normal.png,https://pbs.twimg.com/profile_banners/1101257084346212358/1649126944,
242569,1468232457195593737,Jeankev12361402,Jean 🇫🇷 🇷🇺,2021-12-07 14:55:25+00:00,,31,31,785,http://pbs.twimg.com/profile_images/1510285629183115279/i1Tz0_k-_normal.jpg,https://pbs.twimg.com/profile_banners/1468232457195593737/1645781125,
276708,1406548140623155212,CL_6942,CL☔,2021-06-20 09:43:33+00:00,,221,393,1845,http://pbs.twimg.com/profile_images/1514858622094053381/HunfcFkH_normal.jpg,https://pbs.twimg.com/profile_banners/1406548140623155212/1631368408,
296539,937313405228277762,ann_johnsonxx,Ann,2017-12-03 13:31:45+00:00,,1110,1152,23425,http://pbs.twimg.com/profile_images/1080547083940184065/DPqzdMKw_normal.jpg,https://pbs.twimg.com/profile_banners/937313405228277762/1578183231,
376714,129390067,cbertti,Claudio van der Bertti,2010-04-04 04:12:02+00:00,"Confi, Nation",1347,832,24202,http://pbs.twimg.com/profile_images/1514406472511275008/blf0qf6Q_normal.jpg,https://pbs.twimg.com/profile_banners/129390067/1585267452,
