,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
160290,2421002516,on1y4ngel,harrys 🏠| SEEING SKZ,2014-03-31 19:56:16+00:00,she/her🇲🇽,908,2146,24313,http://pbs.twimg.com/profile_images/1423202480712679424/Ru_nffcW_normal.jpg,https://pbs.twimg.com/profile_banners/2421002516/1628153204,
195709,2280483675,mirtahhhh,Mitra Paola,2014-01-14 02:55:41+00:00,Jedi Temple,1327,918,12305,http://pbs.twimg.com/profile_images/1470792657425383427/XmpphauN_normal.jpg,https://pbs.twimg.com/profile_banners/2280483675/1628206589,
197401,1185746490339119104,babyboysebas_,Honey Bun,2019-10-20 02:36:17+00:00,Da hoe crib,8,37,686,http://pbs.twimg.com/profile_images/1519708194825596928/_1SEKob9_normal.jpg,https://pbs.twimg.com/profile_banners/1185746490339119104/1650785048,
233340,1023104828480860161,engimainfluence,Tre,2018-07-28 07:16:14+00:00,Fortuna,1018,1259,23295,http://pbs.twimg.com/profile_images/1367881739805339651/R3a9v_pT_normal.jpg,https://pbs.twimg.com/profile_banners/1023104828480860161/1594611630,
274162,1237754828580945921,shisui_boochiha,shisui,2020-03-11 14:58:48+00:00,,10,115,5,http://pbs.twimg.com/profile_images/1237754964082122752/xNR4bIih_normal.jpg,,
285171,875797361473183744,iamestefanieg_,headfani,2017-06-16 19:28:57+00:00,w ric,393,449,2279,http://pbs.twimg.com/profile_images/1512428279575158796/fCIe7U3v_normal.jpg,https://pbs.twimg.com/profile_banners/875797361473183744/1630299939,
293140,1458574203482001408,KanekiTrading,KanekiTrading,2021-11-10 23:16:13+00:00,"Mount Sinai, NY",110,77,2189,http://pbs.twimg.com/profile_images/1458585040548421636/tCRuqYwp_normal.jpg,https://pbs.twimg.com/profile_banners/1458574203482001408/1636588971,
302508,1495876075418697734,ChildishDIchigo,Brandino,2022-02-21 21:40:31+00:00,"Ohio, USA",109,200,1093,http://pbs.twimg.com/profile_images/1519946480177590272/t-l2NwO9_normal.jpg,https://pbs.twimg.com/profile_banners/1495876075418697734/1651218465,
389736,994767450859286528,klinikanekros,Κλινικά Νεκρός,2018-05-11 02:33:36+00:00,"Athens, sometimes the Void",1058,836,63633,http://pbs.twimg.com/profile_images/1519401594143625219/uuxGx8J5_normal.jpg,https://pbs.twimg.com/profile_banners/994767450859286528/1620139107,
392623,238597893,schmitzyyyy,☮️,2011-01-15 15:13:41+00:00,"Myrtle Beach, SC",482,458,14634,http://pbs.twimg.com/profile_images/1518239273216098304/TP2Cy_uu_normal.jpg,https://pbs.twimg.com/profile_banners/238597893/1632920722,
408879,2588277895,yayleex,kay,2014-06-25 21:36:28+00:00,The Westside With Love,299,194,4438,http://pbs.twimg.com/profile_images/1519357481595523072/Eb_NhEZa_normal.jpg,https://pbs.twimg.com/profile_banners/2588277895/1626684823,
420488,1192478319238959105,domzoemueller,The Notorious D.O.M,2019-11-07 16:26:13+00:00,,29,32,40,http://pbs.twimg.com/profile_images/1194007300312379393/jqdNFG4k_normal.jpg,https://pbs.twimg.com/profile_banners/1192478319238959105/1641423560,
