,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
8986,713844096411033600,casjo90,Cazzjo,2016-03-26 21:44:29+00:00,,45,583,266,http://pbs.twimg.com/profile_images/968045179683958784/vio4-X7x_normal.jpg,https://pbs.twimg.com/profile_banners/713844096411033600/1459029332,
44041,1038640524670976000,DylanDebenny,RocketsFanDylan,2018-09-09 04:09:32+00:00,Club Pain.,638,578,12991,http://pbs.twimg.com/profile_images/1359878265553510404/jSTMOnzo_normal.jpg,https://pbs.twimg.com/profile_banners/1038640524670976000/1611002096,
44912,952177899494309888,KimPeet99,Kim Vervelde,2018-01-13 13:57:56+00:00,Nederland,2,28,268,http://pbs.twimg.com/profile_images/1226640830057910272/FIICXl7__normal.jpg,https://pbs.twimg.com/profile_banners/952177899494309888/1591088890,
48703,27213657,NatalieBootin,Natalie Bootin XO,2009-03-28 11:27:52+00:00,Barnsley Uk & Nebraska USA,543,2059,35178,http://pbs.twimg.com/profile_images/1198404474622152704/jqPVCMQC_normal.jpg,https://pbs.twimg.com/profile_banners/27213657/1567042904,
90435,1339623098,SMachuc99,susan,2013-04-09 16:31:03+00:00,,61,171,230,http://pbs.twimg.com/profile_images/1058038220942917634/_KS9Cytb_normal.jpg,https://pbs.twimg.com/profile_banners/1339623098/1548046825,
96206,1098103960236425216,HoneynutHobi,Jade⁷,2019-02-20 06:16:00+00:00,She/her,52,98,195,http://pbs.twimg.com/profile_images/1367976419716915200/HoYnm4FS_normal.jpg,https://pbs.twimg.com/profile_banners/1098103960236425216/1603897489,
98547,188875316,SimplyShelbs16,𝔖𝔥𝔢𝔩𝔟𝔶 𝔏𝔬𝔯𝔢𝔫 👻,2010-09-09 20:14:11+00:00,On the Road in a Black Impala,1082,98,136310,http://pbs.twimg.com/profile_images/1365712012987219971/BbZnJFLq_normal.jpg,https://pbs.twimg.com/profile_banners/188875316/1609193384,
127062,989269739020091392,OshoCrypto,cryptolyme,2018-04-25 22:27:40+00:00,,109,357,3021,http://pbs.twimg.com/profile_images/1158850607316443137/sWmAZ5mu_normal.jpg,,
129201,31483408,funmusikgirl,sherri,2009-04-15 18:54:31+00:00,"Arkansas, USA",1425,5001,73972,http://pbs.twimg.com/profile_images/1263114498598211586/AoDoWvXt_normal.jpg,https://pbs.twimg.com/profile_banners/31483408/1569879182,
142829,876907751842222081,Angelpim12,Angel Pimentel,2017-06-19 21:01:15+00:00,"Long Island City, Queens",1,132,40,http://pbs.twimg.com/profile_images/1059634911001395201/k1eAC-MC_normal.jpg,,
155919,1012214036363075586,kimstephens1230,kimmy,2018-06-28 06:00:07+00:00,"Reno, NV",89,204,3216,http://pbs.twimg.com/profile_images/1261539599274278912/rGvV8SL-_normal.jpg,https://pbs.twimg.com/profile_banners/1012214036363075586/1611193648,
156063,1177821488243728384,fredisaperson,fred,2019-09-28 05:45:43+00:00,"Lusaka, Zambia",0,29,5,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
166835,796973605,AdrienneDionne1,Zaricay Itholad,2012-09-01 22:08:59+00:00,"Bothell, WA",2,37,1361,http://pbs.twimg.com/profile_images/1371916747855392768/0PZx-FYM_normal.jpg,,
167927,1005617810880565249,hothead2025,~Will~,2018-06-10 01:09:04+00:00,Somewhere watching anime,146,170,3933,http://pbs.twimg.com/profile_images/1364785478990495744/l5tWZeFy_normal.jpg,https://pbs.twimg.com/profile_banners/1005617810880565249/1614225190,
176389,1308531944003645440,Zumhareir,✨ZUMHARIAR✨,2020-09-22 22:22:51+00:00,✨,248,220,1821,http://pbs.twimg.com/profile_images/1347250891305447426/V79Wt6wg_normal.jpg,https://pbs.twimg.com/profile_banners/1308531944003645440/1604851353,
188220,31592793,ShoeQueenofMS,Imelda Whitfield,2009-04-16 01:37:18+00:00,"Mississippi, USA",44,485,7976,http://pbs.twimg.com/profile_images/1985485047/104286547590942896_aYNhw5wt_f_normal.jpg,https://pbs.twimg.com/profile_banners/31592793/1590613509,
193036,1290847187681894400,walteriscousin,jsi,2020-08-05 03:08:54+00:00,,0,10,20,http://pbs.twimg.com/profile_images/1303035096501489668/QkLbz06t_normal.jpg,https://pbs.twimg.com/profile_banners/1290847187681894400/1599502761,
