,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
174950,1400987142759895041,vexxpriv,vexx,2021-06-05 01:27:37+00:00,,53,104,446,http://pbs.twimg.com/profile_images/1400988549374169093/y1WhuRAW_normal.jpg,https://pbs.twimg.com/profile_banners/1400987142759895041/1622856862,
179982,430284026,_kymaret,kylee,2011-12-07 00:07:47+00:00,she/her,1040,428,101861,http://pbs.twimg.com/profile_images/1469893514762854405/kYS1cJJ6_normal.jpg,https://pbs.twimg.com/profile_banners/430284026/1628691831,
187800,88261556,TylerDeRosa,The Ocho,2009-11-07 20:14:57+00:00,"Columbia, SC",354,175,28165,http://pbs.twimg.com/profile_images/1507131390005067778/pvfij_i1_normal.jpg,https://pbs.twimg.com/profile_banners/88261556/1633055465,
330838,1187527349002276865,BudenBurner,🍺🦌Beat Boston🦌🍺,2019-10-25 00:33:00+00:00,"Milwaukee, WI",233,390,777,http://pbs.twimg.com/profile_images/1450310568569720835/7yJVEBxk_normal.jpg,https://pbs.twimg.com/profile_banners/1187527349002276865/1608231898,
335796,828697857884639234,miggy_jiggyy,m,2017-02-06 20:12:20+00:00,,160,223,7951,http://pbs.twimg.com/profile_images/1421351114776133632/KGibHxVZ_normal.jpg,https://pbs.twimg.com/profile_banners/828697857884639234/1648915570,
