,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
19198,1082267220195999746,edwardwater999,edwardwater,2019-01-07 13:26:27+00:00,honhkong,11,1,4476,http://pbs.twimg.com/profile_images/1082268240561065985/saNzLeRb_normal.jpg,,
67783,1113615132838510593,TennHedge,TennHedge,2019-04-04 01:31:52+00:00,"Tennessee, USA",1157,476,19411,http://pbs.twimg.com/profile_images/1362597152032231438/tLwAQrrZ_normal.jpg,https://pbs.twimg.com/profile_banners/1113615132838510593/1594779776,
67787,1147654506076725248,MMCAnchor,The Watchman,2019-07-06 23:52:11+00:00,USA,162,370,125556,http://pbs.twimg.com/profile_images/1363443502625873921/wWLap1cy_normal.jpg,https://pbs.twimg.com/profile_banners/1147654506076725248/1613905216,
67788,258938789,flamethrower82,Flamethrower,2011-02-28 20:46:58+00:00,United States,1870,3398,79869,http://pbs.twimg.com/profile_images/1043711068651040774/8vYAnIsY_normal.jpg,https://pbs.twimg.com/profile_banners/258938789/1610327465,
67790,958274588923908096,zerohedgeupdate,zerohedge,2018-01-30 09:44:00+00:00,,1257,0,13365,http://pbs.twimg.com/profile_images/1232679025698648065/bumJD7zF_normal.jpg,,
67791,3091759240,NewsLinksNet,NewsLinksNet Conservative News,2015-03-14 16:16:30+00:00,United States,4680,2846,156299,http://pbs.twimg.com/profile_images/1225866992311140352/BE9gu8xq_normal.jpg,https://pbs.twimg.com/profile_banners/3091759240/1581104442,
67794,1167478010532061185,DissentW,gab.com/DissentWatch,2019-08-30 16:44:49+00:00,,206,65,93956,http://pbs.twimg.com/profile_images/1218179191478407175/I3y6PKB6_normal.jpg,https://pbs.twimg.com/profile_banners/1167478010532061185/1567184166,
67803,41620937,FinTwitTSLA,FinTwit $TSLA Tweets,2009-05-21 16:35:05+00:00,Wall St,956,210,18583,http://pbs.twimg.com/profile_images/1027063001520603137/u8oD9tx2_normal.jpg,,
67806,18856867,zerohedge,zerohedge,2009-01-11 04:08:58+00:00,,938144,792,421392,http://pbs.twimg.com/profile_images/72647502/tyler_normal.jpg,,
68180,364589590,ExactOptionPick,Exact Option Picks,2011-08-30 00:45:36+00:00,"Miami, FL",1171,4,190335,http://pbs.twimg.com/profile_images/815610952301289472/9eFsslIB_normal.jpg,https://pbs.twimg.com/profile_banners/364589590/1483291735,
