,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
119,200037460,libster79,Libby,2010-10-08 09:01:46+00:00,Glasgow,213,406,9561,http://pbs.twimg.com/profile_images/1258046928937291779/24o5yoiU_normal.jpg,https://pbs.twimg.com/profile_banners/200037460/1461439472,
245,734868364535857152,_prymes,primes,2016-05-23 22:07:26+00:00,progeria,70,170,5961,http://pbs.twimg.com/profile_images/1202923544088371200/XIO9A1lb_normal.jpg,,
625,3725256856,kevin1oduor,kevo,2015-09-21 05:45:32+00:00,planet earth.,161,1254,5027,http://pbs.twimg.com/profile_images/1269267325703917574/wn2CKO9x_normal.jpg,https://pbs.twimg.com/profile_banners/3725256856/1592582196,
784,420757654,MikePanizzi,The Bourne Panizzi,2011-11-25 02:06:18+00:00,,368,346,10669,http://pbs.twimg.com/profile_images/1275517509949632512/Pqy4-B6B_normal.jpg,https://pbs.twimg.com/profile_banners/420757654/1503466341,
897,904608910803312640,gwenbbee,gwen𖤐BLM,2017-09-04 07:35:45+00:00,any pronouns,234,219,18346,http://pbs.twimg.com/profile_images/1361124971896999940/Y_50dSlU_normal.jpg,https://pbs.twimg.com/profile_banners/904608910803312640/1616097577,
1501,161884434,C4T4CLYZM,ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏~♡ ︎,2010-07-02 01:36:20+00:00,"19. greta's the name 
costa rican/german. 
skeptic. resin artist",169,132,3455,http://pbs.twimg.com/profile_images/1369668642057711621/Vv8PORkw_normal.jpg,https://pbs.twimg.com/profile_banners/161884434/1603841496,
1881,233723078,justbryan6,justbryan,2011-01-03 23:35:52+00:00,"Carrollton, GA",411,827,14817,http://pbs.twimg.com/profile_images/1371472469450756096/cnMTGn9d_normal.jpg,https://pbs.twimg.com/profile_banners/233723078/1617672398,
2144,3224833623,stathamkailey,kai ☽,2015-04-30 17:20:26+00:00,,250,311,4827,http://pbs.twimg.com/profile_images/1318007482955010055/rMAwl2ja_normal.jpg,https://pbs.twimg.com/profile_banners/3224833623/1603072447,
3189,873621650603876352,frantznita,Nita V. Frantz,2017-06-10 19:23:27+00:00,"Port Angeles, WA",73,265,2784,http://pbs.twimg.com/profile_images/1277454282833276928/rnQxZduQ_normal.jpg,https://pbs.twimg.com/profile_banners/873621650603876352/1580265855,
3278,900148308391362561,_mazzarati_,M,2017-08-23 00:10:55+00:00,rob this england,298,142,3590,http://pbs.twimg.com/profile_images/1379228428243722244/d11hhlKa_normal.jpg,https://pbs.twimg.com/profile_banners/900148308391362561/1611770421,
3919,292392805,LucidJay92,Jay🇳🇬,2011-05-03 15:40:53+00:00,Minding my business,489,446,65920,http://pbs.twimg.com/profile_images/1337328378987360258/lKvNgnU2_normal.jpg,https://pbs.twimg.com/profile_banners/292392805/1528924194,
4152,828274490538852352,steinfeldspugh,D A N I,2017-02-05 16:10:02+00:00,"London, England",430,790,2869,http://pbs.twimg.com/profile_images/1376938677297905666/xyy9EyOE_normal.jpg,https://pbs.twimg.com/profile_banners/828274490538852352/1617471334,
4436,332852460,XonshineRose,Snips♥️Xo,2011-07-10 14:54:34+00:00,2021 New Earth,1072,1071,15925,http://pbs.twimg.com/profile_images/1378655966674173954/vySM4pvd_normal.jpg,https://pbs.twimg.com/profile_banners/332852460/1616847335,
4810,63507582,KarlEL_,.,2009-08-06 18:58:31+00:00,Wandering. ,3806,1684,257620,http://pbs.twimg.com/profile_images/1376529145992216580/joo7l2wx_normal.jpg,https://pbs.twimg.com/profile_banners/63507582/1610866497,
4874,1120684826812502016,mipanakakusyam3,awesome nerd 🇲🇾,2019-04-23 13:44:18+00:00,,52,64,13202,http://pbs.twimg.com/profile_images/1231938332503859201/EXE7dUD7_normal.jpg,https://pbs.twimg.com/profile_banners/1120684826812502016/1592670447,
4898,229126710,CarlItAsISeeIt,Vibes Carltel 🇧🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,2010-12-21 16:03:55+00:00,Ilford,467,960,10865,http://pbs.twimg.com/profile_images/1183012012906946561/S7IuD0-e_normal.jpg,https://pbs.twimg.com/profile_banners/229126710/1604347633,
5163,15186971,thelzrdking,stevėn 🌴,2008-06-21 03:21:14+00:00,Miami 🌞🌴,971,327,113677,http://pbs.twimg.com/profile_images/1372238128073773058/1TI-g3Xe_normal.jpg,https://pbs.twimg.com/profile_banners/15186971/1613781414,
5221,1121615211239235585,venablesbitty,allie♡,2019-04-26 03:21:19+00:00,hiking w liz banks  (she/her),2109,1318,14912,http://pbs.twimg.com/profile_images/1295063293757980678/o5M9Uizq_normal.jpg,https://pbs.twimg.com/profile_banners/1121615211239235585/1597602126,
5349,1121860188074594306,100GBodhisattva,𝔻𝕖𝕒𝕥𝕙𝕥𝕠𝕡𝕚𝕒 𝕍𝕚𝕣𝕥𝕦𝕠𝕤𝕠 (David),2019-04-26 19:34:46+00:00,"Toronto, Ontario",587,1306,17508,http://pbs.twimg.com/profile_images/1256232555357048834/WUl8beHN_normal.jpg,https://pbs.twimg.com/profile_banners/1121860188074594306/1586390672,
5516,1003658866398134279,connelius08,Catecon,2018-06-04 15:24:55+00:00,,79,218,10196,http://pbs.twimg.com/profile_images/1156957378928971776/bw3Gz1rM_normal.jpg,,
5709,222515490,peaceandflying,"jubilee, rogue & x-23's adopted love child",2010-12-03 17:02:05+00:00,lenape land (bk nyc),352,1125,3813,http://pbs.twimg.com/profile_images/1259254448137941002/ULGxVHTb_normal.jpg,https://pbs.twimg.com/profile_banners/222515490/1589064897,
6106,4878069131,Sekiroishard,"bruh, just bruh",2016-02-05 15:57:50+00:00,"Cairo, Egypt",6,57,1739,http://pbs.twimg.com/profile_images/1284917691246141440/IN-gcv5l_normal.jpg,,
6308,830286470199926789,clioburrito,Clio,2017-02-11 05:24:55+00:00,"On a plate, probably.",314,193,3390,http://pbs.twimg.com/profile_images/1376602733575200771/wiTyHpZY_normal.jpg,https://pbs.twimg.com/profile_banners/830286470199926789/1611247857,
6954,4285880175,laurenroddax,Lauren,2015-11-26 13:57:45+00:00,,190,202,4570,http://pbs.twimg.com/profile_images/1306179449113767936/6VJ-057A_normal.jpg,https://pbs.twimg.com/profile_banners/4285880175/1600252235,
7089,393221287,romfordgeeza,Geeza.,2011-10-18 06:20:24+00:00,Romford,1771,3579,72107,http://pbs.twimg.com/profile_images/889977040514035713/oq44f2BU_normal.jpg,https://pbs.twimg.com/profile_banners/393221287/1417984634,
7124,1058765227,ohknai,Ian Winans,2013-01-03 20:49:36+00:00,Chicago,290,295,241,http://pbs.twimg.com/profile_images/1207325880349069312/iWB36OwX_normal.jpg,https://pbs.twimg.com/profile_banners/1058765227/1617206534,
