,index,from,to,label
0,0,1000882128022798337,1204127952461553664,1
1,1,1000882128022798337,2854404610,1
2,2,1000882128022798337,4848929877,1
3,3,1000882128022798337,864805332681461760,1
4,4,1002556645669462017,1036905721282154496,1
5,5,1002556645669462017,1062712856859365376,1
6,6,1002556645669462017,111556701,1
7,7,1002556645669462017,15501305,1
8,8,1002556645669462017,188529827,1
9,9,1002556645669462017,2439092689,1
10,10,1002556645669462017,3096702665,1
11,11,1002556645669462017,704649254967635968,1
12,12,1002556645669462017,896661204,1
13,13,1002556645669462017,956151611440664578,1
14,14,1002556645669462017,967436414370570240,1
15,15,1002953188381687809,1008297792006184960,2
16,16,1002953188381687809,1014520222336913410,1
17,17,1002953188381687809,1024753499467382784,1
18,18,1002953188381687809,1062219892223631360,3
19,19,1002953188381687809,1078513127027867648,1
20,20,1002953188381687809,1088984209,2
21,21,1002953188381687809,1092236342166151168,1
22,22,1002953188381687809,1110589745430757377,1
23,23,1002953188381687809,1124599778602553345,2
24,24,1002953188381687809,1139879876834418688,1
25,25,1002953188381687809,1168423251334193152,1
26,26,1002953188381687809,1173628908379549697,1
27,27,1002953188381687809,1184602047620046849,1
28,28,1002953188381687809,1190730580301926401,1
29,29,1002953188381687809,1196301289098842112,1
30,30,1002953188381687809,129749682,1
31,31,1002953188381687809,138467723,1
32,32,1002953188381687809,141646759,1
33,33,1002953188381687809,1447911097,2
34,34,1002953188381687809,178822220,1
35,35,1002953188381687809,2193123620,3
36,36,1002953188381687809,2289779038,1
37,37,1002953188381687809,2370157355,1
38,38,1002953188381687809,2422123376,1
39,39,1002953188381687809,242253097,2
40,40,1002953188381687809,2436398142,1
41,41,1002953188381687809,25041101,1
42,42,1002953188381687809,27065314,1
43,43,1002953188381687809,278067195,1
44,44,1002953188381687809,286281064,1
45,45,1002953188381687809,305700310,5
46,46,1002953188381687809,331032088,1
47,47,1002953188381687809,3338649380,2
48,48,1002953188381687809,3919740867,1
49,49,1002953188381687809,415278846,1
50,50,1002953188381687809,42797581,1
51,51,1002953188381687809,499815801,1
52,52,1002953188381687809,68731365,1
53,53,1002953188381687809,815993795057741829,4
54,54,1002953188381687809,842489430355001344,1
55,55,1002953188381687809,879385017910276097,1
56,56,1002953188381687809,932310261737951233,1
57,57,1002953188381687809,938856600034529286,1
58,58,1002953188381687809,969360122106601472,1
59,59,1002953188381687809,980359538284122112,1
60,60,1002953188381687809,991243906674319360,1
61,61,1002953188381687809,996211932758790144,1
62,62,1003051234897612811,1018507613296824320,1
63,63,1003051234897612811,1096039351719469056,1
64,64,1003051234897612811,1103737728775012352,1
65,65,1003051234897612811,1170933024118181889,1
66,66,1003051234897612811,1185670880879362048,1
67,67,1003051234897612811,1211556828175167488,1
68,68,1003051234897612811,130255592,1
69,69,1003051234897612811,131647599,1
70,70,1003051234897612811,1457437914,1
71,71,1003051234897612811,15009265,1
72,72,1003051234897612811,1547401315,1
73,73,1003051234897612811,2194916983,1
74,74,1003051234897612811,2205256309,1
75,75,1003051234897612811,260898190,1
76,76,1003051234897612811,2925234778,1
77,77,1003051234897612811,408808248,1
78,78,1003051234897612811,479610523,2
79,79,1003051234897612811,523980708,1
80,80,1003051234897612811,61928625,1
81,81,1003051234897612811,714896842916376576,1
82,82,1003051234897612811,792994532556152833,1
83,83,1003051234897612811,883923706837319681,1
84,84,10076,1042124996,1
85,85,10076,1093420519297372160,1
86,86,10076,1190730580301926401,1
87,87,10076,159278448,1
88,88,10076,1883882869,1
89,89,10076,20841332,1
90,90,10076,242253097,1
91,91,10076,2465079218,1
92,92,10076,2725726855,1
93,93,10076,3044095239,1
94,94,10076,305700310,1
95,95,10076,42797581,1
96,96,10076,433015972,1
97,97,10076,633538764,1
98,98,10076,745798442199351296,1
99,99,10076,752493787977551877,1
100,100,10076,895505467387936769,1
101,101,10076,991243906674319360,1
102,102,1008184440713981952,1062219892223631360,1
103,103,1008184440713981952,1110053201775128586,1
104,104,1008184440713981952,1116425799618445312,1
105,105,1008184440713981952,1182353912805740544,1
106,106,1008184440713981952,2193123620,1
107,107,1008184440713981952,2465079218,1
108,108,1008184440713981952,4158369429,1
109,109,1008184440713981952,486139300,1
110,110,1008184440713981952,631887101,1
111,111,1008184440713981952,786910761494937600,1
112,112,1008184440713981952,952385385564393473,1
113,113,1008184440713981952,991243906674319360,1
114,114,1008297792006184960,1038189983134302209,1
115,115,1008297792006184960,10618512,1
116,116,1008297792006184960,1062219892223631360,1
117,117,1008297792006184960,1088984209,2
118,118,1008297792006184960,1092236342166151168,2
119,119,1008297792006184960,1105471613745676290,1
120,120,1008297792006184960,1110053201775128586,1
121,121,1008297792006184960,1124599778602553345,1
122,122,1008297792006184960,1139879876834418688,1
123,123,1008297792006184960,1156610992563982338,1
124,124,1008297792006184960,1162788861321388032,1
125,125,1008297792006184960,1163014695189696512,1
126,126,1008297792006184960,1168423251334193152,2
127,127,1008297792006184960,1184602047620046849,1
128,128,1008297792006184960,1189440152566947840,1
129,129,1008297792006184960,1191963623708594176,2
130,130,1008297792006184960,1196301289098842112,1
131,131,1008297792006184960,138467723,1
132,132,1008297792006184960,149516743,1
133,133,1008297792006184960,160664621,1
134,134,1008297792006184960,178822220,2
135,135,1008297792006184960,208530694,1
136,136,1008297792006184960,2224258153,1
137,137,1008297792006184960,2380676236,1
138,138,1008297792006184960,242253097,1
139,139,1008297792006184960,2465079218,3
140,140,1008297792006184960,2469417324,1
141,141,1008297792006184960,2701407349,1
142,142,1008297792006184960,2719830224,2
143,143,1008297792006184960,278067195,2
144,144,1008297792006184960,2835905298,1
145,145,1008297792006184960,2842622795,1
146,146,1008297792006184960,286281064,1
147,147,1008297792006184960,2922512177,1
148,148,1008297792006184960,305700310,4
149,149,1008297792006184960,3233508981,1
150,150,1008297792006184960,3290186977,1
151,151,1008297792006184960,331032088,1
152,152,1008297792006184960,3338649380,2
153,153,1008297792006184960,349887025,1
154,154,1008297792006184960,3919740867,1
155,155,1008297792006184960,415278846,1
156,156,1008297792006184960,4194755003,1
157,157,1008297792006184960,42797581,1
158,158,1008297792006184960,43834417,1
159,159,1008297792006184960,4583281223,2
160,160,1008297792006184960,567232063,2
161,161,1008297792006184960,604646149,2
162,162,1008297792006184960,727072219193589761,1
163,163,1008297792006184960,752493787977551877,1
164,164,1008297792006184960,764700822768758784,2
165,165,1008297792006184960,794094868784148480,1
166,166,1008297792006184960,794256444841410560,1
167,167,1008297792006184960,815993795057741829,2
168,168,1008297792006184960,831597451085766657,1
169,169,1008297792006184960,870432848070582273,1
170,170,1008297792006184960,879385017910276097,1
171,171,1008297792006184960,880731726,1
172,172,1008297792006184960,88876311,1
173,173,1008297792006184960,896682033279381504,1
174,174,1008297792006184960,91037811,1
175,175,1008297792006184960,923775761793896448,1
176,176,1008297792006184960,960911528634585093,1
177,177,1008297792006184960,991243906674319360,1
178,178,1008297792006184960,995728130496192512,1
179,179,1008297792006184960,997818142955982848,1
180,180,100986964,1159912100170522625,1
181,181,100986964,11885662,1
182,182,100986964,1196845795703742464,1
183,183,100986964,2380676236,1
184,184,100986964,2465079218,1
185,185,100986964,25376730,1
186,186,100986964,27808402,1
187,187,100986964,3636994350,1
188,188,100986964,4194755003,1
189,189,100986964,4583281223,2
190,190,100986964,49650932,1
191,191,100986964,620485042,1
192,192,100986964,63506241,1
193,193,100986964,68731365,1
194,194,100986964,734855284431192065,1
195,195,100986964,745798442199351296,1
196,196,100986964,815993795057741829,1
197,197,100986964,832052154198327296,1
198,198,100986964,832142567861006336,1
199,199,100986964,850021019201011713,1
200,200,100986964,881490435675488256,1
201,201,100986964,952163365463511041,1
202,202,100986964,953077628059226113,1
203,203,1010760257222606848,1023850353509392384,1
204,204,1010760257222606848,1171532576558764032,1
205,205,1010760257222606848,132385644,1
206,206,1010760257222606848,1336415406,1
207,207,1010760257222606848,15070269,1
208,208,1010760257222606848,218065794,1
209,209,1010760257222606848,2298603188,1
210,210,1010760257222606848,721571702107340800,1
211,211,1010760257222606848,808461940087394304,1
212,212,1010760257222606848,957771682999078912,1
213,213,1012428010778132480,332949361,1
214,214,1012428010778132480,54525177,1
215,215,1012428010778132480,782060525966413825,1
216,216,1012428010778132480,879385017910276097,1
217,217,1012428010778132480,981660520477548544,1
218,218,1014520222336913410,1024753499467382784,1
219,219,1014520222336913410,1190730580301926401,1
220,220,1014520222336913410,2436398142,1
221,221,1014520222336913410,25041101,1
222,222,1016661450058846211,1125930241195593728,1
223,223,1016661450058846211,1187091626004504576,1
224,224,1016661450058846211,121433819,1
225,225,1016661450058846211,1883882869,1
226,226,1016661450058846211,211232709,1
227,227,1016661450058846211,717763291477581824,1
228,228,1016661450058846211,745798442199351296,1
229,229,1016661450058846211,783291754304839681,1
230,230,1016661450058846211,789942082853011456,1
231,231,1017200851226644482,1023908146006421504,1
232,232,1017200851226644482,1028385231571705857,1
233,233,1017200851226644482,1038189983134302209,1
234,234,1017200851226644482,1062219892223631360,2
235,235,1017200851226644482,1078635204317720577,1
236,236,1017200851226644482,1082734301005955073,1
237,237,1017200851226644482,1106851995686703104,1
238,238,1017200851226644482,1106977351097872385,1
239,239,1017200851226644482,1110053201775128586,1
240,240,1017200851226644482,1131663866432299008,1
241,241,1017200851226644482,1141724218972917766,1
242,242,1017200851226644482,1163014695189696512,1
243,243,1017200851226644482,1175081159883202561,1
244,244,1017200851226644482,1190704048959295490,1
245,245,1017200851226644482,1192279091656843265,1
246,246,1017200851226644482,1678715107,1
247,247,1017200851226644482,178822220,1
248,248,1017200851226644482,22664457,1
249,249,1017200851226644482,23146954,1
250,250,1017200851226644482,234467438,1
251,251,1017200851226644482,24290969,1
252,252,1017200851226644482,2465079218,2
253,253,1017200851226644482,2541119608,1
254,254,1017200851226644482,2842622795,1
255,255,1017200851226644482,2892608836,1
256,256,1017200851226644482,29229904,1
257,257,1017200851226644482,2925816065,1
258,258,1017200851226644482,2940277745,1
259,259,1017200851226644482,3239062862,1
260,260,1017200851226644482,331809855,1
261,261,1017200851226644482,3636994350,1
262,262,1017200851226644482,4194755003,1
263,263,1017200851226644482,42797581,1
264,264,1017200851226644482,4583281223,2
265,265,1017200851226644482,4845862516,1
266,266,1017200851226644482,717763291477581824,1
267,267,1017200851226644482,740860801670467584,1
268,268,1017200851226644482,745798442199351296,1
269,269,1017200851226644482,76795796,1
270,270,1017200851226644482,797931564197941248,1
271,271,1017200851226644482,807936924,1
272,272,1017200851226644482,815993795057741829,1
273,273,1017200851226644482,841544752600293376,1
274,274,1017200851226644482,850021019201011713,1
275,275,1017200851226644482,872515260556746755,1
276,276,1017200851226644482,879385017910276097,1
277,277,1017200851226644482,932310261737951233,1
278,278,1017200851226644482,942739011231154177,1
279,279,1017200851226644482,991243906674319360,1
280,280,1017200851226644482,996405457135722497,1
281,281,1018507613296824320,1096039351719469056,1
282,282,1018507613296824320,1103737728775012352,1
283,283,1018507613296824320,1170933024118181889,1
284,284,1018507613296824320,1211556828175167488,1
285,285,1018507613296824320,131647599,1
286,286,1018507613296824320,1457437914,1
287,287,1018507613296824320,1547401315,1
288,288,1018507613296824320,2194916983,1
289,289,1018507613296824320,2205256309,1
290,290,1018507613296824320,2925234778,1
291,291,1018507613296824320,408808248,1
292,292,1018507613296824320,479610523,1
293,293,1018507613296824320,523980708,1
294,294,1018507613296824320,714896842916376576,1
295,295,1018507613296824320,792994532556152833,1
296,296,1018507613296824320,883923706837319681,1
297,297,1018873342529548288,1066516698,1
298,298,1018873342529548288,1088984209,1
299,299,1018873342529548288,1168423251334193152,1
300,300,1018873342529548288,1190730580301926401,1
301,301,1018873342529548288,771365485548109825,1
302,302,1018873342529548288,815993795057741829,1
303,303,1018873342529548288,991243906674319360,1
304,304,1020398316184535043,1058943042,1
305,305,1020398316184535043,1088984209,1
306,306,1020398316184535043,1096860398379327488,1
307,307,1020398316184535043,1112756109981421568,1
308,308,1020398316184535043,1140060969206464512,1
309,309,1020398316184535043,172853326,1
310,310,1020398316184535043,3041763071,1
311,311,1020398316184535043,315759845,1
312,312,1020398316184535043,57102538,1
313,313,1020398316184535043,576559592,1
314,314,1020398316184535043,815993795057741829,1
315,315,1020398316184535043,829019765238820864,1
316,316,1020398316184535043,842035729,1
317,317,1021473328542957568,1096860398379327488,1
318,318,1021473328542957568,1168423251334193152,1
319,319,1021473328542957568,220182277,1
320,320,1021473328542957568,794256444841410560,1
321,321,1021803410616659970,1051076780549971968,1
322,322,1021803410616659970,1159768231340576771,1
323,323,1021803410616659970,1166407098848014336,1
324,324,1021803410616659970,1202215838616559618,1
325,325,1021803410616659970,160866008,1
326,326,1021803410616659970,2867363375,1
327,327,1021803410616659970,47373764,1
328,328,1021803410616659970,499815801,1
329,329,1021803410616659970,56433341,1
330,330,1021803410616659970,567232063,1
331,331,1021803410616659970,738295156051484672,1
332,332,1021803410616659970,92701567,1
333,333,1022435908971376640,1114810461969629184,1
334,334,1022435908971376640,1179279290757722112,1
335,335,1022435908971376640,373131440,1
336,336,1022435908971376640,414229646,1
337,337,1022435908971376640,567232063,1
338,338,1022435908971376640,591636696,1
339,339,1022435908971376640,705920935,1
340,340,1022435908971376640,764700822768758784,1
341,341,1023850353509392384,1171532576558764032,1
342,342,1023850353509392384,132385644,1
343,343,1023850353509392384,1336415406,1
344,344,1023850353509392384,15070269,1
345,345,1023850353509392384,218065794,1
346,346,1023850353509392384,2298603188,1
347,347,1023850353509392384,721571702107340800,1
348,348,1023850353509392384,808461940087394304,1
349,349,1023850353509392384,957771682999078912,1
350,350,1023908146006421504,1028385231571705857,1
351,351,1023908146006421504,1163014695189696512,1
352,352,1023908146006421504,1175081159883202561,1
353,353,1023908146006421504,1190704048959295490,1
354,354,1023908146006421504,2465079218,1
355,355,1023908146006421504,3239062862,1
356,356,1023908146006421504,42797581,1
357,357,1023908146006421504,76795796,1
358,358,1024753499467382784,1190730580301926401,1
359,359,1024753499467382784,2436398142,1
360,360,1024753499467382784,25041101,1
361,361,102636123,1028385231571705857,1
362,362,102636123,1048679064,1
363,363,102636123,1130820863887065089,1
364,364,102636123,1150339762651377665,1
365,365,102636123,1198367681046597633,1
366,366,102636123,21476507,1
367,367,102636123,2289343927,1
368,368,102636123,237958347,1
369,369,102636123,300935875,1
370,370,102636123,32054953,1
371,371,102636123,944926610024779777,1
372,372,1028385231571705857,1048679064,1
373,373,1028385231571705857,1130820863887065089,1
374,374,1028385231571705857,1150339762651377665,1
375,375,1028385231571705857,1163014695189696512,1
376,376,1028385231571705857,1175081159883202561,1
377,377,1028385231571705857,1190704048959295490,1
378,378,1028385231571705857,1198367681046597633,1
379,379,1028385231571705857,21476507,1
380,380,1028385231571705857,2289343927,1
381,381,1028385231571705857,237958347,1
382,382,1028385231571705857,2465079218,1
383,383,1028385231571705857,300935875,1
384,384,1028385231571705857,32054953,1
385,385,1028385231571705857,3239062862,1
386,386,1028385231571705857,42797581,1
387,387,1028385231571705857,76795796,1
388,388,1028385231571705857,944926610024779777,1
389,389,1029891720123703297,1091339169744515073,1
390,390,1029891720123703297,1102794162523590656,1
391,391,1029891720123703297,1103737728775012352,1
392,392,1029891720123703297,1124599778602553345,1
393,393,1029891720123703297,1124877813922893824,1
394,394,1029891720123703297,15809540,1
395,395,1029891720123703297,21298216,1
396,396,1029891720123703297,3325410158,1
397,397,1029891720123703297,3338649380,1
398,398,1029891720123703297,432011719,1
399,399,1029891720123703297,54476159,1
400,400,1029891720123703297,842489430355001344,1
401,401,1029891720123703297,881490435675488256,1
402,402,1036905721282154496,1062712856859365376,1
403,403,1036905721282154496,111556701,1
404,404,1036905721282154496,15501305,1
405,405,1036905721282154496,188529827,1
406,406,1036905721282154496,2439092689,1
407,407,1036905721282154496,3096702665,1
408,408,1036905721282154496,704649254967635968,1
409,409,1036905721282154496,896661204,1
410,410,1036905721282154496,956151611440664578,1
411,411,1036905721282154496,967436414370570240,1
412,412,1038189983134302209,1041766942351212546,1
413,413,1038189983134302209,1050685802273886208,1
414,414,1038189983134302209,1082734301005955073,1
415,415,1038189983134302209,1090683943,1
416,416,1038189983134302209,1092236342166151168,1
417,417,1038189983134302209,1119878405858709504,1
418,418,1038189983134302209,1156610992563982338,1
419,419,1038189983134302209,1168423251334193152,1
420,420,1038189983134302209,1182353912805740544,1
421,421,1038189983134302209,1184602047620046849,1
422,422,1038189983134302209,1191963623708594176,1
423,423,1038189983134302209,16070422,2
424,424,1038189983134302209,163058272,1
425,425,1038189983134302209,172853326,1
426,426,1038189983134302209,178822220,1
427,427,1038189983134302209,19805422,1
428,428,1038189983134302209,226586417,1
429,429,1038189983134302209,22664457,2
430,430,1038189983134302209,2276848446,2
431,431,1038189983134302209,2286160392,1
432,432,1038189983134302209,228873904,1
433,433,1038189983134302209,230798089,1
434,434,1038189983134302209,2541119608,1
435,435,1038189983134302209,2544914191,1
436,436,1038189983134302209,2716228219,1
437,437,1038189983134302209,2778274199,1
438,438,1038189983134302209,278067195,1
439,439,1038189983134302209,28064611,1
440,440,1038189983134302209,2842622795,1
441,441,1038189983134302209,2940277745,1
442,442,1038189983134302209,3012765798,1
443,443,1038189983134302209,305700310,1
444,444,1038189983134302209,331809855,3
445,445,1038189983134302209,3327802594,1
446,446,1038189983134302209,349887025,1
447,447,1038189983134302209,3636994350,2
448,448,1038189983134302209,4052975662,2
449,449,1038189983134302209,4194755003,1
450,450,1038189983134302209,4583281223,6
451,451,1038189983134302209,4883385658,1
452,452,1038189983134302209,532876187,1
453,453,1038189983134302209,567232063,1
454,454,1038189983134302209,604646149,1
455,455,1038189983134302209,62023448,1
456,456,1038189983134302209,620485042,1
457,457,1038189983134302209,68731365,2
458,458,1038189983134302209,717763291477581824,1
459,459,1038189983134302209,745798442199351296,1
460,460,1038189983134302209,752493787977551877,2
461,461,1038189983134302209,761399571574431744,1
462,462,1038189983134302209,764700822768758784,1
463,463,1038189983134302209,794094868784148480,1
464,464,1038189983134302209,802472225270022144,1
465,465,1038189983134302209,815993795057741829,2
466,466,1038189983134302209,850021019201011713,1
467,467,1038189983134302209,872515260556746755,1
468,468,1038189983134302209,87847373,1
469,469,1038189983134302209,879385017910276097,2
470,470,1038189983134302209,881490435675488256,2
471,471,1038189983134302209,960911528634585093,1
472,472,1040231046,1062219892223631360,2
473,473,1040231046,1110053201775128586,1
474,474,1040231046,1144376695102873601,1
475,475,1040231046,1173628908379549697,1
476,476,1040231046,1191963623708594176,1
477,477,1040231046,1203905927646085120,1
478,478,1040231046,138467723,1
479,479,1040231046,1533874219,1
480,480,1040231046,23926035,1
481,481,1040231046,24290969,1
482,482,1040231046,2719830224,1
483,483,1040231046,3338649380,1
484,484,1040231046,406163236,1
485,485,1040231046,437709049,1
486,486,1040231046,499815801,1
487,487,1040231046,54476159,1
488,488,1040231046,717763291477581824,3
489,489,1040231046,777089383,1
490,490,1040231046,797931564197941248,1
491,491,1040231046,802472225270022144,1
492,492,1040231046,815993795057741829,1
493,493,1040231046,842489430355001344,1
494,494,1040231046,910894409159340032,1
495,495,1040231046,991243906674319360,2
496,496,1041061329807781891,1050259292333334528,1
497,497,1041061329807781891,1062219892223631360,1
498,498,1041061329807781891,1078635204317720577,1
499,499,1041061329807781891,1092533383706611715,1
500,500,1041061329807781891,1096860398379327488,1
501,501,1041061329807781891,1116510455693021185,1
502,502,1041061329807781891,138467723,1
503,503,1041061329807781891,2465079218,1
504,504,1041061329807781891,24663097,1
505,505,1041061329807781891,797931564197941248,1
506,506,1041061329807781891,872221384302374912,1
507,507,1041766942351212546,1050685802273886208,1
508,508,1041766942351212546,1090683943,1
509,509,1041766942351212546,16070422,1
510,510,1041766942351212546,163058272,1
511,511,1041766942351212546,226586417,1
512,512,1041766942351212546,2276848446,1
513,513,1041766942351212546,228873904,1
514,514,1041766942351212546,230798089,1
515,515,1041766942351212546,2778274199,1
516,516,1041766942351212546,28064611,1
517,517,1041766942351212546,3012765798,1
518,518,1041766942351212546,331809855,1
519,519,1041766942351212546,3327802594,1
520,520,1041766942351212546,4052975662,1
521,521,1041766942351212546,4583281223,1
522,522,1041766942351212546,4883385658,1
523,523,1041766942351212546,620485042,1
524,524,1041766942351212546,68731365,1
525,525,1041766942351212546,761399571574431744,1
526,526,1041766942351212546,802472225270022144,1
527,527,1041766942351212546,879385017910276097,1
528,528,1041766942351212546,881490435675488256,1
529,529,1042124996,1093420519297372160,1
530,530,1042124996,1190730580301926401,1
531,531,1042124996,159278448,1
532,532,1042124996,1883882869,1
533,533,1042124996,20841332,1
534,534,1042124996,242253097,1
535,535,1042124996,2465079218,1
536,536,1042124996,2725726855,1
537,537,1042124996,3044095239,1
538,538,1042124996,305700310,1
539,539,1042124996,42797581,1
540,540,1042124996,433015972,1
541,541,1042124996,633538764,1
542,542,1042124996,745798442199351296,1
543,543,1042124996,752493787977551877,1
544,544,1042124996,895505467387936769,1
545,545,1042124996,991243906674319360,1
546,546,1042391564738158597,1103092253084405761,1
547,547,1042391564738158597,138467723,1
548,548,1042391564738158597,2892810693,1
549,549,1042391564738158597,3116235925,1
550,550,1042391564738158597,3333110441,1
551,551,1042391564738158597,3416958298,1
552,552,1042391564738158597,3490430284,1
553,553,1042391564738158597,382111624,1
554,554,1042391564738158597,842796834,1
555,555,1042391564738158597,885907189759709184,1
556,556,1042391564738158597,899933460483248128,1
557,557,1042391564738158597,977910397314486273,1
558,558,1043017165102665730,1074189452027715584,1
559,559,1043017165102665730,1106877701376352256,1
560,560,1043017165102665730,29287353,1
561,561,1043017165102665730,3257946866,1
562,562,1043017165102665730,745798442199351296,1
563,563,1043017165102665730,764700822768758784,1
564,564,1046338480505331712,1066841987821826048,1
565,565,1046338480505331712,1074189452027715584,1
566,566,1046338480505331712,1144376695102873601,1
567,567,1046338480505331712,1161494522129518593,1
568,568,1046338480505331712,1167518977008001024,1
569,569,1046338480505331712,1168423251334193152,1
570,570,1046338480505331712,1181283043421634567,1
571,571,1046338480505331712,1184602047620046849,1
572,572,1046338480505331712,1202215838616559618,1
573,573,1046338480505331712,129749682,1
574,574,1046338480505331712,190119173,1
575,575,1046338480505331712,2422123376,1
576,576,1046338480505331712,242253097,1
577,577,1046338480505331712,266281803,1
578,578,1046338480505331712,30249843,1
579,579,1046338480505331712,328776431,1
580,580,1046338480505331712,33185522,1
581,581,1046338480505331712,486139300,1
582,582,1046338480505331712,4891631134,1
583,583,1046338480505331712,54476159,1
584,584,1046338480505331712,745798442199351296,1
585,585,1046338480505331712,778293210,1
586,586,1046338480505331712,815993795057741829,1
587,587,1046338480505331712,870509792,1
588,588,1046338480505331712,885907189759709184,1
589,589,1046338480505331712,991243906674319360,1
590,590,1046451702,1112756109981421568,1
591,591,1046451702,113106423,1
592,592,1046451702,1190730580301926401,1
593,593,1046451702,1191486804383457289,1
594,594,1046451702,1193512360188825600,1
595,595,1046451702,16070422,1
596,596,1046451702,163058272,1
597,597,1046451702,178822220,1
598,598,1046451702,19538986,1
599,599,1046451702,2740377110,1
600,600,1046451702,285061652,1
601,601,1046451702,3020315229,1
602,602,1046451702,30863753,1
603,603,1046451702,4194755003,1
604,604,1046451702,4583281223,1
605,605,1046451702,466864852,1
606,606,1046451702,50321602,1
607,607,1046451702,513406896,1
608,608,1046451702,620485042,1
609,609,1046451702,70560147,1
610,610,1046451702,729322054831452160,1
611,611,1046451702,745798442199351296,1
612,612,1046451702,850021019201011713,1
613,613,1046451702,898905490834554881,1
614,614,1046451702,953077628059226113,1
615,615,1048679064,1062219892223631360,1
616,616,1048679064,1130820863887065089,1
617,617,1048679064,1150339762651377665,1
618,618,1048679064,1191963623708594176,1
619,619,1048679064,1198367681046597633,1
620,620,1048679064,21476507,1
621,621,1048679064,2289343927,1
622,622,1048679064,237958347,1
623,623,1048679064,2610030666,1
624,624,1048679064,300935875,1
625,625,1048679064,32054953,1
626,626,1048679064,717763291477581824,1
627,627,1048679064,750230016,1
628,628,1048679064,885907189759709184,1
629,629,1048679064,944926610024779777,1
630,630,104950853,1052269595703341056,1
631,631,104950853,1097356517475565568,1
632,632,104950853,317998383,1
633,633,104950853,3246248581,1
634,634,104950853,3408098517,1
635,635,104950853,44037677,1
636,636,104965081,1089580124767481857,1
637,637,104965081,1096860398379327488,1
638,638,104965081,1110053201775128586,1
639,639,104965081,140962283,1
640,640,104965081,1702489008,1
641,641,104965081,2193123620,1
642,642,104965081,705870293152178176,1
643,643,1050259292333334528,1062219892223631360,1
644,644,1050259292333334528,1078635204317720577,1
645,645,1050259292333334528,1092533383706611715,1
646,646,1050259292333334528,1096860398379327488,1
647,647,1050259292333334528,1116510455693021185,1
648,648,1050259292333334528,138467723,1
649,649,1050259292333334528,2465079218,1
650,650,1050259292333334528,24663097,1
651,651,1050259292333334528,797931564197941248,1
652,652,1050259292333334528,872221384302374912,1
653,653,1050685802273886208,1090683943,1
654,654,1050685802273886208,16070422,1
655,655,1050685802273886208,163058272,1
656,656,1050685802273886208,226586417,1
657,657,1050685802273886208,2276848446,1
658,658,1050685802273886208,228873904,1
659,659,1050685802273886208,230798089,1
660,660,1050685802273886208,2778274199,1
661,661,1050685802273886208,28064611,1
662,662,1050685802273886208,3012765798,1
663,663,1050685802273886208,331809855,1
664,664,1050685802273886208,3327802594,1
665,665,1050685802273886208,4052975662,1
666,666,1050685802273886208,4583281223,1
667,667,1050685802273886208,4883385658,1
668,668,1050685802273886208,620485042,1
669,669,1050685802273886208,68731365,1
670,670,1050685802273886208,761399571574431744,1
671,671,1050685802273886208,802472225270022144,1
672,672,1050685802273886208,879385017910276097,1
673,673,1050685802273886208,881490435675488256,1
674,674,1050721822092812289,1110053201775128586,1
675,675,1050721822092812289,1144376695102873601,1
676,676,1050721822092812289,2193123620,1
677,677,1050721822092812289,228873904,1
678,678,1050721822092812289,2676258908,1
679,679,1050721822092812289,305700310,1
680,680,1050721822092812289,705870293152178176,1
