,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
8504,519689369,slickswagg1,Tatendaシ,2012-03-09 18:03:07+00:00,,560,395,23696,http://pbs.twimg.com/profile_images/1369232600808574981/je0zNvxQ_normal.jpg,https://pbs.twimg.com/profile_banners/519689369/1533969598,
10205,1275333566,filmpeterparker,colby,2013-03-17 15:59:15+00:00,blm • she/her • 21,6533,665,87812,http://pbs.twimg.com/profile_images/1357417182750253058/6_n8UoR1_normal.jpg,https://pbs.twimg.com/profile_banners/1275333566/1612475375,
10695,1307376457,TaikoStella,Joséphine,2013-03-27 12:29:32+00:00,Selangor.  sibu. selangau,295,239,22990,http://pbs.twimg.com/profile_images/1327872504367464450/uAnNLLxL_normal.jpg,https://pbs.twimg.com/profile_banners/1307376457/1595005062,
11187,742042952369725440,Pz_Devin,devin,2016-06-12 17:16:41+00:00,"dawn, tL",578,634,103467,http://pbs.twimg.com/profile_images/1379077758194741251/MKwHpYEy_normal.jpg,https://pbs.twimg.com/profile_banners/742042952369725440/1542169520,
11262,757931726555406336,alwaysthebestM,The Best of the Best is now Dr Manhatten,2016-07-26 13:33:00+00:00,United States,646,1741,95363,http://pbs.twimg.com/profile_images/1383191127042318337/aUYUSgUD_normal.jpg,https://pbs.twimg.com/profile_banners/757931726555406336/1618613438,
11462,157270629,stonersdean,ray,2010-06-19 09:51:13+00:00,he/him 24,1651,795,85974,http://pbs.twimg.com/profile_images/1380163809285971987/5mLb6aav_normal.jpg,https://pbs.twimg.com/profile_banners/157270629/1617893642,
11911,2890780662,ghostofsirius,lynn ☆,2014-11-05 13:21:03+00:00,b²ec ♡ 21,3381,1092,57663,http://pbs.twimg.com/profile_images/1378195136925081600/bTAUE_HY_normal.jpg,https://pbs.twimg.com/profile_banners/2890780662/1617422301,
12064,3051465852,Madi_Hitt97,Coconut Milk💝,2015-03-01 00:54:37+00:00,,715,1467,46483,http://pbs.twimg.com/profile_images/1260615277336768513/Xjq74xf6_normal.jpg,https://pbs.twimg.com/profile_banners/3051465852/1590806777,
13544,813408979753824256,vampiresacaster,adrian 🦦,2016-12-26 15:39:48+00:00,he/him | 17 | nsfw dni,2725,3127,12701,http://pbs.twimg.com/profile_images/1385315118746161152/9HxJEcVr_normal.jpg,https://pbs.twimg.com/profile_banners/813408979753824256/1619122638,
15938,497258777,samduvall1988,🆂🅰🅼,2012-02-19 19:56:34+00:00,"Nottingham, England",55,223,4077,http://pbs.twimg.com/profile_images/1382373388493189124/ct1d2vvN_normal.jpg,https://pbs.twimg.com/profile_banners/497258777/1618150882,
16848,411919793,pxdmes,gabriella.,2011-11-14 01:51:43+00:00,she/her,1990,99,69744,http://pbs.twimg.com/profile_images/1383272471340589060/IQF2X0-a_normal.jpg,https://pbs.twimg.com/profile_banners/411919793/1594751838,
19260,1031640291172859908,markram__,Mark Ram 💎,2018-08-20 20:33:07+00:00,United States,80,29,696,http://pbs.twimg.com/profile_images/1031645295719985152/Y1jV9Zp8_normal.jpg,https://pbs.twimg.com/profile_banners/1031640291172859908/1551809190,
21664,460586388,TimmySnowWrites,Timmy Snow,2012-01-10 22:33:23+00:00,"Fairbanks, AK",349,925,5119,http://pbs.twimg.com/profile_images/1310463918112796673/kmKhKhsg_normal.jpg,https://pbs.twimg.com/profile_banners/460586388/1515718504,
23750,865418399593111552,AishaBTorres,𝐀𝐢𝐬𝐡.,2017-05-19 04:06:39+00:00,philly,187,193,3207,http://pbs.twimg.com/profile_images/1358619314618826752/7exQ-zis_normal.jpg,https://pbs.twimg.com/profile_banners/865418399593111552/1615852969,
23774,824211505562456064,gismostore,Mark Barker,2017-01-25 11:05:10+00:00,"Scotland, United Kingdom",18,32,255,http://pbs.twimg.com/profile_images/978755991553691648/f6cjFEJo_normal.jpg,,
24401,724900016,ATRlXXY,𝖆𝖓𝖓𝖎𝕶𝖆𖤐,2012-07-30 00:20:18+00:00,,532,434,31315,http://pbs.twimg.com/profile_images/1375994916787081216/W3PNZPWk_normal.jpg,https://pbs.twimg.com/profile_banners/724900016/1581913613,
