,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
134,2663084817,The_Tsar_Cannon,Alex,2014-07-02 07:46:39+00:00,"Москва, Россия",799,167,42929,http://pbs.twimg.com/profile_images/1293091842360332288/dpidqEDn_normal.jpg,https://pbs.twimg.com/profile_banners/2663084817/1618239734,
168,397349511,wehateporn,Sexy Pics,2011-10-24 15:32:26+00:00,,30960,13275,22048,http://pbs.twimg.com/profile_images/1604522162/WeHatePorn_logo_normal.jpg,https://pbs.twimg.com/profile_banners/397349511/1575378060,
654,939939804,sharstar000918,sharonchildress,2012-11-10 21:15:17+00:00,Oklahoma,153,476,2118,http://pbs.twimg.com/profile_images/1307207623381573632/DiYk-KGI_normal.jpg,https://pbs.twimg.com/profile_banners/939939804/1501359475,
1200,17259199,celebitchy,celebitchy,2008-11-08 21:06:19+00:00,,12865,1186,69047,http://pbs.twimg.com/profile_images/1047036658208727040/IsYTwpLg_normal.jpg,https://pbs.twimg.com/profile_banners/17259199/1615133633,
1295,16190305,tomandlorenzo,Tom and Lorenzo,2008-09-08 19:36:04+00:00,"Philadelphia, PA",89414,1941,94032,http://pbs.twimg.com/profile_images/737402876708802560/kwrQX9zK_normal.jpg,https://pbs.twimg.com/profile_banners/16190305/1583636692,
1768,737771989461573634,The_Max_Ryder,Max Ryder,2016-05-31 22:25:24+00:00,UK,219,232,425,http://pbs.twimg.com/profile_images/1113352997277450241/2cDbhjb-_normal.jpg,https://pbs.twimg.com/profile_banners/737771989461573634/1554279015,
2073,139770860,donomictbx,Donomic TBX,2010-05-03 16:43:48+00:00,"UAE, Dubai",1406,3599,6305,http://pbs.twimg.com/profile_images/1262794487786602499/TemM1FiJ_normal.jpg,https://pbs.twimg.com/profile_banners/139770860/1589908643,
2081,1053557733046263810,ImageGoofy,ImageGoofy,2018-10-20 08:05:12+00:00,Los Angeles,5,1,458,http://pbs.twimg.com/profile_images/1053558204620251136/QvG1k3kv_normal.jpg,https://pbs.twimg.com/profile_banners/1053557733046263810/1540022978,
2083,1110724786974613505,Celebrities998,Celebrity Candids,2019-03-27 02:06:40+00:00,Hollywood,6,4,317,http://pbs.twimg.com/profile_images/1110725431571959816/3rCFJp-V_normal.jpg,https://pbs.twimg.com/profile_banners/1110724786974613505/1555710120,
2129,211286498,GettyVIP,Getty Images Entertainment,2010-11-02 20:57:20+00:00,Global,25343,1326,17342,http://pbs.twimg.com/profile_images/1278427031403999235/3IGqJb8q_normal.jpg,https://pbs.twimg.com/profile_banners/211286498/1612139577,
2137,4890205384,vidjivraga,begemot,2016-02-08 23:11:30+00:00,,27,30,2668,http://pbs.twimg.com/profile_images/1385537738397650945/fYX9kTZU_normal.jpg,https://pbs.twimg.com/profile_banners/4890205384/1619172920,
2156,3366083375,Kayutycom,Kayuty,2015-07-08 15:19:38+00:00,,8,10,14174,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
2453,1949867132,dwmarshall7,D.W. Marshall,2013-10-09 18:43:28+00:00,"Las Vegas, NV",2068,2597,25927,http://pbs.twimg.com/profile_images/1338188414424793089/3je5NlZ7_normal.jpg,https://pbs.twimg.com/profile_banners/1949867132/1610931886,
2652,27932805,vanderlannader,VANDERLAN NADER,2009-03-31 18:41:27+00:00,BRASIL,305,1915,18899,http://pbs.twimg.com/profile_images/1019414170/637739-m-0_normal.jpg,https://pbs.twimg.com/profile_banners/27932805/1420517077,
2672,32054953,Rodrister,Rodri,2009-04-16 18:18:17+00:00,Sevilla,986,970,91190,http://pbs.twimg.com/profile_images/1264681801387249665/Wr8-cYkj_normal.jpg,https://pbs.twimg.com/profile_banners/32054953/1548453992,
