,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
1735,100769690,unsiwdarma,Darwis,2009-12-31 13:45:15+00:00,Somewhere beyond the sea,274,355,16302,http://pbs.twimg.com/profile_images/1332550939660599297/Yxz-g5Q7_normal.jpg,https://pbs.twimg.com/profile_banners/100769690/1570420823,
1748,354652955,dayze90,dayze,2011-08-14 02:40:23+00:00,,4,55,19,http://pbs.twimg.com/profile_images/2396109991/g08nxpu74yheyxwid2ag_normal.jpeg,,
2487,172261765,hackersalander,itterasshai,2010-07-29 08:02:19+00:00,Area 51,340,2983,8144,http://pbs.twimg.com/profile_images/1327191921341521920/0wsaJv0g_normal.jpg,https://pbs.twimg.com/profile_banners/172261765/1582366198,
4249,962368523132686338,attighter,efcja loves yennefer and hp 🐍,2018-02-10 16:51:50+00:00,she/ her,2726,2367,10877,http://pbs.twimg.com/profile_images/1375956076517015553/plrr-uu4_normal.jpg,https://pbs.twimg.com/profile_banners/962368523132686338/1616888466,
4504,502831099,ruthalecki,Ruth 💙,2012-02-25 10:46:14+00:00,"Birmingham, England",1007,160,86714,http://pbs.twimg.com/profile_images/1324104578112126979/BZ4KpJgY_normal.jpg,https://pbs.twimg.com/profile_banners/502831099/1601546636,
5124,1352061463,NielsGrunden,ACAB Glocky,2013-04-14 14:55:36+00:00,,123,180,3629,http://pbs.twimg.com/profile_images/1379084204701581312/APimB0Ax_normal.jpg,https://pbs.twimg.com/profile_banners/1352061463/1611694496,
6156,2942408707,Yummybear_96,YummybearExe,2014-12-25 01:49:49+00:00,,183,562,1024,http://pbs.twimg.com/profile_images/1271540955301249024/8fb1bKFw_normal.jpg,https://pbs.twimg.com/profile_banners/2942408707/1420090141,
6820,879914788587016192,brairro2501,🦊Brairro2501🦊,2017-06-28 04:10:08+00:00,Detras de ti ;),36,731,481,http://pbs.twimg.com/profile_images/1305751339943653376/8Z30qvgy_normal.jpg,https://pbs.twimg.com/profile_banners/879914788587016192/1586400165,
7554,715417022,lil_eyezz,JMoon,2012-07-25 03:46:50+00:00,"Santa Clarita, CA",109,200,1448,http://pbs.twimg.com/profile_images/1200175345023905792/H-nKZzDn_normal.jpg,https://pbs.twimg.com/profile_banners/715417022/1558323050,
7989,187164827,jessicaniana,Jessica V,2010-09-05 13:10:36+00:00,Philippines,138,126,21010,http://pbs.twimg.com/profile_images/953178491377221632/DZcQ8uZT_normal.jpg,https://pbs.twimg.com/profile_banners/187164827/1615555401,
8207,916397494904381440,anlrBrad,🖕🏽AminS🖕🏽,2017-10-06 20:19:23+00:00,United Kingdom ,199,205,11198,http://pbs.twimg.com/profile_images/926496958591787009/EVZsBowH_normal.jpg,https://pbs.twimg.com/profile_banners/916397494904381440/1616287459,
8821,294734988,QueLeya,Leyaaali,2011-05-07 17:30:26+00:00,Malaysia,157,540,10612,http://pbs.twimg.com/profile_images/1177262802886483968/LhD_7qmV_normal.jpg,https://pbs.twimg.com/profile_banners/294734988/1594882053,
8858,1602950977,ernest_barath,Ernest Barath,2013-07-18 08:36:24+00:00,"Bratislava, Slovakia",891,465,51327,http://pbs.twimg.com/profile_images/1279724637295988736/-s_QX48U_normal.jpg,https://pbs.twimg.com/profile_banners/1602950977/1534006322,
9901,726702470500483072,xRainbow_Ghoulx,🖤🕸️𝕶𝖚𝖘𝖍𝖙𝖆𝖐𝖆🕸️🖤,2016-05-01 09:19:05+00:00,"Alaska, USA",199,198,8351,http://pbs.twimg.com/profile_images/1379484781646245892/Yzg_0aBA_normal.jpg,https://pbs.twimg.com/profile_banners/726702470500483072/1606099620,
10447,1222955598775451648,meoqio,"rain îo🌙🌼BLM, Stop Asian Hate🌈✨",2020-01-30 18:51:58+00:00,"Gainesville, FL",29,91,709,http://pbs.twimg.com/profile_images/1366226381772894215/QVR_TUcS_normal.jpg,https://pbs.twimg.com/profile_banners/1222955598775451648/1614568728,
10962,392551562,Stardusth2o,Robyn DeBanc,2011-10-17 06:44:00+00:00,Nene Leake’s prayers,2016,688,196969,http://pbs.twimg.com/profile_images/1364389592078589955/sFHrJpaW_normal.jpg,https://pbs.twimg.com/profile_banners/392551562/1578247378,
11844,303927113,semmanuela,emmanuella,2011-05-23 17:04:23+00:00,,5,122,27,http://pbs.twimg.com/profile_images/421794905854210049/B86gRGFL_normal.jpeg,,
12997,55808257,lemurchick,Kirsty Daniels,2009-07-11 10:55:13+00:00,,15,10,1127,http://pbs.twimg.com/profile_images/3647877866/4a08ef0371e7d8d8d058b6a01c1df9b3_normal.png,https://pbs.twimg.com/profile_banners/55808257/1365972371,
15430,3256195636,satanswesteros,Jake🤘💅,2015-05-15 10:48:30+00:00,,48,449,2608,http://pbs.twimg.com/profile_images/1161421436902412288/faHvt0s2_normal.jpg,https://pbs.twimg.com/profile_banners/3256195636/1558802682,
15704,1076807854869438464,AndyGre27029618,Andy Green,2018-12-23 11:52:53+00:00,"London, England",1,12,114,http://pbs.twimg.com/profile_images/1076810910071775234/ZPmsOsM-_normal.jpg,https://pbs.twimg.com/profile_banners/1076807854869438464/1545566701,
17065,1221698866669654016,sinzuulive,Sinzuu Live,2020-01-27 07:38:15+00:00,Nigeria,13,113,1604,http://pbs.twimg.com/profile_images/1221699922342359040/bLaXPs8B_normal.jpg,https://pbs.twimg.com/profile_banners/1221698866669654016/1580113234,
19484,47082690,kimsantoshansen,Kim Santos Hansen,2009-06-14 12:22:42+00:00,Denmark,109,134,12919,http://pbs.twimg.com/profile_images/1331645032986791936/eFLTiLFg_normal.jpg,https://pbs.twimg.com/profile_banners/47082690/1606324070,
19633,764910402211831809,HearthAuthor,Hearth supports emulation,2016-08-14 19:43:46+00:00,,95,441,13429,http://pbs.twimg.com/profile_images/1349797887350349824/LZT1diNP_normal.jpg,https://pbs.twimg.com/profile_banners/764910402211831809/1613010191,
19804,134424343,izzatzainal,Izzat Ibrahim,2010-04-18 11:12:38+00:00,"Kuala Lumpur, Malaysia",359,400,1386,http://pbs.twimg.com/profile_images/611372966840897536/5ouPSWgO_normal.jpg,https://pbs.twimg.com/profile_banners/134424343/1493701610,
20002,144268200,Lina_Laughs,Lina,2010-05-15 20:04:44+00:00,,198,614,41874,http://pbs.twimg.com/profile_images/1348005807330369539/Xm5fqfKF_normal.jpg,https://pbs.twimg.com/profile_banners/144268200/1580736769,
20312,1036639799040401408,sinseiofficial,Dom Williams,2018-09-03 15:39:22+00:00,Space. ,166,494,8540,http://pbs.twimg.com/profile_images/1357786349915545600/iJUrEw7n_normal.jpg,https://pbs.twimg.com/profile_banners/1036639799040401408/1600660904,
20559,132025987,eduardoacierno,ACIERNO,2010-04-12 02:28:59+00:00,,414,469,43686,http://pbs.twimg.com/profile_images/1376786789474652160/pk7iK9Ak_normal.jpg,https://pbs.twimg.com/profile_banners/132025987/1600187295,
21429,774503065,MeeDee_396,Mary Elizabeth Daly,2012-08-22 21:09:17+00:00,"Arlington, VA",150,1067,2023,http://pbs.twimg.com/profile_images/1298501488176701441/VwzkJgba_normal.jpg,https://pbs.twimg.com/profile_banners/774503065/1615909765,
21941,1221705337130168321,zaid_zaka,ZaidZaka,2020-01-27 08:04:23+00:00,,5,55,152,http://pbs.twimg.com/profile_images/1226339070026141696/G1Ef4-r3_normal.jpg,,
22915,890703917088165894,gthelilsunshine,G'$hmoneyy🔆🤝,2017-07-27 22:42:17+00:00,Bagitarrius🤝🤠,474,1272,84003,http://pbs.twimg.com/profile_images/1375647787098984448/Db51nKbg_normal.jpg,https://pbs.twimg.com/profile_banners/890703917088165894/1617136912,
24282,858103993158991872,JadaRose730,jay⁷ BLM,2017-04-28 23:41:49+00:00,somewhere over the rainbow,103,277,3007,http://pbs.twimg.com/profile_images/1330060536176922624/W99C0WZP_normal.jpg,https://pbs.twimg.com/profile_banners/858103993158991872/1607815682,
25084,112661607,MadelineMaureen,❄Madeline Maureen❄,2010-02-09 08:35:06+00:00,USA,39,171,4161,http://pbs.twimg.com/profile_images/1329330767084855298/hvRU-5ZH_normal.jpg,https://pbs.twimg.com/profile_banners/112661607/1398764452,
25257,829746882213654528,BLACKCATAXA_,RANDOMANDREW,2017-02-09 17:40:47+00:00,"Kenosha Training Academy, Mars",28,226,650,http://pbs.twimg.com/profile_images/1224098359260016640/e1Wlwchf_normal.jpg,https://pbs.twimg.com/profile_banners/829746882213654528/1579078807,
25420,249212687,Fifi_Banjoko,King Fisayo,2011-02-08 16:11:01+00:00,Dreamville,1534,559,24803,http://pbs.twimg.com/profile_images/1379811585703735297/rSAU1U4T_normal.jpg,https://pbs.twimg.com/profile_banners/249212687/1602354677,
26455,27803880,astro_puppy,🌟The DOG Star is the brightest. That makes sense.,2009-03-31 03:27:39+00:00,SATX  USA  Central Time Zone,4185,2224,71410,http://pbs.twimg.com/profile_images/1235067816/astropup_normal.jpg,https://pbs.twimg.com/profile_banners/27803880/1406503013,
27086,1018703257709920257,synnicaIs,🤘🏼,2018-07-16 03:45:58+00:00,Be happy.,2036,130,8661,http://pbs.twimg.com/profile_images/1375844791976488963/m3F0xjPm_normal.jpg,https://pbs.twimg.com/profile_banners/1018703257709920257/1617186645,
27249,1112862435998826497,pokeeemoniumYT,🔥PokemoniumYT🔥,2019-04-01 23:40:55+00:00,,199,1857,4310,http://pbs.twimg.com/profile_images/1335744159534051329/vJ46DTcv_normal.jpg,https://pbs.twimg.com/profile_banners/1112862435998826497/1607328140,
27505,831886118845050881,WhoEustace,перно говнатое 🥔,2017-02-15 15:21:21+00:00,,153,191,7744,http://pbs.twimg.com/profile_images/1358583435175034880/JRmtZJWl_normal.jpg,https://pbs.twimg.com/profile_banners/831886118845050881/1605404726,
27741,723509038730739713,MonicaEM76,Monica,2016-04-22 13:49:31+00:00,"El Paso, TX",40,232,1106,http://pbs.twimg.com/profile_images/1378720700626796548/o3kQ3hGt_normal.jpg,https://pbs.twimg.com/profile_banners/723509038730739713/1546393847,
28530,1439618174,cheer_livin,⋆𝓚⋆,2013-05-18 22:37:30+00:00,,382,1003,20238,http://pbs.twimg.com/profile_images/1317988431620952065/FM8i5NZ6_normal.jpg,https://pbs.twimg.com/profile_banners/1439618174/1604877663,
29092,3277373190,aerahdenissed,xiefan simp,2015-07-12 11:48:13+00:00,snezhnaya,301,477,10723,http://pbs.twimg.com/profile_images/1373197613600628736/DrZWIWfi_normal.jpg,,
29520,928886263,vilonious,Vilonious,2012-11-06 02:54:45+00:00,miami-ish,5809,489,10492,http://pbs.twimg.com/profile_images/1349088806272724998/o14wNaki_normal.jpg,https://pbs.twimg.com/profile_banners/928886263/1596386774,
29726,3026482138,ckcictctcy,x-gal,2015-02-09 13:18:09+00:00,,55,546,2808,http://pbs.twimg.com/profile_images/1339312648928849920/_gdyCq5__normal.jpg,https://pbs.twimg.com/profile_banners/3026482138/1423488252,
29908,965534145941303297,cookieswagga,Cookie (ACAB),2018-02-19 10:30:53+00:00,United States,74,168,1347,http://pbs.twimg.com/profile_images/1357751871981649920/fVxIQH6m_normal.jpg,https://pbs.twimg.com/profile_banners/965534145941303297/1577165226,
30255,114357339,ScoutWithBryan,SCOUTWITHBRYAN,2010-02-15 04:07:21+00:00,HOT MIC App Promo Code SCOUT,15945,7802,50380,http://pbs.twimg.com/profile_images/1057304597109194752/px-hDCXy_normal.jpg,https://pbs.twimg.com/profile_banners/114357339/1564531024,
30442,364072617,ZeroUltraAutism,The Mountain King,2011-08-29 04:26:00+00:00,R'lyeh,290,1933,68839,http://pbs.twimg.com/profile_images/1346791788175101952/1tALu9Wc_normal.jpg,https://pbs.twimg.com/profile_banners/364072617/1594780177,
30528,324750447,sraj_akki,सुरज खिलाडी(यह २०२१ अक्षय वाली!),2011-06-27 04:35:16+00:00,Nepal,334,513,3860,http://pbs.twimg.com/profile_images/1279599607350263809/Y-rKsBtR_normal.jpg,https://pbs.twimg.com/profile_banners/324750447/1559630961,
31523,1861712004,Geek_Mother1002,Jackie the “Days of...” gal 😂,2013-09-13 21:11:27+00:00,United States,55,63,3768,http://pbs.twimg.com/profile_images/1304275537192517634/yLeJNxl0_normal.jpg,https://pbs.twimg.com/profile_banners/1861712004/1583963296,
32003,1216172616672841728,The_Midg,Graham Midgley,2020-01-12 01:38:54+00:00,"Knottingley, England",100,209,58,http://pbs.twimg.com/profile_images/1216342533699178498/Woo4fSmz_normal.jpg,https://pbs.twimg.com/profile_banners/1216172616672841728/1578798344,
33039,951146285016408064,kiwisugar18,ayesha #1 🍒 stan,2018-01-10 17:38:40+00:00,India,3786,396,31484,http://pbs.twimg.com/profile_images/1222341853237805059/2tdMH083_normal.jpg,https://pbs.twimg.com/profile_banners/951146285016408064/1599030754,
34177,836099587634933762,Blurbabyblue,Evelynn🌙☀,2017-02-27 06:24:10+00:00,,1,171,483,http://pbs.twimg.com/profile_images/1253269032385441792/68xHrrIu_normal.jpg,https://pbs.twimg.com/profile_banners/836099587634933762/1603095348,
34727,4838415832,BestAmakhian,The Best,2016-01-23 12:23:35+00:00,"Lagos, Nigeria",545,730,4372,http://pbs.twimg.com/profile_images/1347314172837683204/ed3pWtMc_normal.jpg,https://pbs.twimg.com/profile_banners/4838415832/1603460388,
34744,33339106,TyShute331,Ty Shute',2009-04-19 23:24:55+00:00,TN,545,542,24734,http://pbs.twimg.com/profile_images/1223407006104592384/IVYE-ncf_normal.jpg,https://pbs.twimg.com/profile_banners/33339106/1605734127,
36158,3154271892,pimpdaddydest,Delinquent,2015-04-14 02:26:34+00:00,Bi,578,499,35885,http://pbs.twimg.com/profile_images/1378847852453978114/0DxuueKq_normal.jpg,https://pbs.twimg.com/profile_banners/3154271892/1617519895,
36475,334146562,BernardLordrass,NanaBanyin.,2011-07-12 17:04:10+00:00,,1063,537,45709,http://pbs.twimg.com/profile_images/1150436501706215426/tykm9qBN_normal.jpg,https://pbs.twimg.com/profile_banners/334146562/1534451482,
36912,477824323,quaranusj,BBB-8,2012-01-29 16:15:37+00:00,London ,829,369,19026,http://pbs.twimg.com/profile_images/1361334800427188238/B9etBIxs_normal.jpg,https://pbs.twimg.com/profile_banners/477824323/1603058221,
38319,76264471,SkelfiePallets,Gareth Wilson,2009-09-22 06:04:13+00:00,,264,679,12281,http://pbs.twimg.com/profile_images/1354114549071437830/OBEdJz2i_normal.jpg,https://pbs.twimg.com/profile_banners/76264471/1617976748,
38625,2626540331,LadyBoam,Cherisse Boam,2014-06-20 20:05:07+00:00,,5,59,70,http://pbs.twimg.com/profile_images/1242981197807906816/t-AOqDhR_normal.jpg,https://pbs.twimg.com/profile_banners/2626540331/1585185537,
38895,385943905,Bro_kenEng_lish,Tiphani Cooper,2011-10-06 12:12:55+00:00,Hickory,131,234,2100,http://pbs.twimg.com/profile_images/1319259083166318594/Maw0B8Sb_normal.jpg,https://pbs.twimg.com/profile_banners/385943905/1608905081,
39532,936676820790972417,J006006,JD.006,2017-12-01 19:22:11+00:00,,19,517,159,http://pbs.twimg.com/profile_images/1099363141673250818/_JNfvgot_normal.jpg,https://pbs.twimg.com/profile_banners/936676820790972417/1607717546,
40202,981364782346379265,cheetobabyy,babyg✨,2018-04-04 02:56:11+00:00,"California, USA",235,208,9055,http://pbs.twimg.com/profile_images/1340939405322670080/8719yNKz_normal.jpg,https://pbs.twimg.com/profile_banners/981364782346379265/1612576398,
40370,1220138014350946304,AheerSonali,Sonali Aheer,2020-01-23 00:15:54+00:00,,11,48,37,http://pbs.twimg.com/profile_images/1220138510910468097/HKvuT-8p_normal.jpg,https://pbs.twimg.com/profile_banners/1220138014350946304/1582160999,
40548,33248692,ionienonie,Ionie,2009-04-19 17:01:16+00:00,U.K,19,105,293,http://pbs.twimg.com/profile_images/1178758886926499840/BvLBNMoe_normal.jpg,https://pbs.twimg.com/profile_banners/33248692/1569873000,
41004,821205723279486976,scopaesthesias,cringelord1997,2017-01-17 04:01:16+00:00,rotting in a field somewhere,48,51,6919,http://pbs.twimg.com/profile_images/1372403659116572672/nH8JKJzG_normal.jpg,https://pbs.twimg.com/profile_banners/821205723279486976/1616562251,
41143,1374586448,SteelySilver,KOKO,2013-04-23 13:03:09+00:00,,86,124,3175,http://pbs.twimg.com/profile_images/1349026554773434375/70xZAA2q_normal.jpg,https://pbs.twimg.com/profile_banners/1374586448/1595317447,
42935,32348951,mrjintheuk,Mr J in the UK,2009-04-17 08:41:25+00:00,London,39992,29682,62190,http://pbs.twimg.com/profile_images/1375804626562351106/xvaZxJOD_normal.jpg,https://pbs.twimg.com/profile_banners/32348951/1616852429,
43104,2777532872,elenita_tweets,🛡️ Elena Sofia 🛡️,2014-08-29 01:40:21+00:00,,1351,931,2199,http://pbs.twimg.com/profile_images/1200116681307230215/FYyRQy7v_normal.jpg,https://pbs.twimg.com/profile_banners/2777532872/1580241122,
44100,1176565411,aanojann,Anojan,2013-02-13 19:00:13+00:00,"North East, England",345,201,2024,http://pbs.twimg.com/profile_images/1329049831965396994/CSWrjvyL_normal.jpg,https://pbs.twimg.com/profile_banners/1176565411/1605705148,
44160,238642547,dsk311,Cabbage,2011-01-15 17:30:18+00:00,Texas,232,1430,6422,http://pbs.twimg.com/profile_images/804457585554452480/c7gogAEb_normal.jpg,,
44698,1225151928620871680,r_spir,🔞RΔSPIR DΔRK ΔRTS🔞,2020-02-05 20:19:39+00:00,Hell,8,175,265,http://pbs.twimg.com/profile_images/1264802490417057793/c9Eu45lg_normal.jpg,,
44924,1229031396527742976,Jodie03598860,Jodie,2020-02-16 13:15:00+00:00,,0,0,1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
44956,850500928880988160,JonesStranger,Stranger Jones,2017-04-08 00:09:57+00:00,,40,737,1379,http://pbs.twimg.com/profile_images/1074485036882120705/IX2WfquY_normal.jpg,https://pbs.twimg.com/profile_banners/850500928880988160/1545012206,
45192,1952389231,HayleyCubbins,Hayley,2013-10-10 18:36:58+00:00,,8286,8122,22436,http://pbs.twimg.com/profile_images/1267557856930299908/HCT03AQb_normal.jpg,https://pbs.twimg.com/profile_banners/1952389231/1609260983,
45349,289832342,SammyMacharia_,Sk Macharia™,2011-04-29 08:51:47+00:00,Kenya,680,626,1044,http://pbs.twimg.com/profile_images/1368315274609430529/lEaxdgv5_normal.jpg,https://pbs.twimg.com/profile_banners/289832342/1516296845,
45398,549791560,johnxnoeh,noeh,2012-04-10 03:58:36+00:00,Somewhere in Neverland,39917,30398,79379,http://pbs.twimg.com/profile_images/1374384280520953864/P-CF-ajK_normal.jpg,https://pbs.twimg.com/profile_banners/549791560/1615775865,
45840,2455832256,sybergyaru,amber,2014-04-21 02:23:57+00:00,17↑,810,237,22514,http://pbs.twimg.com/profile_images/1369032731129155593/XjnYdeO0_normal.jpg,https://pbs.twimg.com/profile_banners/2455832256/1611661719,
47029,1540379154,themuzakkir,muzyeji,2013-06-23 07:50:20+00:00,bangi,617,151,12469,http://pbs.twimg.com/profile_images/1372095841033449473/lF95SKfr_normal.jpg,https://pbs.twimg.com/profile_banners/1540379154/1617797016,
47396,787774601799536640,ARTHURM0RG4N,sunny is famous now,2016-10-16 21:57:56+00:00,taurus. she/her. 21.,487,278,39107,http://pbs.twimg.com/profile_images/1377202667362082820/BQknX09y_normal.jpg,https://pbs.twimg.com/profile_banners/787774601799536640/1616701284,
47453,1154505068101681154,SpaceyThomas,DMX4EVER,2019-07-25 21:33:52+00:00,"Maryland, USA",308,863,26150,http://pbs.twimg.com/profile_images/1377427479275712518/QU_IEwLZ_normal.jpg,https://pbs.twimg.com/profile_banners/1154505068101681154/1611024570,
47622,986351651773730818,Orobosa_Ikp,Orobosa Ikponmwen,2018-04-17 21:12:14+00:00,"Lagos, Nigeria",1480,1323,13071,http://pbs.twimg.com/profile_images/1317920372449312769/4rXE4lpW_normal.jpg,https://pbs.twimg.com/profile_banners/986351651773730818/1532522961,
48153,759379439956398080,Mzmeedar,Hameedar,2016-07-30 13:25:42+00:00,"Lagos, Nigeria",962,732,25415,http://pbs.twimg.com/profile_images/1365774380995915778/FV_5WTF0_normal.jpg,https://pbs.twimg.com/profile_banners/759379439956398080/1577483230,
48279,1022212324676001792,cm4scii,cm,2018-07-25 20:09:44+00:00,movie guy,345,87,15655,http://pbs.twimg.com/profile_images/1379091520809271297/XqQ2of47_normal.jpg,https://pbs.twimg.com/profile_banners/1022212324676001792/1617636016,
