id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1511904324812623874,1511904324812623872,Sofia,VeritasWife,,Put #NancyPelosi in Prison. Just Give this a Listen! https://t.co/1HtQvHSjdx,https://t.co/1HtQvHSjdx,"{'url': {'urls': [{'url': 'https://t.co/1HtQvHSjdx', 'expanded_url': 'https://odysee.com/@Plazma:9/Albertini:5', 'display_url': 'odysee.com/@Plazma:9/Albe…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/1HtQvHSjdx', 'expanded_url': 'https://odysee.com/@Plazma:9/Albertini:5', 'display_url': 'odysee.com/@Plazma:9/Albe…', 'indices': [53, 76]}]}}",False,544,1294,1,2022-04-07 03:11:12+00:00,996,,,False,False,3597,,"{'created_at': 'Sat May 14 16:19:21 +0000 2022', 'id': 1525511092797165570, 'id_str': '1525511092797165570', 'full_text': 'RT @DrTrumpYou1: Hollywood is nothing but a bunch of sick f&amp;cks!!!! https://t.co/BcoDrSmLBn', 'truncated': False, 'display_text_range': [0, 95], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrTrumpYou1', 'name': '✝️Stace❤️ a female as God made her to be', 'id': 1368740410584104961, 'id_str': '1368740410584104961', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1525505316590338055, 'id_str': '1525505316590338055', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 646, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 366, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1102, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1525505320545660933, 'source_status_id_str': '1525505320545660933', 'source_user_id': 1368740410584104961, 'source_user_id_str': '1368740410584104961'}]}, 'extended_entities': {'media': [{'id': 1525505316590338055, 'id_str': '1525505316590338055', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 646, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 366, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1102, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1525505320545660933, 'source_status_id_str': '1525505320545660933', 'source_user_id': 1368740410584104961, 'source_user_id_str': '1368740410584104961'}, {'id': 1525505316590321664, 'id_str': '1525505316590321664', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWAAAlpuX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWAAAlpuX.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1162, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 681, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 386, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1525505320545660933, 'source_status_id_str': '1525505320545660933', 'source_user_id': 1368740410584104961, 'source_user_id_str': '1368740410584104961'}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat May 14 15:56:25 +0000 2022', 'id': 1525505320545660933, 'id_str': '1525505320545660933', 'full_text': 'Hollywood is nothing but a bunch of sick f&amp;cks!!!! https://t.co/BcoDrSmLBn', 'truncated': False, 'display_text_range': [0, 54], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1525505316590338055, 'id_str': '1525505316590338055', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 646, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 366, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1102, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1525505316590338055, 'id_str': '1525505316590338055', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWQAceFFF.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 646, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 366, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1102, 'h': 2048, 'resize': 'fit'}}}, {'id': 1525505316590321664, 'id_str': '1525505316590321664', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/FSuvAMJWAAAlpuX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FSuvAMJWAAAlpuX.jpg', 'url': 'https://t.co/BcoDrSmLBn', 'display_url': 'pic.twitter.com/BcoDrSmLBn', 'expanded_url': 'https://twitter.com/DrTrumpYou1/status/1525505320545660933/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1162, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 681, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 386, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 7, 'favorite_count': 14, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 7, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1514309425523134465/RoJJG-Z2_normal.jpg,https://pbs.twimg.com/profile_images/1514309425523134465/RoJJG-Z2_normal.jpg,https://pbs.twimg.com/profile_banners/1511904324812623874/1651799141,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
