id,user,support_count,offense_count,support_score,category,client_id,timestamp,analysis_total_tweets,unbiased_count
3324,@Quenguissima,0,0,0.5,None,1,2021-04-12 18:22:18.113442,1,1
3325,@naruto45000,0,2,0.0,Offender,1,2021-04-12 18:22:18.308659,2,0
3326,@mhuyhiwar,1,0,1.0,Supporter,1,2021-04-12 18:22:18.511709,1,0
3327,@joycey_79,0,0,0.5,None,1,2021-04-12 18:22:18.709970,1,1
3328,@2onathan,0,1,0.0,Offender,1,2021-04-12 18:22:18.907223,1,0
3329,@Mrs_RKOrton,0,1,0.0,Offender,1,2021-04-12 18:22:19.106240,1,0
3330,@TubaEverdeen,0,1,0.0,Offender,1,2021-04-12 18:22:19.305390,1,0
3331,@Seasonstalerp,0,0,0.5,None,1,2021-04-12 18:22:19.505821,1,1
3332,@Beatrix32021692,3,148,0.019867549668874173,Offender,1,2021-04-12 18:22:20.107623,179,28
3333,@lastBlackbear,0,1,0.0,Offender,1,2021-04-12 18:22:20.697709,1,0
3334,@TheGreysolace,0,0,0.5,None,1,2021-04-12 18:22:20.905502,1,1
3335,@socmeel,1,0,1.0,Supporter,1,2021-04-12 18:22:21.101834,1,0
3336,@matt__chinn,0,2,0.0,Offender,1,2021-04-12 18:22:21.699233,2,0
3337,@doubleOnuthin,0,1,0.0,Offender,1,2021-04-12 18:22:21.898073,2,1
3338,@iamSabHo,0,0,0.5,None,1,2021-04-12 18:22:22.886465,1,1
3339,@ginmarrienne,1,3,0.25,Offender,1,2021-04-12 18:22:23.491985,5,1
3340,@cathetercutie,1,0,1.0,Supporter,1,2021-04-12 18:22:24.509637,1,0
3341,@RoyalAstrologst,0,2,0.0,Offender,1,2021-04-12 18:22:24.707845,3,1
3342,@jardavon_,0,1,0.0,Offender,1,2021-04-12 18:22:27.691595,1,0
3343,@ink_lorenzo,0,0,0.5,None,1,2021-04-12 18:22:28.691598,1,1
3344,@cocollet3,0,2,0.0,Offender,1,2021-04-12 18:22:30.864690,7,5
3345,@ninjab34rPVfan1,0,4,0.0,Offender,1,2021-04-12 18:22:31.062020,5,1
3346,@cloud_wick,0,1,0.0,Offender,1,2021-04-12 18:22:31.259784,1,0
3347,@Ainamzas,1,8,0.1111111111111111,Offender,1,2021-04-12 18:22:34.239758,14,5
3348,@Raynandeoff,0,1,0.0,Offender,1,2021-04-12 18:22:34.839788,1,0
3349,@TheDaddest,0,1,0.0,Offender,1,2021-04-12 18:22:35.827400,49,48
3350,@TylerLShipley,1,0,1.0,Supporter,1,2021-04-12 18:22:36.418240,1,0
3351,@03121996Hi1,1,0,1.0,Supporter,1,2021-04-12 18:22:37.408804,1,0
3352,@Salamandre012,1,0,1.0,Supporter,1,2021-04-12 18:22:37.613830,1,0
3353,@dgaf_xavier,0,1,0.0,Offender,1,2021-04-12 18:22:39.392302,1,0
3354,@lothandar,0,0,0.5,None,1,2021-04-12 18:22:39.589988,1,1
3355,@MiIky70,0,1,0.0,Offender,1,2021-04-12 18:22:39.788405,1,0
3356,@cejourenfilms,1,0,1.0,Supporter,1,2021-04-12 18:22:40.001107,1,0
3357,@Coryxvx,0,0,0.5,None,1,2021-04-12 18:22:40.200762,1,1
3358,@NyokIse,0,2,0.0,Offender,1,2021-04-12 18:22:40.797703,2,0
3359,@detikhot,0,1,0.0,Offender,1,2021-04-12 18:22:41.392493,3,2
3360,@ubeing2loud,0,2,0.0,Offender,1,2021-04-12 18:22:41.588770,3,1
3361,@__BobaFett,0,1,0.0,Offender,1,2021-04-12 18:22:42.585624,1,0
3362,@Maxrock20987632,0,0,0.5,None,1,2021-04-12 18:22:42.785833,1,1
3363,@mailplus,0,1,0.0,Offender,1,2021-04-12 18:22:42.989844,1,0
3364,@Leila_Latif,0,1,0.0,Offender,1,2021-04-12 18:22:43.184848,2,1
3365,@sandra30836822,0,0,0.5,None,1,2021-04-12 18:22:43.385831,1,1
3366,@simontodd89,0,1,0.0,Offender,1,2021-04-12 18:22:43.583834,1,0
3367,@EloisaNieves1,1,42,0.023255813953488372,Offender,1,2021-04-12 18:22:44.173832,46,3
3368,@DejavuDmj,0,0,0.5,None,1,2021-04-12 18:22:44.368834,1,1
3369,@Juliett71326822,3,40,0.06976744186046512,Offender,1,2021-04-12 18:22:44.568832,51,8
3370,@jekindred562,0,1,0.0,Offender,1,2021-04-12 18:22:50.678298,1,0
3371,@AnnaVersteeg,2,27,0.06896551724137931,Offender,1,2021-04-12 18:22:50.874275,48,19
3372,@Abhi_sama,0,1,0.0,Offender,1,2021-04-12 18:22:51.462742,1,0
3373,@BitchYUYellin,0,0,0.5,None,1,2021-04-12 18:22:51.667037,1,1
3374,@ceodeu,0,1,0.0,Offender,1,2021-04-12 18:22:51.864323,1,0
3375,@joey_dork,0,0,0.5,None,1,2021-04-12 18:22:52.060822,1,1
3376,@donnamamma5,0,4,0.0,Offender,1,2021-04-12 18:22:52.257290,4,0
3377,@FutureVenomZone,1,2,0.3333333333333333,Offender,1,2021-04-12 18:22:52.452398,5,2
3378,@ninpogo916,1,0,1.0,Supporter,1,2021-04-12 18:22:53.102600,1,0
3379,@Nicksnotamused,0,0,0.5,None,1,2021-04-12 18:22:53.300758,1,1
3380,@neptunianbabe,0,1,0.0,Offender,1,2021-04-12 18:22:53.890348,1,0
3381,@afifrais,0,1,0.0,Offender,1,2021-04-12 18:22:54.484803,1,0
3382,@_iRicky,1,0,1.0,Supporter,1,2021-04-12 18:22:54.681685,1,0
3383,@TheLastGorgon,0,2,0.0,Offender,1,2021-04-12 18:22:55.283200,3,1
3384,@turkisielff,0,1,0.0,Offender,1,2021-04-12 18:22:55.483184,1,0
3385,@SoraOpie,0,0,0.5,None,1,2021-04-12 18:22:55.680720,1,1
3386,@askmadness,45,38,0.5421686746987951,None,1,2021-04-12 18:22:55.880187,134,51
3387,@24trendsAU,0,0,0.5,None,1,2021-04-12 18:22:56.076876,1,1
3388,@sundayworld,1,0,1.0,Supporter,1,2021-04-12 18:22:56.665373,2,1
3389,@karadzorel,43,3,0.9347826086956522,Supporter,1,2021-04-12 18:22:57.256086,57,11
3390,@ScrewFearMe,0,0,0.5,None,1,2021-04-12 18:22:57.455215,1,1
3391,@SandraLJames6,0,3,0.0,Offender,1,2021-04-12 18:22:57.654102,3,0
3392,@ErasmusC87,0,1,0.0,Offender,1,2021-04-12 18:22:58.651183,1,0
3393,@invernessie,0,22,0.0,Offender,1,2021-04-12 18:23:01.215896,24,2
3394,@77sylvia,2,16,0.1111111111111111,Offender,1,2021-04-12 18:23:01.410897,19,1
3395,@ErfWindnFire,1,26,0.037037037037037035,Offender,1,2021-04-12 18:23:02.392436,30,3
3396,@sonofbelial,0,3,0.0,Offender,1,2021-04-12 18:23:05.352968,3,0
3397,@TRICK1042,0,1,0.0,Offender,1,2021-04-12 18:23:08.723733,1,0
3398,@BrightWAley,1,0,1.0,Supporter,1,2021-04-12 18:23:08.955673,1,0
3399,@tyronianjacob,1,0,1.0,Supporter,1,2021-04-12 18:23:09.552320,1,0
3400,@BFirst34746923,0,0,0.5,None,1,2021-04-12 18:23:09.747810,1,1
3401,@strikeforcekid,0,0,0.5,None,1,2021-04-12 18:23:09.944527,3,3
3402,@abdelrahmanmuu,1,0,1.0,Supporter,1,2021-04-12 18:23:10.141553,1,0
3403,@aproxinate,0,11,0.0,Offender,1,2021-04-12 18:23:10.727381,14,3
3404,@hathatayswift,0,1,0.0,Offender,1,2021-04-12 18:23:10.923738,1,0
3405,@ChefJoseph_,0,0,0.5,None,1,2021-04-12 18:23:11.120925,1,1
3406,@itsdatvibe,0,1,0.0,Offender,1,2021-04-12 18:23:12.501098,1,0
3407,@su04431179,1,5,0.16666666666666666,Offender,1,2021-04-12 18:23:12.696600,7,1
3408,@trhoades93,0,4,0.0,Offender,1,2021-04-12 18:23:12.893708,5,1
3409,@iKenny_J,0,1,0.0,Offender,1,2021-04-12 18:23:13.089823,1,0
3410,@FerrerMafehn,0,1,0.0,Offender,1,2021-04-12 18:23:13.287946,1,0
3411,@BranMargarete,0,0,0.5,None,1,2021-04-12 18:23:13.484723,1,1
3412,@ShinMaxRebo,0,1,0.0,Offender,1,2021-04-12 18:23:13.682686,1,0
3413,@MarjorieOrr,0,0,0.5,None,1,2021-04-12 18:23:14.269050,1,1
3414,@paradoxfermi1,1,0,1.0,Supporter,1,2021-04-12 18:23:14.468404,1,0
3415,@AustinWindsor5,0,1,0.0,Offender,1,2021-04-12 18:23:18.710700,1,0
3416,@yayelulu1972,0,9,0.0,Offender,1,2021-04-12 18:23:18.906697,9,0
3417,@MrScaryPicture,0,0,0.5,None,1,2021-04-12 18:23:19.495002,1,1
3418,@TheSportsDrop1,0,0,0.5,None,1,2021-04-12 18:23:20.488582,4,4
3419,@gazillionsmag,0,0,0.5,None,1,2021-04-12 18:23:20.687101,1,1
3420,@alexa99,0,0,0.5,None,1,2021-04-12 18:23:21.279602,1,1
3421,@omgj3k,0,2,0.0,Offender,1,2021-04-12 18:23:23.044860,2,0
3422,@_sophiestreet_,0,1,0.0,Offender,1,2021-04-12 18:23:24.426859,1,0
3423,@jawn_altlol,0,0,0.5,None,1,2021-04-12 18:23:25.022704,1,1
3424,@magicx_legacy,0,1,0.0,Offender,1,2021-04-12 18:23:27.207329,1,0
3425,@Mione48,3,7,0.3,Offender,1,2021-04-12 18:23:27.404462,14,4
3426,@infinityflora,0,1,0.0,Offender,1,2021-04-12 18:23:27.991160,1,0
3427,@ Back to Ferrylady appreciation!,0,0,0.0,None,1,2021-04-12 18:23:28.186588,2,2
3428,@ZxBlaster,0,2,0.0,Offender,1,2021-04-12 18:23:28.386137,2,0
3429,@nrafsan58,0,0,0.5,None,1,2021-04-12 18:23:28.583239,1,1
3430,@pramudyofc,1,0,1.0,Supporter,1,2021-04-12 18:23:28.781336,1,0
3431,@ryujennnie,0,1,0.0,Offender,1,2021-04-12 18:23:29.368886,1,0
3432,@JonasDamith,0,1,0.0,Offender,1,2021-04-12 18:23:29.955930,1,0
3433,@AtheistCruz,0,1,0.0,Offender,1,2021-04-12 18:23:30.152811,1,0
3434,@paulkleinyo,1,1,0.5,None,1,2021-04-12 18:23:30.355801,4,2
3435,@ohthehillmanity,0,0,0.5,None,1,2021-04-12 18:23:30.551183,1,1
3436,@Ruys,0,1,0.0,Offender,1,2021-04-12 18:23:30.953614,1,0
3437,@Jerome_worl,0,1,0.0,Offender,1,2021-04-12 18:23:31.152536,1,0
3438,@AustinA6796,0,1,0.0,Offender,1,2021-04-12 18:23:31.349225,1,0
3439,@JayGamerShowVO,0,0,0.5,None,1,2021-04-12 18:23:31.544346,1,1
3440,@JosefZma1,0,1,0.0,Offender,1,2021-04-12 18:23:32.132111,1,0
3441,@AfambuU,0,2,0.0,Offender,1,2021-04-12 18:23:32.332059,2,0
3442,@MayumiTuboro,0,1,0.0,Offender,1,2021-04-12 18:23:32.528109,1,0
3443,@ArsenalFlamme,0,1,0.0,Offender,1,2021-04-12 18:23:32.729585,1,0
3444,@HaddyJussy,0,1,0.0,Offender,1,2021-04-12 18:23:32.924704,1,0
3445,@noraskcairyc,0,1,0.0,Offender,1,2021-04-12 18:23:33.121587,1,0
3446,@alphaconspiratr,0,1,0.0,Offender,1,2021-04-12 18:23:33.318591,1,0
3447,@emmarosefoxs,1,4,0.2,Offender,1,2021-04-12 18:23:33.515462,9,4
3448,@JamesShala1,4,191,0.020512820512820513,Offender,1,2021-04-12 18:23:38.836272,226,31
3449,@multicity_zen,0,1,0.0,Offender,1,2021-04-12 18:23:48.583279,2,1
3450,@FoniLunboy,0,0,0.5,None,1,2021-04-12 18:23:49.574990,1,1
3451,@mxrvelartz,0,1,0.0,Offender,1,2021-04-12 18:23:49.773397,1,0
3452,@MjauSunset,0,18,0.0,Offender,1,2021-04-12 18:23:50.370184,18,0
3453,@aminqureshi27,0,1,0.0,Offender,1,2021-04-12 18:23:50.568104,1,0
3454,@notObinna,0,0,0.5,None,1,2021-04-12 18:23:51.160497,1,1
3455,@Spvggy,0,0,0.5,None,1,2021-04-12 18:23:51.356670,1,1
3456,@ECNALHANID,0,1,0.0,Offender,1,2021-04-12 18:23:51.553762,2,1
3457,@crytuexxxx,0,0,0.5,None,1,2021-04-12 18:23:51.749534,1,1
3458,@Balvanedaaa,0,1,0.0,Offender,1,2021-04-12 18:23:52.343096,1,0
3459,@jimmybondjr,0,0,0.5,None,1,2021-04-12 18:23:52.538036,1,1
3460,@SMaelana,0,1,0.0,Offender,1,2021-04-12 18:23:52.736476,1,0
3461,@geminization,0,1,0.0,Offender,1,2021-04-12 18:23:53.324207,2,1
3462,@jhncrwfrdz,1,0,1.0,Supporter,1,2021-04-12 18:23:53.523227,1,0
3463,@mikeyceux,1,0,1.0,Supporter,1,2021-04-12 18:23:53.726011,1,0
3464,@keithfosterkid,0,0,0.5,None,1,2021-04-12 18:23:53.923249,1,1
3465,@RagingConsrvtv2,0,1,0.0,Offender,1,2021-04-12 18:23:54.527521,1,0
3466,@niazkilam3991,0,1,0.0,Offender,1,2021-04-12 18:23:54.724515,1,0
3467,@Electr0vator,0,1,0.0,Offender,1,2021-04-12 18:23:55.310512,1,0
3468,@JollyTheJocker1,1,0,1.0,Supporter,1,2021-04-12 18:23:55.548511,1,0
3469,@colbymarin86,0,1,0.0,Offender,1,2021-04-12 18:23:55.770512,1,0
3470,@wesleywhite626,0,0,0.5,None,1,2021-04-12 18:23:55.974511,1,1
3471,@Maxxx_Powerr,0,1,0.0,Offender,1,2021-04-12 18:23:56.581574,1,0
3472,@koliroze1,0,1,0.0,Offender,1,2021-04-12 18:23:56.879724,1,0
3473,@DramaLets,0,1,0.0,Offender,1,2021-04-12 18:23:57.094933,1,0
3474,@Truthhurts205,0,0,0.5,None,1,2021-04-12 18:23:57.696061,1,1
3475,@allywagi,0,9,0.0,Offender,1,2021-04-12 18:24:02.215899,10,1
3476,@sweetaryah,0,1,0.0,Offender,1,2021-04-12 18:24:05.958202,1,0
3477,@GONE_iam,1,26,0.037037037037037035,Offender,1,2021-04-12 18:24:06.944952,32,5
3478,@lilzbitchee,0,1,0.0,Offender,1,2021-04-12 18:24:08.324279,1,0
3479,@reagankevin11,0,1,0.0,Offender,1,2021-04-12 18:24:10.110083,1,0
3480,@neskaxo,0,1,0.0,Offender,1,2021-04-12 18:24:11.102900,1,0
3481,@nanadepp_69,0,2,0.0,Offender,1,2021-04-12 18:24:11.301206,5,3
3482,@ohnoitsryant,0,1,0.0,Offender,1,2021-04-12 18:24:12.278266,1,0
3483,@fiqyaaa,1,0,1.0,Supporter,1,2021-04-12 18:24:12.473289,1,0
3484,@dynamicthinking,0,1,0.0,Offender,1,2021-04-12 18:24:12.668268,1,0
3485,@dani77359872,0,0,0.5,None,1,2021-04-12 18:24:12.863267,1,1
3486,@damnitthom,0,1,0.0,Offender,1,2021-04-12 18:24:13.059266,1,0
3487,@eIizabethswn,0,1,0.0,Offender,1,2021-04-12 18:24:13.254266,2,1
3488,@GambitXIII,0,0,0.5,None,1,2021-04-12 18:24:13.450267,1,1
3489,@msnicolecino,0,1,0.0,Offender,1,2021-04-12 18:24:14.042961,1,0
3490,@manlioherseg,0,0,0.5,None,1,2021-04-12 18:24:14.240872,1,1
3491,@MrDanuKW,1,0,1.0,Supporter,1,2021-04-12 18:24:14.438525,1,0
3492,@janssensnuf,15,307,0.046583850931677016,Offender,1,2021-04-12 18:24:15.026718,380,58
3493,@ItIsMePut,0,1,0.0,Offender,1,2021-04-12 18:24:15.223311,1,0
3494,@daniel_peckett,0,2,0.0,Offender,1,2021-04-12 18:24:15.420712,6,4
3495,@tinytriviax,0,1,0.0,Offender,1,2021-04-12 18:24:15.616049,1,0
3496,@Caramel_Angel7,0,1,0.0,Offender,1,2021-04-12 18:24:15.813248,1,0
3497,@giannaporcaro,0,1,0.0,Offender,1,2021-04-12 18:24:16.014683,1,0
3498,@PhillyDrugs,0,1,0.0,Offender,1,2021-04-12 18:24:16.210937,1,0
3499,@Spharkles1,0,1,0.0,Offender,1,2021-04-12 18:24:16.407753,1,0
3500,@_g1ory,1,0,1.0,Supporter,1,2021-04-12 18:24:16.997247,1,0
3501,@Enricoolivas,0,0,0.5,None,1,2021-04-12 18:24:17.197163,1,1
3502,@durftiana,1,0,1.0,Supporter,1,2021-04-12 18:24:17.395150,2,1
3503,@DanGarcia1980,0,0,0.5,None,1,2021-04-12 18:24:17.991150,1,1
3504,@pizarrospies,1,8,0.1111111111111111,Offender,1,2021-04-12 18:24:18.968183,18,9
3505,@aplh_,0,1,0.0,Offender,1,2021-04-12 18:24:25.516141,1,0
3506,@RiskyMrRaccoon,0,1,0.0,Offender,1,2021-04-12 18:24:30.026494,1,0
3507,@Nowhere22549561,0,0,0.5,None,1,2021-04-12 18:24:31.005920,1,1
3508,@DrakeDierdre1,0,1,0.0,Offender,1,2021-04-12 18:24:31.204068,1,0
3509,@A_DVS_NTT,0,1,0.0,Offender,1,2021-04-12 18:24:31.400229,1,0
3510,@ht_Prince,1,0,1.0,Supporter,1,2021-04-12 18:24:31.605413,1,0
3511,@Gurlgamer123,0,1,0.0,Offender,1,2021-04-12 18:24:32.197093,1,0
3512,@ClarisseLN,0,1,0.0,Offender,1,2021-04-12 18:24:32.394641,1,0
3513,@oxl94,0,1,0.0,Offender,1,2021-04-12 18:24:32.596190,4,3
3514,@Samid31s,1,0,1.0,Supporter,1,2021-04-12 18:24:33.188455,1,0
3515,@RonanFarrow,0,0,0.5,None,1,2021-04-12 18:24:35.366355,1,1
3516,@Roshuskies,1,2,0.3333333333333333,Offender,1,2021-04-12 18:24:39.507780,5,2
3517,@Manson_ilove,0,1,0.0,Offender,1,2021-04-12 18:24:40.887528,1,0
3518,@SamuelHills2001,0,1,0.0,Offender,1,2021-04-12 18:24:43.057939,1,0
3519,@cibi8186,0,1,0.0,Offender,1,2021-04-12 18:24:46.778081,1,0
3520,@jusprettybitchy,0,2,0.0,Offender,1,2021-04-12 18:24:46.979094,2,0
3521,@TheLWhoLaughs,0,0,0.5,None,1,2021-04-12 18:24:47.174083,1,1
3522,@JKirchinger,2,47,0.04081632653061224,Offender,1,2021-04-12 18:24:49.330426,54,5
3523,@gxbrielofarrell,0,1,0.0,Offender,1,2021-04-12 18:24:50.309084,1,0
3524,@Darth_TG,0,1,0.0,Offender,1,2021-04-12 18:24:50.509511,1,0
3525,@WeSeeTheTruth,1,34,0.02857142857142857,Offender,1,2021-04-12 18:24:51.497568,45,10
3526,@Rookiecub,0,5,0.0,Offender,1,2021-04-12 18:24:51.700969,6,1
3527,@amyfans111,0,0,0.5,None,1,2021-04-12 18:24:51.898237,1,1
3528,@JasonHydePW,0,0,0.5,None,1,2021-04-12 18:24:52.491537,1,1
3529,@ovac,0,0,0.5,None,1,2021-04-12 18:24:52.689087,1,1
3530,@wandafischetti2,0,2,0.0,Offender,1,2021-04-12 18:24:52.885437,4,2
3531,@Eman419Boyd,0,1,0.0,Offender,1,2021-04-12 18:24:53.084509,2,1
3532,@ronfezgunner,0,0,0.5,None,1,2021-04-12 18:24:53.284918,1,1
3533,@thearaisha,0,1,0.0,Offender,1,2021-04-12 18:24:53.484466,1,0
3534,@rphamt,1,1,0.5,None,1,2021-04-12 18:24:53.683633,2,0
3535,@jdnashattack,0,0,0.5,None,1,2021-04-12 18:24:53.887396,1,1
3536,@jeterfan28,0,1,0.0,Offender,1,2021-04-12 18:24:54.483216,2,1
3537,@kubricksoscar,0,1,0.0,Offender,1,2021-04-12 18:24:54.680237,1,0
3538,@yassinevolume2,0,1,0.0,Offender,1,2021-04-12 18:24:54.876814,1,0
3539,@SalvorH,0,1,0.0,Offender,1,2021-04-12 18:24:55.074969,1,0
3540,@Rort_ThePollMan,0,1,0.0,Offender,1,2021-04-12 18:24:55.279751,1,0
3541,@Fitz_Farseer,1,0,1.0,Supporter,1,2021-04-12 18:24:55.486104,1,0
3542,@kapamilya_lang,0,4,0.0,Offender,1,2021-04-12 18:24:55.683799,6,2
3543,@Jolemani1,0,1,0.0,Offender,1,2021-04-12 18:24:55.880726,1,0
3544,@phumzee__,0,1,0.0,Offender,1,2021-04-12 18:24:56.079182,1,0
3545,@catboythomyorke,0,1,0.0,Offender,1,2021-04-12 18:24:56.274837,1,0
3546,@cool_ozzy,0,0,0.5,None,1,2021-04-12 18:24:56.494259,1,1
3547,@FantstclyAnnoyd,2,31,0.06060606060606061,Offender,1,2021-04-12 18:25:03.412862,49,16
3548,@SarahManwell,0,0,0.5,None,1,2021-04-12 18:25:04.398218,1,1
3549,@Patch_ISoA,0,2,0.0,Offender,1,2021-04-12 18:25:04.983215,3,1
3550,@italys_hero,0,0,0.5,None,1,2021-04-12 18:25:13.072577,1,1
3551,@lisaddrew,0,3,0.0,Offender,1,2021-04-12 18:25:14.152649,10,7
3552,@agp2039,3,69,0.041666666666666664,Offender,1,2021-04-12 18:25:16.783996,75,3
3553,@furrytoucan,0,1,0.0,Offender,1,2021-04-12 18:25:16.989507,1,0
3554,@analiamar5,0,1,0.0,Offender,1,2021-04-12 18:25:17.186662,1,0
3555,@T_e_X_a_n,0,2,0.0,Offender,1,2021-04-12 18:25:17.382322,3,1
3556,@LeoxHolic,0,1,0.0,Offender,1,2021-04-12 18:25:17.579326,1,0
3557,@IceBlightQueen,0,1,0.0,Offender,1,2021-04-12 18:25:17.779618,1,0
3558,@Ceeloven,0,1,0.0,Offender,1,2021-04-12 18:25:17.975038,1,0
3559,@DragyDL,0,1,0.0,Offender,1,2021-04-12 18:25:18.175557,1,0
3560,@darkhitofficial,0,0,0.5,None,1,2021-04-12 18:25:18.373094,1,1
3561,@ZombieElite7426,0,2,0.0,Offender,1,2021-04-12 18:25:18.573444,2,0
3562,@truanter,1,0,1.0,Supporter,1,2021-04-12 18:25:18.772521,1,0
3563,@10_nov,0,1,0.0,Offender,1,2021-04-12 18:25:18.969817,1,0
3564,@realdanielemeka,0,1,0.0,Offender,1,2021-04-12 18:25:19.166982,1,0
3565,@MafiaPedophile,0,0,0.5,None,1,2021-04-12 18:25:19.363527,2,2
3566,@alvaro_moser,0,1,0.0,Offender,1,2021-04-12 18:25:19.955734,1,0
3567,@shivam101992,0,0,0.5,None,1,2021-04-12 18:25:20.153108,1,1
3568,@D_CASHdz,0,1,0.0,Offender,1,2021-04-12 18:25:20.366745,1,0
3569,@yechanns,0,0,0.5,None,1,2021-04-12 18:25:20.562511,1,1
3570,@witcherstark,1,0,1.0,Supporter,1,2021-04-12 18:25:21.160978,1,0
3571,@itindigo,1,0,1.0,Supporter,1,2021-04-12 18:25:21.748894,1,0
3572,@Amanisaboss1,0,0,0.5,None,1,2021-04-12 18:25:22.347299,1,1
3573,@Hitekfr,0,6,0.0,Offender,1,2021-04-12 18:25:22.553934,6,0
3574,@ImanasyrafP,0,1,0.0,Offender,1,2021-04-12 18:25:22.751236,1,0
3575,@SebastianCHebi2,0,1,0.0,Offender,1,2021-04-12 18:25:23.340414,1,0
3576,@Tarak_tweets07,0,0,0.5,None,1,2021-04-12 18:25:23.541861,1,1
3577,@comix_mx,5,0,1.0,Supporter,1,2021-04-12 18:25:23.739862,6,1
3578,@realgroovyreese,0,0,0.5,None,1,2021-04-12 18:25:23.936860,1,1
3579,@korysdaphne,1,1,0.5,None,1,2021-04-12 18:25:24.133863,3,1
3580,@teda_singh,0,0,0.5,None,1,2021-04-12 18:25:24.331861,1,1
3581,@Timclark91Clark,0,1,0.0,Offender,1,2021-04-12 18:25:24.919860,1,0
3582,@MFinnimbrun,0,1,0.0,Offender,1,2021-04-12 18:25:28.666618,3,2
3583,@brugge610,3,29,0.09375,Offender,1,2021-04-12 18:25:32.067582,41,9
3584,@Canoodle_Soup,0,0,0.5,None,1,2021-04-12 18:25:39.007962,1,1
3585,@RipBalls,0,1,0.0,Offender,1,2021-04-12 18:25:39.203659,1,0
3586,@simonesindol,0,0,0.5,None,1,2021-04-12 18:25:39.402065,1,1
3587,@1067KMX,1,2,0.3333333333333333,Offender,1,2021-04-12 18:25:40.772715,3,0
3588,@HotPota50140850,2,4,0.3333333333333333,Offender,1,2021-04-12 18:25:41.359844,23,17
3589,@lithiumfox,0,1,0.0,Offender,1,2021-04-12 18:25:41.554869,1,0
3590,@KLASwork,0,1,0.0,Offender,1,2021-04-12 18:25:42.139867,1,0
3591,@j21090,1,0,1.0,Supporter,1,2021-04-12 18:25:42.343866,1,0
3592,@samanthaghost1,0,1,0.0,Offender,1,2021-04-12 18:25:42.931190,1,0
3593,@CloneFang,0,1,0.0,Offender,1,2021-04-12 18:25:43.129773,1,0
3594,@affylouisa,0,6,0.0,Offender,1,2021-04-12 18:25:43.725053,6,0
3595,@RoAmedeo,0,1,0.0,Offender,1,2021-04-12 18:25:43.923629,2,1
3596,@yesthatjc,0,0,0.5,None,1,2021-04-12 18:25:44.518004,1,1
3597,@DuncanmcflyD,0,0,0.5,None,1,2021-04-12 18:25:45.503331,1,1
3598,@dreamadcollins,0,46,0.0,Offender,1,2021-04-12 18:25:45.705810,62,16
3599,@johnnycdebt,2,18,0.1,Offender,1,2021-04-12 18:25:46.294687,33,13
3600,@DpEsho,1,0,1.0,Supporter,1,2021-04-12 18:25:46.886310,1,0
3601,@Rinku_Hosoi,0,1,0.0,Offender,1,2021-04-12 18:25:47.090164,1,0
3602,@rodricd97,0,1,0.0,Offender,1,2021-04-12 18:25:47.292316,1,0
3603,@VanityFair,0,1,0.0,Offender,1,2021-04-12 18:25:47.490683,7,6
3604,@beefcake_daddy,0,1,0.0,Offender,1,2021-04-12 18:25:48.094358,1,0
3605,@KwingReviews,0,1,0.0,Offender,1,2021-04-12 18:25:48.295619,1,0
3606,@cassiodeles,0,1,0.0,Offender,1,2021-04-12 18:25:48.494587,1,0
3607,@nellemdn,0,1,0.0,Offender,1,2021-04-12 18:25:48.697519,1,0
3608,@BeardedShaman,1,0,1.0,Supporter,1,2021-04-12 18:25:48.893938,1,0
3609,@mxrie_frmt,0,1,0.0,Offender,1,2021-04-12 18:25:49.493769,1,0
3610,@TheGespenst,0,2,0.0,Offender,1,2021-04-12 18:25:49.690619,2,0
3611,@vivascristian27,0,1,0.0,Offender,1,2021-04-12 18:25:49.887866,1,0
3612,@rhiaox,0,0,0.5,None,1,2021-04-12 18:25:50.087066,1,1
3613,@SpeedDemonJi,0,1,0.0,Offender,1,2021-04-12 18:25:50.297266,2,1
3614,@Jacq1958,1,36,0.02702702702702703,Offender,1,2021-04-12 18:25:50.889180,56,19
3615,@leCoinBureau,1,5,0.16666666666666666,Offender,1,2021-04-12 18:25:53.054097,9,3
3616,@HailMother,2,8,0.2,Offender,1,2021-04-12 18:25:54.433018,13,3
3617,@miatalover2000,2,13,0.13333333333333333,Offender,1,2021-04-12 18:25:55.029614,22,7
3618,@SARASensate,0,0,0.5,None,1,2021-04-12 18:25:58.014693,1,1
3619,@Vanessa13139010,0,1,0.0,Offender,1,2021-04-12 18:26:02.238927,2,1
3620,@fachmiilyasa,0,1,0.0,Offender,1,2021-04-12 18:26:05.199754,1,0
3621,@ShweetLebza,0,1,0.0,Offender,1,2021-04-12 18:26:06.607704,1,0
3622,@MLynne923,8,57,0.12307692307692308,Offender,1,2021-04-12 18:26:08.391893,89,24
3623,@zahrazu,1,0,1.0,Supporter,1,2021-04-12 18:26:11.373536,1,0
3624,@rkvanallen,0,8,0.0,Offender,1,2021-04-12 18:26:11.960262,10,2
3625,@jdeppsupports,0,9,0.0,Offender,1,2021-04-12 18:26:12.156902,10,1
3626,@whisperhaz,0,1,0.0,Offender,1,2021-04-12 18:26:13.534852,1,0
3627,@niklander2,5,17,0.22727272727272727,Offender,1,2021-04-12 18:26:16.469372,29,7
3628,@dcomicsxsafes,1,0,1.0,Supporter,1,2021-04-12 18:26:16.668371,1,0
