,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
747,745107568217858053,yoblx,bri🌙,2016-06-21 04:14:22+00:00,"Houston, TX",210,214,16519,http://pbs.twimg.com/profile_images/1369424528099729412/EAzjKKGt_normal.jpg,https://pbs.twimg.com/profile_banners/745107568217858053/1578111357,
774,1255930699397296128,ddffnee,E̶n̸t̶i̴t̸y̸,2020-04-30 18:43:20+00:00,,0,1,66,http://pbs.twimg.com/profile_images/1283954772190486529/5VgdUSFf_normal.jpg,https://pbs.twimg.com/profile_banners/1255930699397296128/1594953638,
814,577728500,177890,Dishu Puja #Realestate,2012-05-12 04:30:40+00:00,Hyderabad,74,287,260,http://pbs.twimg.com/profile_images/1288833457058009088/rgkjph9N_normal.jpg,https://pbs.twimg.com/profile_banners/577728500/1596116829,
830,559152858,ReemaKhatun91,Reemz,2012-04-21 00:54:44+00:00,"Manchester, United Kingdom",509,1834,20180,http://pbs.twimg.com/profile_images/1315025622666706947/DswUFpQE_normal.jpg,https://pbs.twimg.com/profile_banners/559152858/1602361574,
918,1069690903365865472,adamjosephwolf,adamjosephwolf,2018-12-03 20:32:40+00:00,,25,381,2182,http://pbs.twimg.com/profile_images/1377714549827194880/h1SJ-F-R_normal.jpg,https://pbs.twimg.com/profile_banners/1069690903365865472/1617307640,
1196,829037127098888198,Midnight_mary_,Midnight Mary 🌙 B/L/M,2017-02-07 18:40:28+00:00,United States,3442,710,19886,http://pbs.twimg.com/profile_images/1368665571479453699/r0WrhL9Y_normal.jpg,https://pbs.twimg.com/profile_banners/829037127098888198/1610497189,
2037,1895638962,aj_buu,tiramisu🍮luvr,2013-09-23 01:00:24+00:00,(a.n)²♡*TOT 🔞,1380,665,20310,http://pbs.twimg.com/profile_images/1380751116812615682/SALy-DpR_normal.jpg,https://pbs.twimg.com/profile_banners/1895638962/1618031684,
2218,345139054,Lawsonmonster,ciarrrrrrra,2011-07-30 03:36:36+00:00,MST. JAK. 💙,1027,406,50320,http://pbs.twimg.com/profile_images/1357923302065532929/H4wotME3_normal.jpg,https://pbs.twimg.com/profile_banners/345139054/1505490198,
2647,1234287723541913603,kaythestallion,POLE VRRRR RISE,2020-03-02 01:21:49+00:00,,16783,14560,49167,http://pbs.twimg.com/profile_images/1380704717085540358/4cPWnwbs_normal.jpg,https://pbs.twimg.com/profile_banners/1234287723541913603/1594306484,
3749,1053394933,TASTEOFREALLIFE,s.,2013-01-01 20:05:25+00:00,wherever you are       she/her,1282,922,58967,http://pbs.twimg.com/profile_images/1338140778158321665/Lwzy-PnZ_normal.jpg,https://pbs.twimg.com/profile_banners/1053394933/1607872598,
3849,1121868630910574592,GreenNPeachy,❀ мoтeĸĸa ❀ {S-H},2019-04-26 20:08:19+00:00,NYC,295,393,10539,http://pbs.twimg.com/profile_images/1286384612143374336/L-fIB766_normal.jpg,https://pbs.twimg.com/profile_banners/1121868630910574592/1595532965,
3927,487107422,itsdebonthebeat,debbie,2012-02-09 00:50:37+00:00,she/her/24,317,414,15444,http://pbs.twimg.com/profile_images/1366240519144284160/dEwzkBn0_normal.jpg,https://pbs.twimg.com/profile_banners/487107422/1614310263,
