id,year
UCUeYGZzIxXfcAdhWEYF4LyQ,2021
UCUE0VIg6p8nU_z5fs2DNSIg,2021
UC7O478TqXTaaKR8L-EL2Dlg,2021
UCCYsn-N1q22-li7IfsA5ZIg,2021
UCXQJJ6SgIsJby4YUNrDzacQ,2021
UC6ZmyDAjWq7ftNL2KVuJ8OA,2021
UCpYiYu3B7G0ZtsEnIgiWfNQ,2020
UCSW3d8G--3HPOc8pIYrAPtw,2020
UCVpBCAyUkHvbpvT1UfSbQ3Q,2020
UCpsbv0vl9SdQs5pYXQTtI0A,2020
UCRHxyW6hdMe_2volcl-uAWA,2020
UCYcIxRUuHK6hSqrjGBjEGjQ,2020
UCXpHzCyS-5_fg-WxMgRxPog,2020
UCwVHZ2y6Br72bNVxei2zb4w,2020
UCIKzvuvdEDaXY22aj_nJdbg,2020
UCAgP1VaK66TzJxx6LZTNoKw,2020
UCHtzG9jglW0tAniDFHn4FgQ,2020
UCkUjda6LS3enPVY_ea9NWXg,2020
UCNrp2YFkpLNtzIdhxvxxHkQ,2020
UCqNPQz5IH6QUrYbidfSJdfw,2020
UCiYtGMZ_GEZT6wh4jz8_BIg,2020
UCyTbVGI70EyXeIcAg4mkarg,2020
UCEY49LJK2EprSeJUMiJ_F7w,2020
UCRlisdmRuC8HN9jyNFjBmhA,2020
UCHqR2moLzX4rxcGLPpqIYbw,2020
UCeYX2_MU1mN4dl7DZJDT2-w,2020
UCWv1zWsCkZ28YvcvQIn3iCw,2020
UCp4dffFVlZUhygjAArhml5w,2020
UCf_DVTiYVDQaMQMYRR0JGuQ,2020
UCaz31AROzBAZGKQKdHxzt-w,2020
UC57hBa_vTHF1VIVJWnMVXCg,2020
UC6rD2Tcgx31C62oBjf1U8kQ,2020
UCsHF6yNR26G5FTuZuP3519Q,2020
UCYj7xfTuZLpBCae_hEBBAYg,2020
UCf4UVrOw-uTr89yK3ndu4rA,2020
UC4jO23WL01GOnr12LeICpzA,2020
UCiAdNUN9_G_IPHXXiv7VMNw,2020
UCjMJFt1wwb5zKKuHmB19DQA,2020
UC-QW3iHhiLkibG4CIvmN6rA,2020
UCtigU1WopP74QYo0p0vCmRg,2020
UCndicIvQFymK4KNXNgvw2oQ,2020
UCLEHf6cKLWoMLCAF72W5wBw,2020
UCe3nSs-_vGZ2Wuhu7jXZhNA,2020
UCTLCFkhZd6DwF4fHNDmtsOg,2020
UChPjeujpBc6OcyNZza2cNdg,2020
UCwx8wAuYgE4kuXnAmazAGtQ,2020
UCIE9c_tnHR2H6CmP528bu9Q,2020
UCg2QIt4CWNcMs_LtdBHk-vg,2020
UCzQoTYgGMXR-WMPxrRySmAg,2020
UClT61QSjC5WqF7hwkOIaX_Q,2020
UC__RIsHbCQUt80RBhlex8mQ,2020
UCHd7xPJkHkS-tsOOgIIh4SA,2020
UCfTdgkZ-8d8qX2jVaAGTlpg,2020
UCRd98hzaP_lraA-FDj2-Qqw,2020
UCcGxhLQZtqyAgegYwVklylw,2020
UCoRzCNsGDhbRyJsxIAFe5xA,2020
UCH0bJYl7X9R22C0AbR6Ckww,2020
UCg3F_q5jwMh5ZJd81XCaAFw,2020
UCudET8t1NPXF991TMQv3rFQ,2020
UCVLudG5syyVC3SowhUnF2Zg,2020
UCIP-rwRT-neNzaML_kgWhKQ,2020
UCJ2tByyG0X4tX1cV_WtvGnA,2020
UCb630jw4WZA8DCEwYKdzyZQ,2020
UCqy_P5A9DqwJF4aHJvQdK_A,2020
UCU-_612CGjphLyvDrLQXAWg,2020
UCO8cqlUP7bH4n0-Q4ERc14Q,2020
UC0ZzUaJubeKYFu704J0wu5g,2020
UC8gFiTKS6FBHFVdsSNfONyQ,2020
UCB-CYNvGbW9ZplwGqISGJLQ,2020
UCA5H50cDHtP5JlXGX7Ss14g,2020
UCzH1Wf7-wTn2rOZLNUXtTLQ,2020
UCdsb5f2a--W6hqdHetgR_VQ,2020
UCDt-JajO9QkaWlQ1-f_dcxA,2020
UCG6kdV8QsZDHT0qDg3-Sgew,2020
UCoPT7jUiTzQyqjG7K_q7nUA,2020
UCpZf9vROfP6Gkc-cbu7P9Qg,2020
UCQ0iPR-PqrbwsDZByA1AQmg,2020
UCX9ciOHN7zRGEWIo-2tdu3w,2020
UCaJcHjv3Jv-GTs3SFIHFLDA,2020
UCvYkUTPQBeS-mG2CgTVb7Yg,2020
UCqCfCUAuvbJGP1By3CnuYXg,2020
UCDTzBToMjFUiGRBExS8ThNQ,2020
UCiwg4aIOTgXVLLgjEbVBLmw,2020
UCz7ipN-lodIY9V5NvE8KIpA,2020
UCyKnerAGd34xK-NXzyElw7g,2020
UCiGZxviGdv_yPaVW4qHTPfw,2020
UCYic_0wT1qCrPiN_BTX9ANw,2020
UCXPheZONH9ZsYNHq70ZFbvA,2020
UCDpK_2CwYdHWvwfkdVUB6pA,2020
UC47LV69zIes1GS88ccDWjBA,2020
UCX7W8BexpWgOIYD2dSyzn5g,2020
UCw6dcl9F-uq0e8xw_WchAcA,2020
UCPRQhywYionlnnefUtuAm3Q,2020
UCImJB9sLDOpqZjnYZ5RK7hw,2020
UCZOYz1cLaAt1fioYc84sX3g,2020
UC85k8WhGEHA1tuPvEjCdtLA,2020
UC8bqjbhkyulJn00MmE2nlHw,2020
UC6f5-9GhsjBbAG_48YKyfZA,2020
UC836F87xSEmJzYjXjDjzmfg,2020
UCqesAEmxRK6OGgdtNPY4lXg,2020
UCaelK34ikPNevQsuwsYwSMA,2020
UCJmJECRPQ6KylklN826PsVw,2020
UCSm--nh2mJtdKG-3Hny8MJw,2020
UCDt1ad9bM8OQSOpjsPzP6Xw,2020
UCAG2_012vbDcQnhgbqNOb-w,2020
UCKTUVONGFuz8C-HqcM1IHOQ,2020
UCc1uRYXTEk90ju_HOW1ZhPw,2020
UCA5-l_-oA9k_uFPjE16J0Kg,2020
UCswGomWRS9JsX4m74nTaX7A,2020
UCMZ5qw_QQ_LDrSlcrQwg4nQ,2020
UCFyumn3y1XLaLdHkuw4ku9A,2020
UCQhHRdgX48BfMPXH3eSyLow,2020
UCD9qgdpqk6kYCqEZYVso36w,2020
UC3uzi4g7O4MMQvPVCRjogbg,2020
UCQm9B9iTZtoHQEITDnzZm8w,2020
UCQ78K8FDPpOraIxZ4zYIDnQ,2020
UClR_nIml9Y4G_jRuolOdoLg,2020
UC5kEIoV-Sr73S-n2akOONIg,2020
UCZE_7EREkLGiZEo3hqOEJyQ,2020
UCTqEmVU7WRbbeaUpID1E68g,2020
UCvT_q3l_rVqEFYAw7Q1mfeA,2020
UCxkbk6c9X6E_IJVEpk3Jp1g,2020
UCuVjOnVcoU6RF4LKj__rbnw,2020
UCtQrt06r_f330Ttx5ua1a9w,2020
UCW3FrF9cNP1dRdTmhepM4kQ,2020
UC0q3LbRJtHk8_zsokduTYrA,2020
UCMEIP0lBxvalJ0hBRpG1Sgg,2020
UC-BuxSmR0X21g1PZVfTM_2A,2020
UCwC6kqxtiVrpFPTaionWnYQ,2020
UCrWqesPH075fFVQZOVlB0QQ,2020
UCq_EkWw4E6UFjXMxCGtTKDg,2020
UCO8Glv5coJPbPFpczf0V31g,2020
UCJy2SG98_FRvAIqQ7QxOYKg,2020
UCxLxMm-NQYHo6Db4pi7mkcg,2020
UCfv1zMO2VYDR-QwvRIQYFIg,2020
UCsLLWyJjVnffdkyVqfqCcxw,2020
UC9E3uRysZBA34T-2Xwqi5MA,2020
UCbySa-Hl18YU_WpOZzk3SWQ,2020
UCmsa54ZkH0pPr2Y17ra_eZw,2020
UC1xskaNsPT8eqwqHq2LmhiA,2020
UCEBd4XYG10e0Cy8v5K4v5hA,2020
UCaPjHX8dvKYZAgjgxr-hOEw,2020
UC-Za54W_swfgXwdDD8la2Og,2020
UC1YXEQW1pVhZkxlput0lD1g,2020
UCom0b6Qm2EcaZ-0RFIsRVzA,2020
UCVgN_vk5r3omPO4z0IUVPeA,2020
UC7g4cUXsqQvkWqrsQ13ZkUQ,2020
UCJ3T4KJcy2KKbWZ4CZvV4eQ,2020
UC0AFVqeP0cNqyNpZsOT8FwA,2020
UCiysvhLLwlq-isfqsaGABEA,2020
UCA6q_CWdpnomTrZn1HC4ZUQ,2020
UCAM2rhgI7uY5dIsKVJ0Pjqg,2020
UCRKpE5itDDkkg8AGBWGrVcw,2020
UCBgoV2ZuawGQrXzTRbWMvlA,2020
UC4r45Y_MJ75A66JJc_V5xow,2020
UCNkJgnRMGf27rPlcAqNAVKw,2020
UCMcJAj7zsJPHgSNWb715emQ,2020
UC3ZkI3Hf2sBjdXJhzQbYrmA,2020
UCPsvoJmcOw-B6v7S5x2CR6g,2020
UCMmQ9Vo9Y47u02L5lWG_Ghg,2020
UC7zae9lIigJtr48NQShm67w,2020
UC8j2hsYf7zoYuMMZdG5Z9_Q,2020
UC9KEiO9LW2GTegd85913euA,2020
UCKWHikJSpjMO9XaZ8MAR_nQ,2020
UCfQkYY7Ql2_3cpU2dqODFhg,2020
UCKGCIQiaDytDeq0kSpxWAtA,2020
UCnQOITT7XGSjs-bvzJupJGw,2020
UCyzdSbwbUs7A7D4r1JD-yYg,2020
UCWr24tP9DhkcsjnnTaRlPtA,2020
UCCFTdQbyElYZhIYTgTanZwg,2020
UCa58KcqkT7EzxjaBgBtLmHA,2020
UCDOwke1W-nLbRGK5MCvPmyw,2020
UCoWiGFbwqUtCeBvA9xi5Mnw,2020
UCRnszS6i284cpgwzr8x5lJA,2020
UCrvd5jqZrOZG-SFbDeIEzHw,2020
UCrVls5Fa0XAsZtsUeFLl4Dg,2020
UC9IbzkWWmBjYS4ZIprcETxg,2020
UC__ZtaSsYQ6U3Ar4UyTAWpw,2020
UCUiXgabO9wLTEp1JT5JnzUA,2020
UC8F9pUXSjH0v5Uk05XydMvA,2020
UC7q_1emUeuUPHuH2qAx9UaA,2020
UCgqPIWId0FindvPR7fD_DZQ,2020
UCKNdQaojdy31Ft76G7dq8pQ,2020
UC648LIJ5czhQPhqlL_insxw,2020
UC0dFOIIol7ToX7oNdWbC34Q,2020
UCBsguSEB4WCzT2qyCgGuWMQ,2020
UCaGKnOPuXeklQPk1PbPF2jg,2020
UCcNTALqUH41OBAiv1bgYnyQ,2020
UCXz_hVij5FQzyKlhzjwLLGg,2020
UC6aqaFAAGo2Qfh42Cf3VOHw,2020
UC63b0ABGC5uKMbtzbaNDGiA,2020
UC1-0BxiMjd8KDJfjQkxmYxA,2020
UCHOdjO0s15KAjFhDdu93QfQ,2020
UCCEWcbhsFheL4lRqgYBIF0g,2020
UCbF6fKbu3Iwz3xEkiTXglwQ,2020
UC8KxWrc0_j6-fEOzvYmumsA,2020
UCFJ8FGvKhSxCyOlRzRq7EFg,2020
UCTsaQoqsGzL6sgCrJRT5nqw,2020
UCBUiyi8tG3SneqXhr5yqhxg,2020
UCZQm63zzqIhfZ0JlzeheROw,2020
UCfVyklFwhOAGfY43ZAANrqw,2020
UCT7UIQY9BK_g4r9mBD7YFsg,2020
UCxut0RPB-UChyWJnbLeaF7w,2020
UCMDGHKLTZXVyxz4DrMjK8Ww,2020
UCsTBTh-bHbrx_AjlT49P7jQ,2020
UCLUVy2DxZZLoiaKCXTt3HGA,2020
UCtl7_nhVcfEIlqpeZdGOTFQ,2020
UC3wbwbV5NuM9rrCeAJA7p8A,2020
UCUXUILPIdiWzC-reP5-KKaA,2020
UCU7lvhV8AFEYHNNBtiEYgEQ,2020
UC-MH80bggZ40MoQRq733pYw,2020
UClzdxSeZU-RIhh0FHQWRgdQ,2020
UCGDCFp5dKAsFFtT6SVf7zNg,2020
UCfHNVgvy4Fpq13ncU7ao1xA,2020
UCRe9ltiBV5zAyZ-oMJc8y6A,2020
UComVAseWo1TelJCZVE9rpUQ,2020
UC614h9rMYSsEzFIBao_doLA,2020
UCZRnLpsyvPdYRj7Nkq3DmWA,2020
UCIvKMFfwVJVNl25wcsgF5Ag,2020
UCAqtCJPe3IsBRVBIOXgNwpw,2020
UCunDJRza9mbmhMKR8mmySaw,2020
UC8-Wc7IBwGplWJUUOfyl5Cw,2020
UC4iTpyI1pxC-cxijXjadjTA,2020
UCCdkQkbSpanITKKFRQZaYpQ,2020
UCEQwCtukWjU61lGmcJqPc6Q,2020
UC7pZ_RmveOWhIcmw7s0o36Q,2020
UCMR6bBj8ehEzUPTvPKZnkHQ,2020
UCI3US-4EueWSLZChIr--NKw,2020
UCCNhjTc-EXYYUKsHkIBGo7Q,2020
UCOJHRmKiV9B-kScUrZPaGQg,2020
UCPODi2Qj101FUeH8xLiPnTg,2020
UCJZJdRDNGTktMS2wIFbgyCw,2020
UCcYD9GKscDHNs55MfW868Gw,2020
UC_SjIIfECbk7Kd_rIIAaE3A,2020
UCCFaeZ2Y3WBr80cQkHfSgNA,2020
UCzWVAORS_6Cq8uTZh_yPCYQ,2020
UCPnb1tdzr3m7tixfsDC0B9w,2020
UCqnsx1BQpYE6sKl2iXz6dCg,2020
UC5_jz7rKruheDoObTao2DRQ,2020
UC5snZVKqFp_OFMLEA8OfGsg,2020
UCX_RPkmJm8AMBR-U4fOVoyQ,2020
UCCsrRHzp3m8b_Y9UUtP03kg,2020
UC6hUGpnigY3z43sOskYfDAQ,2020
UCVIi33CKGMnAZL8AS-DK0wQ,2020
UCAmbAM6-CB9uAzV2Wq1h6Ug,2020
UCHihZ21fVHaprcPR15sYHOw,2020
UCDlNYzjPDwm84UxDlnzBlWg,2020
UCveahtwT_x4cepUFOQ858cQ,2020
UCAm7wwqQ-6lQO0dY_i_tZfg,2020
UCI2slIAj2HPzHik-dOfQQig,2020
UCg-f6hUV77SZJy0XC72vAeQ,2020
UCAOCwwQfy5qvvYy10YEjNSw,2020
UC-jIHTbyCEINOHGJpIMdQaQ,2020
UCMZjNbBHOML3-Pwh7654mGA,2020
UC3zVE9ZIBLENadbFg_cR-sg,2020
UCQC-VDUZb8SfVyHKSJLdepw,2020
UC04z56q3MKYk_KZr7NGmYzA,2020
UCHaNoz3fU4c0L5fHiTfRwCw,2020
UCnLmdjNETDrLkfCII9KcdHA,2020
UCwAPy1oTMrYZ7Z1Fi0inPFw,2020
UCkHICw171q10j8Fa4P0J1Iw,2020
UChIWo1uvH77O3bEI3gt1IQQ,2020
UC_zm38WOKF55MYljp0wmERw,2020
UCRWFROL8Dl-1fbM4WDK3IrQ,2020
UCZgS7ITDkr0S2Iwr8gpwfdg,2020
UCmlE57u9yCv0yeXZZ_E0vdg,2020
UCYhfnlOFHLRL69qpsZtZcBg,2020
UCUD7F4ofhVI3arW-fH732Tw,2020
UCAmFcq8A3L4RHpU9JeZXYCQ,2020
UCokU2c418Ct73ISST84lY3A,2020
UCvVEEVFl__5J894pA4Yfhkw,2020
UC5kKDlo0dLYOvxSYxFZAIwQ,2020
UCxTEusguRmQ3lMnqjCX-nDw,2020
UCFCtlnBL_eRG0HPKROywEPw,2020
UCp7zZxTRVDAZNCU_G8Vy-QQ,2020
UCHGmSZqHxX7FThMTqzW1Dbg,2020
UC9aMk-P1VywT1l9vRzE_-AA,2020
UCZtSETAHCm94MflmjcXSMuQ,2020
UCkKLMPrmoAlBy3DjjSAOUbQ,2020
UCmIJyBuoNFye8gPTamzTK2A,2020
UCD3peg4oP7bZqZD7X7cK5-Q,2020
UC89Lh0YyXKXgX9B9_vrsBZQ,2020
UCHUWFx3KWLg7oTrrsfkxcsg,2019
UC1G1W5GYJ9T54kfn_ZJRpDg,2019
UC4jw-SgrAv3YviVQIMbVZqg,2019
UC0sS3NpndRMOvExQ4G5fPdw,2019
UCTDsC8UFZHrtdV7aU3pgq3Q,2019
UC8y1_TZ4utbe6m3cNKtw7Cg,2019
UCHeI-WrfVH5YIvHgXo42ejA,2019
UCW2fk4I5EsNXtjHZdhHJmNA,2019
UC7q1j71Ds4OTLmjEnXrsdCQ,2019
UCZK6woKt8bODoZlRCE3DSLA,2019
UCH5j2-0h7hEbNQMId2D1IOA,2019
UC15y7UUtLjp6voooLQH-gHQ,2019
UC7WuXyCeBfYP3AMH0eUGBvQ,2019
UCCf9qv2m-CZqRIfkBDSEIsg,2019
UCX6uLTtZsPlTKI7WbaW8qyg,2019
UCJTav_RI8QgEwET01HM__3A,2019
UCPa-nw1XDcUgY_yMHiCArbA,2019
UCV1CcOsLMf_LwOo88OX1IDQ,2019
UC1Ddgj2Hw0rw1w4_8dFfTxA,2019
UCxSqHTHPb3GdXmeeAMFepWg,2019
UC2zZcyIXRNFZHR53jUCcNmw,2019
UCtfTukQiflH_dgBgtgV44Kg,2019
UC9XnJher25agjLDr0NQqQmA,2019
UCtQdZJ7RY7f_4XPTUia2taA,2019
UCO5qGKI-QqqnFfS3u8IjI3Q,2019
UCrMQF91NZZtzgawVYsvbswA,2019
UCr8sCSW-RJ1Fn9TCUpFBcbw,2019
UCmO6crayLoFlhFchMmePqCg,2019
UCFixbonJHaL71TcW9U7vuEQ,2019
UCy27FsTzC9nNwGQal8zadrA,2019
UCtRWnqD_6a0hfiDzpfi9UAw,2019
UCNkJgnRMGf27rPlcAqNAVKw,2019
UCKHRAq_f36VNWRgZd7aamvg,2019
UCkd6O6SXS7Vc0S1rMWt6teg,2019
UCj6_cduidlahMTs1RaeF3qg,2019
UC8Ve-NMDKVRI_0PLNOm8InA,2019
UCe-Sj0ABYpTuchKN6P28yFw,2019
UCNpfzNoMqqsP9BiLqceYAeQ,2019
UCoRzCNsGDhbRyJsxIAFe5xA,2019
UCSek4bt_g8aXkYeYa6HC15A,2019
UCeikMBHHEdI-uq9FG5tPDZQ,2019
UC2eg8mOD_WVoVIytK-otr7w,2019
UCm9930VzGoUu0K8NWXjlWKw,2019
UCVvBSLHOOBFIEA_5gPp8rhQ,2019
UCyEdQZFukD9uZHOpd3X0mGw,2019
UCme-9rnFNjySE8jWVCiRI1A,2019
UCsm7uXuq9xt6MvcYe3dbyJw,2019
UC17jdoqWJk5hApJOdtiC3sw,2019
UCRVJmNdTSqPQqWcHvXEqiMA,2018
UCHlg8Qw2UbhHsa-qOZlJVCA,2018
UCtg_b1sjEr3-x9nHUgp03HA,2018
UCvF-QTvseuT9ANqBKkKt18w,2018
UC7oPaJUFwmEbeW9DBvKUzxw,2018
UCa9cpedPoo7y0vUdw96-aZw,2018
UCGEHD0ymXQrVSvjWWPnAm0g,2018
UCL1Q8KsxxcXxUCy7Doiliyw,2018
UC7lFUh7NTtrc6Jfj1FUfNOQ,2018
UC3uzi4g7O4MMQvPVCRjogbg,2018
UCY3I7zRNoL6sxaSHGIF3csQ,2018
UCSb1s5RYEkLs729ZNAhAUZA,2018
UCKNdQaojdy31Ft76G7dq8pQ,2018
UCAV2KzZmwpKOL6ZcmFv7tdQ,2018
UCPLIGv0eKdAlMb1e35Yrx1A,2018
UC0v9lRIC3RRIU-DYVWND6vw,2018
UCYfAQboMvaW3fA2Q-foQVWQ,2018
UCh7m6cIata6Y_8If48DecsQ,2018
UCjO-9NVFO_TXLhecUO_nzMA,2018
UCa9uXvUZKLbFgcwX19VD5sg,2018
UCYIgJpdxNXaY6_FwcWqPyxQ,2018
UCtfTukQiflH_dgBgtgV44Kg,2018
UCTG_LiNwNMPgP_T764fnhEA,2018
UCjz6jY5XyWmp5LhsC17SCJw,2018
UCnc-XCFcesEJ_wfZnzUTW5Q,2018
UCWKUciFnIsTNTTt_d-MGJZg,2018
UCepfglXLgDYKfc7a2hE9O5A,2018
UC-p9YwJoYROFSKCypT0EprQ,2018
UCoE9syjEjEPRMPQ08oF-QNA,2018
UCSW3gpeK7wTa6Ov48X9ssqA,2018
UCGQaKpVnbcF7jp3Wtx2P9eg,2018
UCnrjG0c2GqIx1kO1Tk6bqKQ,2018
UCbjjMP52gLAw--HhLncZJrw,2018
UCucffVgof7osguT77eSHmUQ,2018
UCmG9OupNTupsIqqde-H3E_g,2018
UCVARxGUVApmcn5OJ8tYvANA,2018
UCuChDpbJEYi9s51RyVRXIPg,2018
UCDPueMA-8zpwbwbsPVxyXiA,2018
UCAv96UreVstQWQs8tWvQuog,2018
UCoRzCNsGDhbRyJsxIAFe5xA,2018
UCc6FbVpW4_ba_Gl2Xbc_KJA,2018
UC_HgJVDqISfB3GelkEVXneg,2018
UCSzak3oSMADcMh6xOJLeaLw,2018
UCSW3d8G--3HPOc8pIYrAPtw,2018
UCQXU0th76ZN8M7uDUHF4SFQ,2018
UCkH_B7dxUYa9EySUgKxgmcA,2018
UCjL9oW0OQUc9o27j-HcDPyg,2018
UCihlJdqWzNCMCjVi9X1Df0w,2018
UCUfc4zKoANtUUGuq31_EqRg,2018
UCegkZYCHlmm1E1zP2mBE84g,2018
UC2eg8mOD_WVoVIytK-otr7w,2018
UCG-C9SCY_zCXIIO5URA7Uiw,2018
UCfggsnHVry9E4DthLzfMNKQ,2018
UC6ffBs1bbmkBbCtxnZpUDjQ,2018
UC5cln9be3fKI9JrGSw2RHQg,2018
UC96lI7ouGiVaj2a1Unu74Sw,2018
UC7xoQXLjVw0AlvX_IPOrqXA,2018
UC4cyBbHOw0Esma1xK0ByE6A,2018
UCXLTc1OMnfq7JB7uhVIq1oQ,2018
UClivZMll3CZcEVgiEqhB-dg,2018
UCwCdTRWqXGbbfyWd0q0P-lQ,2018
UCm0VlFR35nKw3Blt3o_gzkg,2018
UCSAbw9uQf9610zAdtnWkPAQ,2018
UCRpXE-_QtHDXBjWYoDNk9Hg,2018
UCWDWoohWPjdyBA0Vr3U0Uhw,2018
UCF_sGOZ5b3ShD1ccrDvT7EA,2018
UC8gFiTKS6FBHFVdsSNfONyQ,2018
UC0pGVSvOmp-ILnOZC7N_3Gg,2018
UCr7VnJciYOa5DU30gWSXFyg,2018
UCtrMSF_KvuoMkBrNqz01tzg,2018
UCKhxyc9xidngp_-Snw7M2GQ,2018
UCHm1mqcoj9iP8xKoLL9klSg,2018
UC67IQomN-xbTPlDfgCR7S8w,2018
UCp743YRRQ3uK6lQ1mMt37Xw,2018
UC7n-ZIwYaQJtC9_pdAsxRBQ,2018
UC4T-u4cAcQjjMVgcp39izoA,2018
UCpAqxsrDwYsyOnMAPDfZe6w,2018
UCfePw9nIZgGGCKxp2sWM6SQ,2018
UCrHaLIj3_bC2pqkc4s9j2Yw,2018
UCI5lP66SNfNAZzuaaHduO1g,2018
UCeFVrQNgIPdr7x0SErskGVg,2018
UCV1CcOsLMf_LwOo88OX1IDQ,2018
UCwG1D-_Tepp8k36LhndE3JQ,2018
UCXDzRMPwVmXEWPH3pXlxpoA,2018
UCeO_xbrI8FuhT6wcE8Q_O5g,2017
UCpmvF3ASTqJkNF8H6mBTfIw,2017
UCoE9syjEjEPRMPQ08oF-QNA,2017
UCrh2H9TLAkRXbhyQO-5pp_A,2017
UC_kpHlM7zMWXeDzapqyp4Ew,2017
UClA0WplRdmN9pZ6nc7JO6SA,2017
UC5-8gEIsb0hmvABad-C8OXA,2017
UCGMOHHlfHUztSU1AhJE-JDw,2017
UCYJ6GEAS-9zcYDcUPy90lfA,2016
UCUFHu5mnMXfpRVyz5insDIw,2016
UCX9ciOHN7zRGEWIo-2tdu3w,2016
UCoE9syjEjEPRMPQ08oF-QNA,2016
UCAH6JHZy79GCxc1U3xUcp9g,2016
UCoRzCNsGDhbRyJsxIAFe5xA,2015
UCYNWgjJVXqQYmTDJHRWvbBg,2015
UC7dnBsXpWt8bAdUkP1EIAWQ,2015
UCSkWnKBEROJZz2VQvR6kOjA,2015
UCXLuulm8DHIXqGAPrj21Gcg,2015
UC4f571GwikHFMJLxVlOD6DA,2014
UCn4n5bHpmSFiiGXkcvuwPHA,2014
UCXz2Fcgbm5rJO-MJLb7jipw,2014
UC2DdCkhRO5v90P4oFuBNzhA,2014
UCFcjFFggtspwf9G9qtXwRlg,2014
UCxdBKHANcXFYhZ9r3keCuZg,2014
UC5sND5w4UdwCrevggWs6SCA,2014
UCKbid7hXQzVqNtVLz6jO_XQ,2014
UCPZ0oxoV0dVO6J2j8xkiSpg,2014
UC5rVWKZO5EHf6rToAFZdhYw,2008-2013
UCh9cRDQR3di9P0QQZ-ncVIw,2008-2013
UCM21xThElKwfv62SIrSBraw,2008-2013
UCO1xGcd5N0GsPeOdHyLNq0Q,2008-2013
