id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1384517502902865922,1384517502902865920,meloe,justice4jd___,,French gal just here to support Johnny Depp and this amazing community 💜,,{'description': {'urls': []}},False,137,146,0,2021-04-20 14:41:22+00:00,5795,,,False,False,1510,,"{'created_at': 'Fri Mar 18 21:43:27 +0000 2022', 'id': 1504936544783712259, 'id_str': '1504936544783712259', 'full_text': '@SouthernGirlTea https://t.co/P2kvC3DddU', 'truncated': False, 'display_text_range': [16, 16], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SouthernGirlTea', 'name': 'inchhighpi', 'id': 1326849621285593093, 'id_str': '1326849621285593093', 'indices': [0, 16]}], 'urls': [], 'media': [{'id': 1504936537594675209, 'id_str': '1504936537594675209', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FOKbzrTWQAkCR6M.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FOKbzrTWQAkCR6M.jpg', 'url': 'https://t.co/P2kvC3DddU', 'display_url': 'pic.twitter.com/P2kvC3DddU', 'expanded_url': 'https://twitter.com/justice4jd___/status/1504936544783712259/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 220, 'h': 124, 'resize': 'fit'}, 'small': {'w': 220, 'h': 124, 'resize': 'fit'}, 'large': {'w': 220, 'h': 124, 'resize': 'fit'}, 'thumb': {'w': 124, 'h': 124, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 1504936537594675209, 'id_str': '1504936537594675209', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FOKbzrTWQAkCR6M.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FOKbzrTWQAkCR6M.jpg', 'url': 'https://t.co/P2kvC3DddU', 'display_url': 'pic.twitter.com/P2kvC3DddU', 'expanded_url': 'https://twitter.com/justice4jd___/status/1504936544783712259/photo/1', 'type': 'animated_gif', 'sizes': {'medium': {'w': 220, 'h': 124, 'resize': 'fit'}, 'small': {'w': 220, 'h': 124, 'resize': 'fit'}, 'large': {'w': 220, 'h': 124, 'resize': 'fit'}, 'thumb': {'w': 124, 'h': 124, 'resize': 'crop'}}, 'video_info': {'aspect_ratio': [55, 31], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/FOKbzrTWQAkCR6M.mp4'}]}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1504834054595784707, 'in_reply_to_status_id_str': '1504834054595784707', 'in_reply_to_user_id': 1326849621285593093, 'in_reply_to_user_id_str': '1326849621285593093', 'in_reply_to_screen_name': 'SouthernGirlTea', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1388541072050212873/cDBwNnmT_normal.jpg,https://pbs.twimg.com/profile_images/1388541072050212873/cDBwNnmT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
