id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1407430630762237960,1407430630762237952,Brie 🏴‍☠️ Warrior,BIP45774476,Canada,"#AbuseHasNoGender Just hanging, chatting and spreading truth",,{'description': {'urls': []}},False,331,141,0,2021-06-22 20:10:01+00:00,19764,,,False,False,11648,,"{'created_at': 'Tue Mar 15 23:31:34 +0000 2022', 'id': 1503876591910273025, 'id_str': '1503876591910273025', 'full_text': ""@samjrakoh @LauraBockov I'm just seeing a shadow because her face is at slight angle. I don't see swelling, bruising or mascara. I even moved my phone to an angle &amp; she then looks symmetrical. Just me?"", 'truncated': False, 'display_text_range': [24, 205], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'samjrakoh', 'name': 'sam', 'id': 1144376695102873601, 'id_str': '1144376695102873601', 'indices': [0, 10]}, {'screen_name': 'LauraBockov', 'name': 'TheRealLauraB🌊⚔️', 'id': 3309371255, 'id_str': '3309371255', 'indices': [11, 23]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1503836213819678720, 'in_reply_to_status_id_str': '1503836213819678720', 'in_reply_to_user_id': 1144376695102873601, 'in_reply_to_user_id_str': '1144376695102873601', 'in_reply_to_screen_name': 'samjrakoh', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1418292719114403844/TjQR9TU-_normal.jpg,https://pbs.twimg.com/profile_images/1418292719114403844/TjQR9TU-_normal.jpg,https://pbs.twimg.com/profile_banners/1407430630762237960/1626982310,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
