id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1536257017,1536257017,Marie Woodward,mwoodward79,,,,{'description': {'urls': []}},False,263,867,0,2013-06-21 10:37:13+00:00,5021,,,False,False,3102,,"{'created_at': 'Mon Mar 14 03:49:50 +0000 2022', 'id': 1503216811034263555, 'id_str': '1503216811034263555', 'full_text': 'RT @joannhe69142860: Hey, @stirgussa you DO realize we can SHARE this as often as we want to, right? You don’t get to write the Twitter rul…', 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [3, 19]}, {'screen_name': 'stirgussa', 'name': 'STIRGUS SACCHETTI', 'id': 4396120342, 'id_str': '4396120342', 'indices': [26, 36]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Mar 13 21:37:20 +0000 2022', 'id': 1503123065127022593, 'id_str': '1503123065127022593', 'full_text': 'Hey, @stirgussa you DO realize we can SHARE this as often as we want to, right? You don’t get to write the Twitter rules, you absolute donkey. And your lying about something doesn’t make it true. 🙄🙄🙄 https://t.co/0bUn1G2CGj', 'truncated': False, 'display_text_range': [0, 199], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stirgussa', 'name': 'STIRGUS SACCHETTI', 'id': 4396120342, 'id_str': '4396120342', 'indices': [5, 15]}], 'urls': [{'url': 'https://t.co/0bUn1G2CGj', 'expanded_url': 'https://twitter.com/innocent_depp/status/1503116246044200960', 'display_url': 'twitter.com/innocent_depp/…', 'indices': [200, 223]}]}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1503116246044200960, 'quoted_status_id_str': '1503116246044200960', 'quoted_status_permalink': {'url': 'https://t.co/0bUn1G2CGj', 'expanded': 'https://twitter.com/innocent_depp/status/1503116246044200960', 'display': 'twitter.com/innocent_depp/…'}, 'retweet_count': 7, 'favorite_count': 54, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 1503116246044200960, 'quoted_status_id_str': '1503116246044200960', 'quoted_status_permalink': {'url': 'https://t.co/0bUn1G2CGj', 'expanded': 'https://twitter.com/innocent_depp/status/1503116246044200960', 'display': 'twitter.com/innocent_depp/…'}, 'retweet_count': 7, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1432764993393631236/s3-_KXKW_normal.jpg,https://pbs.twimg.com/profile_images/1432764993393631236/s3-_KXKW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
