id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1160202658990288903,1160202658990288896,Can't stop the girl 💙 L.,cantstopthegirl,,Occasional depphead · she/her ·   #johnnydepp #justiceforjohnnydepp,,{'description': {'urls': []}},False,62,81,1,2019-08-10 14:54:04+00:00,3260,,,True,False,206,,"{'created_at': 'Wed Jan 26 19:48:17 +0000 2022', 'id': 1486425780791955460, 'id_str': '1486425780791955460', 'full_text': 'The instagram post we‘ve been waiting for the past 11 months #JohnnyDepp', 'truncated': False, 'display_text_range': [0, 72], 'entities': {'hashtags': [{'text': 'JohnnyDepp', 'indices': [61, 72]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1462706763107651587/c2uz-dPB_normal.jpg,https://pbs.twimg.com/profile_images/1462706763107651587/c2uz-dPB_normal.jpg,https://pbs.twimg.com/profile_banners/1160202658990288903/1587144396,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
1198425082554654722,1198425082554654720,Mercyfirst0,Mercyfirst1,"Dallas, TX",#JusticeforJohnnyDepp✌️❤️,,{'description': {'urls': []}},False,69,140,1,2019-11-24 02:16:38+00:00,3419,,,False,False,1536,,"{'created_at': 'Thu Jan 20 00:47:30 +0000 2022', 'id': 1483964368383627264, 'id_str': '1483964368383627264', 'full_text': '@VincentLaGuard3 Paint dry…', 'truncated': False, 'display_text_range': [17, 27], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VincentLaGuard3', 'name': 'Vincent LaGuardia Gambini', 'id': 1390844652350279681, 'id_str': '1390844652350279681', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1483855045582012421, 'in_reply_to_status_id_str': '1483855045582012421', 'in_reply_to_user_id': 1390844652350279681, 'in_reply_to_user_id_str': '1390844652350279681', 'in_reply_to_screen_name': 'VincentLaGuard3', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1229601985671897091/T3HehOUa_normal.jpg,https://pbs.twimg.com/profile_images/1229601985671897091/T3HehOUa_normal.jpg,https://pbs.twimg.com/profile_banners/1198425082554654722/1633286694,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1278035245103808514,1278035245103808512,djwsjfenwka,deppheadcollec1,,.,,{'description': {'urls': []}},False,26,47,0,2020-06-30 18:39:05+00:00,27,,,False,False,20,,"{'created_at': 'Thu Feb 04 14:46:31 +0000 2021', 'id': 1357339758351904771, 'id_str': '1357339758351904771', 'full_text': '@realamberheard You’re insane @realamberheard 🤮', 'truncated': False, 'display_text_range': [16, 47], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realamberheard', 'name': 'Amber Heard', 'id': 807003567605227520, 'id_str': '807003567605227520', 'indices': [0, 15]}, {'screen_name': 'realamberheard', 'name': 'Amber Heard', 'id': 807003567605227520, 'id_str': '807003567605227520', 'indices': [30, 45]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1357221284170461184, 'in_reply_to_status_id_str': '1357221284170461184', 'in_reply_to_user_id': 807003567605227520, 'in_reply_to_user_id_str': '807003567605227520', 'in_reply_to_screen_name': 'realamberheard', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1278036011801612289/QtYElxLK_normal.jpg,https://pbs.twimg.com/profile_images/1278036011801612289/QtYElxLK_normal.jpg,https://pbs.twimg.com/profile_banners/1278035245103808514/1593542519,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1324871827580211202,1324871827580211200,Fornicate Yourself Amberturd,FAmberturd,"Austin, TX","had to create new account cause my other one got close but Fuck Amberturd and Warner bro. NOT A FUCKING BOT, SENDING MY OUTRAGE FROM TEXAS #JUSTICEFORJOHNNYDEPP",,{'description': {'urls': []}},False,19,56,0,2020-11-07 00:31:08+00:00,65,,,False,False,42,,"{'created_at': 'Fri Jan 15 06:37:47 +0000 2021', 'id': 1349969010289504257, 'id_str': '1349969010289504257', 'full_text': '@realamberheard @ApertureWines @thesettingwines Fucking thief .', 'truncated': False, 'display_text_range': [48, 63], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realamberheard', 'name': 'Amber Heard', 'id': 807003567605227520, 'id_str': '807003567605227520', 'indices': [0, 15]}, {'screen_name': 'ApertureWines', 'name': 'Aperture', 'id': 4823194572, 'id_str': '4823194572', 'indices': [16, 30]}, {'screen_name': 'thesettingwines', 'name': 'The Setting Wines', 'id': 801278880208162817, 'id_str': '801278880208162817', 'indices': [31, 47]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1340035918216843265, 'in_reply_to_status_id_str': '1340035918216843265', 'in_reply_to_user_id': 807003567605227520, 'in_reply_to_user_id_str': '807003567605227520', 'in_reply_to_screen_name': 'realamberheard', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324872099173982208/OnzsHO0c_normal.jpg,https://pbs.twimg.com/profile_images/1324872099173982208/OnzsHO0c_normal.jpg,https://pbs.twimg.com/profile_banners/1324871827580211202/1605046235,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1336137497416437761,1336137497416437760,Avalon Art Studio,AvalonArtStudi1,"Winamac, Indiana","Believe, Create, Dream
#justiceforjohnnydepp",,{'description': {'urls': []}},False,14,43,0,2020-12-08 02:37:32+00:00,117,,,False,False,40,,"{'created_at': 'Wed Aug 04 18:09:29 +0000 2021', 'id': 1422983042017148934, 'id_str': '1422983042017148934', 'full_text': '#JusticeForJohnnyDepp Was not so politely pointed out to me that it looked like I was using this cause as a way to drum up business. False, my son was a victim of DV, &amp; I want to use my voice to support Johnny. So a new account to support Mr. Depp. https://t.co/uBvj5Dm3Rr', 'truncated': False, 'display_text_range': [0, 276], 'entities': {'hashtags': [{'text': 'JusticeForJohnnyDepp', 'indices': [0, 21]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uBvj5Dm3Rr', 'expanded_url': 'https://twitter.com/DeppfordWives', 'display_url': 'twitter.com/DeppfordWives', 'indices': [253, 276]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1336137908810608645/1BzwgqsB_normal.jpg,https://pbs.twimg.com/profile_images/1336137908810608645/1BzwgqsB_normal.jpg,https://pbs.twimg.com/profile_banners/1336137497416437761/1607395691,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1369591715623997442,1369591715623997440,Jessjessjess,Jessjes72934834,,"Mum of 3, survivor of DV and supporter of JD!",,{'description': {'urls': []}},False,56,120,0,2021-03-10 10:11:34+00:00,3806,,,False,False,563,,"{'created_at': 'Tue Mar 22 21:30:15 +0000 2022', 'id': 1506382776563548168, 'id_str': '1506382776563548168', 'full_text': '@joannhe69142860 That ""exema"" in her face that seems to reapear all of the time could be from that too. I remember having pieces of skin peel of because it was so dry... Even in the head... Oooh... The head... Missing chunks of Hair and puss... OK my thoughts are going crazy.', 'truncated': False, 'display_text_range': [17, 276], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1506380925336268812, 'in_reply_to_status_id_str': '1506380925336268812', 'in_reply_to_user_id': 1369591715623997442, 'in_reply_to_user_id_str': '1369591715623997442', 'in_reply_to_screen_name': 'Jessjes72934834', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1384401704821694467/SkfQcQP-_normal.jpg,https://pbs.twimg.com/profile_images/1384401704821694467/SkfQcQP-_normal.jpg,https://pbs.twimg.com/profile_banners/1369591715623997442/1618349761,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1347543858045886464,1347543858045886464,Gail,Gail89123714,,Definitely not a bot. only here to support Johny Depp # justiceforjohnydepp,,{'description': {'urls': []}},False,29,57,0,2021-01-08 14:01:19+00:00,2433,,,False,False,35,,"{'created_at': 'Wed Mar 23 17:36:43 +0000 2022', 'id': 1506686392360845312, 'id_str': '1506686392360845312', 'full_text': '@CoraMelodie Cherry picked and mostly just “sources say”. I can’t stand for someone who lied about donations, does not have medical records and was caught on cctv sneaking Elon &amp; James while married to JD, in his own PH!!', 'truncated': False, 'display_text_range': [13, 225], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CoraMelodie', 'name': 'Cora Melodie', 'id': 785148392498421760, 'id_str': '785148392498421760', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1506328266004647943, 'in_reply_to_status_id_str': '1506328266004647943', 'in_reply_to_user_id': 785148392498421760, 'in_reply_to_user_id_str': '785148392498421760', 'in_reply_to_screen_name': 'CoraMelodie', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1347544266000670721/C20wKY7m_normal.jpg,https://pbs.twimg.com/profile_images/1347544266000670721/C20wKY7m_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1386417645927518217,1386417645927518208,Justice For JOHNNY DEPP,Justice77049260,,Migrated here from my personal account.,,{'description': {'urls': []}},False,42,45,0,2021-04-25 20:31:48+00:00,4915,,,False,False,2528,,"{'created_at': 'Sat Mar 19 20:21:12 +0000 2022', 'id': 1505278235998924802, 'id_str': '1505278235998924802', 'full_text': ""RT @Platoon19792: Didn't Amber Heard sister Whitney testify in the UK that she was pregnant during the Coachella trip in April 2016? But in…"", 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Platoon19792', 'name': 'For Johnny ⚖️PLATOON', 'id': 1347699807826178049, 'id_str': '1347699807826178049', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Mar 19 12:44:05 +0000 2022', 'id': 1505163198332391427, 'id_str': '1505163198332391427', 'full_text': 'Didn\'t Amber Heard sister Whitney testify in the UK that she was pregnant during the Coachella trip in April 2016? But in May 2016 she is at a ""creepy"" James Franco event with a wine glass in her hand that looks like it has some red in it?\n#JusticeForJohnnyDepp #JohnnyDepp https://t.co/JtSx0RfUYt', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'JusticeForJohnnyDepp', 'indices': [240, 261]}, {'text': 'JohnnyDepp', 'indices': [262, 273]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1505163184109457410, 'id_str': '1505163184109457410', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/FONp8PXXEAIEgbD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FONp8PXXEAIEgbD.jpg', 'url': 'https://t.co/JtSx0RfUYt', 'display_url': 'pic.twitter.com/JtSx0RfUYt', 'expanded_url': 'https://twitter.com/Platoon19792/status/1505163198332391427/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 650, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 368, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1995, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1505163184109457410, 'id_str': '1505163184109457410', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/FONp8PXXEAIEgbD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FONp8PXXEAIEgbD.jpg', 'url': 'https://t.co/JtSx0RfUYt', 'display_url': 'pic.twitter.com/JtSx0RfUYt', 'expanded_url': 'https://twitter.com/Platoon19792/status/1505163198332391427/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 650, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 368, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1995, 'resize': 'fit'}}}, {'id': 1505163193567653888, 'id_str': '1505163193567653888', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/FONp8ymXsAASl74.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FONp8ymXsAASl74.jpg', 'url': 'https://t.co/JtSx0RfUYt', 'display_url': 'pic.twitter.com/JtSx0RfUYt', 'expanded_url': 'https://twitter.com/Platoon19792/status/1505163198332391427/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 484, 'h': 721, 'resize': 'fit'}, 'small': {'w': 456, 'h': 680, 'resize': 'fit'}, 'large': {'w': 484, 'h': 721, 'resize': 'fit'}}}, {'id': 1505163196465885187, 'id_str': '1505163196465885187', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/FONp89ZXMAMjQ7f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FONp89ZXMAMjQ7f.jpg', 'url': 'https://t.co/JtSx0RfUYt', 'display_url': 'pic.twitter.com/JtSx0RfUYt', 'expanded_url': 'https://twitter.com/Platoon19792/status/1505163198332391427/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 538, 'h': 680, 'resize': 'fit'}, 'large': {'w': 759, 'h': 959, 'resize': 'fit'}, 'medium': {'w': 759, 'h': 959, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 35, 'favorite_count': 226, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 35, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1386418010328608771/cdI28oDh_normal.jpg,https://pbs.twimg.com/profile_images/1386418010328608771/cdI28oDh_normal.jpg,https://pbs.twimg.com/profile_banners/1386417645927518217/1619383178,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
1330526173542182917,1330526173542182912,Musa,itsmusa_,,"- #Deppheadforlife
- #Justiceforjohnnydepp
- Marvel fan",,{'description': {'urls': []}},False,22,95,0,2020-11-22 14:59:03+00:00,177,,,False,False,40,,"{'created_at': 'Thu Feb 24 10:19:33 +0000 2022', 'id': 1496791903454392320, 'id_str': '1496791903454392320', 'full_text': '#OscarsFanFavorite \n#Sweepstakes \n#MINAMATA', 'truncated': False, 'display_text_range': [0, 43], 'entities': {'hashtags': [{'text': 'OscarsFanFavorite', 'indices': [0, 18]}, {'text': 'Sweepstakes', 'indices': [20, 32]}, {'text': 'MINAMATA', 'indices': [34, 43]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1375854903759794179/ftTRWQep_normal.jpg,https://pbs.twimg.com/profile_images/1375854903759794179/ftTRWQep_normal.jpg,https://pbs.twimg.com/profile_banners/1330526173542182917/1616864408,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1366601590333976582,1366601590333976576,Ulrica.C🇨🇳,ChowUlrica,,justiceforJohnnyDepp,,{'description': {'urls': []}},False,30,24,0,2021-03-02 04:09:53+00:00,2231,,,False,False,142,,"{'created_at': 'Thu Mar 17 06:46:50 +0000 2022', 'id': 1504348515287322626, 'id_str': '1504348515287322626', 'full_text': '#JusticeForJohnnyDeppVirginia2022 https://t.co/wkUwLTMDm3', 'truncated': False, 'display_text_range': [0, 33], 'entities': {'hashtags': [{'text': 'JusticeForJohnnyDeppVirginia2022', 'indices': [0, 33]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wkUwLTMDm3', 'expanded_url': 'https://twitter.com/ZellnerLaw/status/1504299212590133257', 'display_url': 'twitter.com/ZellnerLaw/sta…', 'indices': [34, 57]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1504299212590133257, 'quoted_status_id_str': '1504299212590133257', 'quoted_status_permalink': {'url': 'https://t.co/wkUwLTMDm3', 'expanded': 'https://twitter.com/ZellnerLaw/status/1504299212590133257', 'display': 'twitter.com/ZellnerLaw/sta…'}, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1497100146382979101/WZJcuedP_normal.jpg,https://pbs.twimg.com/profile_images/1497100146382979101/WZJcuedP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
