,index,from,to,label
0,0,100109831,110659796,1
1,1,100109831,212340107,1
2,2,100109831,21549211,1
3,3,100109831,245088739,1
4,4,100109831,98755390,1
5,5,100109831,99813303,1
6,6,1001453642,16027638,1
7,7,1001453642,18073211,1
8,8,1001453642,19511386,1
9,9,1001453642,21060715,1
10,10,1001453642,21554978,1
11,11,1001453642,25159559,1
12,12,1001453642,27971300,1
13,13,1001453642,28606058,1
14,14,1001453642,455025446,1
15,15,1001453642,45873531,1
16,16,1001453642,855950256,1
17,17,1001453642,96657428,1
18,18,100176326,142229885,1
19,19,100176326,183239662,1
20,20,100176326,281077060,1
21,21,100176326,318075225,1
22,22,100176326,462329562,1
23,23,100176326,875246665,1
24,24,100464653,139317544,1
25,25,100464653,153293230,1
26,26,100464653,176660840,1
27,27,100464653,189174316,1
28,28,100464653,24788546,1
29,29,100464653,24960531,1
30,30,100464653,309389958,1
31,31,100464653,421698977,1
32,32,100464653,510960127,1
33,33,100464653,55693933,1
34,34,100464653,747674376,1
35,35,100464653,776285184,1
36,36,1004922458,1076291942,1
37,37,1004922458,20782309,1
38,38,1004922458,27257918,1
39,39,1004922458,281899509,1
40,40,1004922458,45274896,1
41,41,1004922458,49864538,1
42,42,1004922458,70839579,1
43,43,1004922458,76250604,1
44,44,1004922458,80692195,1
45,45,1004922458,83270408,1
46,46,100556385,110313469,1
47,47,100556385,1103807786,1
48,48,100556385,1187059363,1
49,49,100556385,12785152,1
50,50,100556385,1336885111,1
51,51,100556385,159863491,1
52,52,100556385,171235790,1
53,53,100556385,190599893,1
54,54,100556385,201006608,1
55,55,100556385,22197512,1
56,56,100556385,238741915,1
57,57,100556385,261707616,1
58,58,100556385,30344835,1
59,59,100556385,315422040,1
60,60,100556385,319113194,1
61,61,100556385,334984067,1
62,62,100556385,351610781,1
63,63,100556385,371067917,1
64,64,100556385,381972016,1
65,65,100556385,39161778,1
66,66,100556385,40453955,1
67,67,100556385,421888526,1
68,68,100556385,431244059,1
69,69,100556385,451714063,1
70,70,100556385,47407494,1
71,71,100556385,475098875,1
72,72,100556385,567604870,1
73,73,100556385,567683123,1
74,74,100556385,596283173,1
75,75,100556385,60412215,1
76,76,100556385,73155574,1
77,77,100556385,75957652,1
78,78,100556385,87465734,1
79,79,100556385,906610502,1
80,80,100556385,94666141,1
81,81,100556385,981664592,1
82,82,100609303,101047300,1
83,83,100609303,114181189,1
84,84,100609303,268416175,1
85,85,100609303,272746387,1
86,86,100609303,303302482,1
87,87,100609303,320144374,1
88,88,100609303,573290825,1
89,89,100609303,633686082,1
90,90,100609303,93176567,1
91,91,100609303,937197516,1
92,92,100609303,996924109,1
93,93,100645172,305752515,1
94,94,100645172,386686388,1
