,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
356,4149920184,dudestuffSFW,Gentelman Boner,2015-11-06 21:11:12+00:00,,3971,0,47834,http://pbs.twimg.com/profile_images/662745605798830080/_6SHiC6k_normal.jpg,,
361,479610523,GentIemanLadies,Gentleman's Ladies,2012-01-31 15:33:07+00:00,,86253,0,65158,http://pbs.twimg.com/profile_images/1252762363687776256/YGWT4GUH_normal.jpg,https://pbs.twimg.com/profile_banners/479610523/1461175128,
398,1136645000,JOSEJlortiz,JOSE LUIS ORTIZ GÜEL,2013-01-31 10:38:48+00:00,,5,66,7189,http://pbs.twimg.com/profile_images/997027432111726592/_j04ioPi_normal.jpg,https://pbs.twimg.com/profile_banners/1136645000/1526460867,
855,1096865258751385603,GleasonLucky,The W*nking Knight,2019-02-16 20:13:51+00:00,United Kingdom,3090,193,46268,http://pbs.twimg.com/profile_images/1212178698113290240/z2BygZVw_normal.jpg,https://pbs.twimg.com/profile_banners/1096865258751385603/1584611769,
1004,974182460727660544,kinkywelshman,Guy in the valley's,2018-03-15 07:16:12+00:00,South Wales,2060,691,4252,http://pbs.twimg.com/profile_images/974221074341744640/6ipSs0tw_normal.jpg,,
1368,2453654520,ak20022019,Angie!!,2014-04-19 20:33:52+00:00,"Missouri, USA",49,561,2036,http://pbs.twimg.com/profile_images/1248098715979702272/Cvybxqat_normal.jpg,https://pbs.twimg.com/profile_banners/2453654520/1558399759,
1427,806658847,RazakSaffron,27th,2012-09-06 11:54:00+00:00,"Rasah Kemayan, Seremban 2",2266,953,16299,http://pbs.twimg.com/profile_images/1366829507491991552/P8Xgq7uE_normal.jpg,https://pbs.twimg.com/profile_banners/806658847/1612758811,
1484,14961211,Billiam,Billiam,2008-05-31 06:31:28+00:00,Regensburg,865,2352,40104,http://pbs.twimg.com/profile_images/2767172555/7fa022704f1ddb31d9eff03dcbcf3e4a_normal.jpeg,https://pbs.twimg.com/profile_banners/14961211/1398196821,
1490,703062025904201728,runpiggierun,s,2016-02-26 03:40:24+00:00,,355,99,10387,http://pbs.twimg.com/profile_images/1385791324540919812/gsdKkRdl_normal.jpg,,
1521,23724972,Galvatron86,Galvatron86,2009-03-11 04:56:32+00:00,,1138,4258,42252,http://pbs.twimg.com/profile_images/1273456045998985216/sp_KdEqb_normal.jpg,https://pbs.twimg.com/profile_banners/23724972/1591238945,
1529,1128416029594484736,BookWormBuns,Bunnicula 🐰,2019-05-14 21:45:21+00:00,Florida,1012,176,10270,http://pbs.twimg.com/profile_images/1358436368360349716/FC_-n7Hi_normal.jpg,https://pbs.twimg.com/profile_banners/1128416029594484736/1618937680,
