id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
1347699807826178049,1347699807826178048,For Johnny ⚖️PLATOON,Platoon19792,,"#JusticeForJohnnyDepp! Fighting for the truth & vindication of Johnny Depp. Mr Depp was wrongfully accused by his abuser! His pain is my pain, his war is my war",,{'description': {'urls': []}},False,1269,374,0,2021-01-09 00:21:11+00:00,43678,,,False,False,16023,,"{'created_at': 'Fri Mar 18 23:00:59 +0000 2022', 'id': 1504956055469580295, 'id_str': '1504956055469580295', 'full_text': ""RT @roaringrapids22: @tralalalumbum I'm guessing, Ms. Heard is going to attempt to use photos from when she had Rhinoplasty aka nose job &amp;…"", 'truncated': False, 'display_text_range': [0, 143], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'roaringrapids22', 'name': 'The Right Side of the Roaring Rapids', 'id': 1262918705492746246, 'id_str': '1262918705492746246', 'indices': [3, 19]}, {'screen_name': 'tralalalumbum', 'name': 'tralala', 'id': 932310261737951233, 'id_str': '932310261737951233', 'indices': [21, 35]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Mar 18 22:32:58 +0000 2022', 'id': 1504949006492909572, 'id_str': '1504949006492909572', 'full_text': ""@tralalalumbum I'm guessing, Ms. Heard is going to attempt to use photos from when she had Rhinoplasty aka nose job &amp; try to suggest she had to have the procedure because Mr. Depp broke her nose. Problem is Septorhinoplasty is the procedure for a broken nose &amp; X-Rays would show the difference."", 'truncated': False, 'display_text_range': [15, 302], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tralalalumbum', 'name': 'tralala', 'id': 932310261737951233, 'id_str': '932310261737951233', 'indices': [0, 14]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1504910272737259527, 'in_reply_to_status_id_str': '1504910272737259527', 'in_reply_to_user_id': 932310261737951233, 'in_reply_to_user_id_str': '932310261737951233', 'in_reply_to_screen_name': 'tralalalumbum', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 14, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502998818333339651/9MkE28hX_normal.jpg,https://pbs.twimg.com/profile_images/1502998818333339651/9MkE28hX_normal.jpg,https://pbs.twimg.com/profile_banners/1347699807826178049/1629824780,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
