,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
876,574757442,xo_karolina_ox,Caroline,2012-05-08 18:10:41+00:00,,69,118,375,http://pbs.twimg.com/profile_images/1331240312983990273/pk0mGLY9_normal.jpg,https://pbs.twimg.com/profile_banners/574757442/1596709267,
11536,1021125027352260614,luekxnone,dansemacabre ⚡️,2018-07-22 20:09:12+00:00,,254,868,12285,http://pbs.twimg.com/profile_images/1326532551154958336/P9TIAVB4_normal.jpg,https://pbs.twimg.com/profile_banners/1021125027352260614/1605104981,
13554,1146211655078023168,spread_love0117,🌸エヴェリナ🌸,2019-07-03 00:18:48+00:00,,2,64,93,http://pbs.twimg.com/profile_images/1378704892919877634/XCDIoxRV_normal.png,https://pbs.twimg.com/profile_banners/1146211655078023168/1617543752,
13752,482332990,love_joshifer,➽Gi☈L ON Fi☈E ⧗,2012-02-03 19:51:52+00:00,,1278,3556,49529,http://pbs.twimg.com/profile_images/1316489676883144704/dpHeBL2Z_normal.jpg,https://pbs.twimg.com/profile_banners/482332990/1616460437,
16262,1150881828041084930,depresseddust,✿𝓜𝓪𝓻𝓲✿,2019-07-15 21:36:24+00:00,,53,338,175,http://pbs.twimg.com/profile_images/1253401607775059975/g64YFuzE_normal.jpg,https://pbs.twimg.com/profile_banners/1150881828041084930/1587670050,
16982,2860400905,Girl_For_Steal,hel lno,2014-10-17 13:25:46+00:00,poland ,35,252,4028,http://pbs.twimg.com/profile_images/1118090147806031873/rOcSRgte_normal.jpg,https://pbs.twimg.com/profile_banners/2860400905/1447801463,
34560,1304584809881260033,Jan64205055,Jan,2020-09-12 00:57:23+00:00,,0,6,3,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
66357,956247932843511809,BW0NSAMDI,하나,2018-01-24 19:30:48+00:00,ur mom's pussy,86,47,1859,http://pbs.twimg.com/profile_images/1342069842468335616/tIMl20uM_normal.jpg,https://pbs.twimg.com/profile_banners/956247932843511809/1608633913,
72309,3088858599,Norbisio,Norbert Szczepaniak,2015-03-12 13:53:08+00:00,,4,33,57,http://pbs.twimg.com/profile_images/937663979358445568/9TyHc9zf_normal.jpg,,
109456,1246233181897908224,briezybaby28,Brie Quetua,2020-04-04 00:29:09+00:00,"Manila City, National Capital ",5,82,60,http://pbs.twimg.com/profile_images/1366277864002265090/LvbvU66__normal.jpg,https://pbs.twimg.com/profile_banners/1246233181897908224/1599639017,
130580,1330297990251220992,BessieP62025538,Bessie,2020-11-21 23:53:51+00:00,,1,65,22,http://pbs.twimg.com/profile_images/1334734508394950656/iEhLnw2m_normal.jpg,,
132060,1164284666481975296,_Aalu_,alice,2019-08-21 21:15:00+00:00,,13,57,41,http://pbs.twimg.com/profile_images/1351988176789909506/I6UgUgw9_normal.jpg,https://pbs.twimg.com/profile_banners/1164284666481975296/1611174074,
132853,326233115,2van4u,Curly Fry,2011-06-29 16:02:18+00:00,"Fridge, Kitchen",478,357,7433,http://pbs.twimg.com/profile_images/842854228062289920/P7cdgQ6A_normal.jpg,https://pbs.twimg.com/profile_banners/326233115/1451418472,
134255,177997626,Ukashq,Luc,2010-08-13 16:12:35+00:00,,221,166,16085,http://pbs.twimg.com/profile_images/679310451969232896/FSGMJ_Rf_normal.jpg,https://pbs.twimg.com/profile_banners/177997626/1450795312,
145117,1267573340,Paik72,Patryk Łyskanowski,2013-03-14 17:29:19+00:00,"Kraków, Polska",4,11,1,http://pbs.twimg.com/profile_images/995970807082954752/f-K_O_2o_normal.jpg,https://pbs.twimg.com/profile_banners/1267573340/1526292997,
150406,1204545680695595008,geIIert,𝖘𝖍𝖊𝖗𝖇𝖊𝖙 𝖑𝖊𝖒𝖔𝖓,2019-12-10 23:37:35+00:00,hufflepuff,538,758,1750,http://pbs.twimg.com/profile_images/1326371436731138048/6shzpdpU_normal.png,https://pbs.twimg.com/profile_banners/1204545680695595008/1590241661,
156684,1155826194379681793,maks29239897,Mreks_,2019-07-29 13:03:33+00:00,mars,1,46,59,http://pbs.twimg.com/profile_images/1269916205491597312/lSUB-i6K_normal.jpg,https://pbs.twimg.com/profile_banners/1155826194379681793/1597091685,
162250,1066654946534277121,burburmi,Burburmi 🏳️‍🌈☂️⚡️,2018-11-25 11:28:51+00:00,,20,107,1266,http://pbs.twimg.com/profile_images/1334859896643330050/kyc74J1I_normal.jpg,https://pbs.twimg.com/profile_banners/1066654946534277121/1544014252,
162297,484924009,ofiszjalBekon,Bekon,2012-02-06 16:56:24+00:00,"Enschede, Nederland",872,110,59618,http://pbs.twimg.com/profile_images/1379908499518459906/GvwVsz5H_normal.jpg,https://pbs.twimg.com/profile_banners/484924009/1617831220,
162846,826047260064620544,Weronika9978,halfxdead_,2017-01-30 12:39:48+00:00,,38,679,90,http://pbs.twimg.com/profile_images/1326987525710360577/2L6BFtu-_normal.jpg,https://pbs.twimg.com/profile_banners/826047260064620544/1523702715,
165891,1291079844932067328,consideration79,princess.of.china,2020-08-05 18:33:24+00:00,,5,20,100,http://pbs.twimg.com/profile_images/1368911678444867587/exctXTqD_normal.jpg,https://pbs.twimg.com/profile_banners/1291079844932067328/1615209052,
181952,118021414,drvval_,drvval,2010-02-27 10:17:20+00:00,Warszawa,78,182,4570,http://pbs.twimg.com/profile_images/1361246554506616837/mebTChLR_normal.jpg,https://pbs.twimg.com/profile_banners/118021414/1543315091,
185707,722476999,MJedrusinski,Michał Jędrusinśki,2012-07-28 16:44:29+00:00,,5,110,42,http://pbs.twimg.com/profile_images/474550024706064384/jzqLT3Nh_normal.jpeg,https://pbs.twimg.com/profile_banners/722476999/1401976589,
185935,2248370669,OnetPar,Michael P,2013-12-28 16:29:55+00:00,,30,408,14,http://pbs.twimg.com/profile_images/460075741099487232/m8V7c5h8_normal.jpeg,https://pbs.twimg.com/profile_banners/2248370669/1591390020,
185939,979052064822132738,brolveth,Brolveth,2018-03-28 17:46:16+00:00,,4,82,9,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
187680,4898929211,sharimsejn,Artur Wawro,2016-02-11 19:09:47+00:00,,0,78,67,http://pbs.twimg.com/profile_images/1314947047292796931/_FFIdAtq_normal.jpg,,
