link,count,n_users
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?recruiter=95107240&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_petition&utm_term=psf_combo_share_initial&recruited_by_id=a9cc87fa-9eca-475b-99d6-c3848301b6a2&pt=AVBldGl0aW9uAMCB3AAAAAAAXlBuU90xCqg1YmFmODk1Yw%3D%3D,1,1
https://www.change.org/p/united-nations-remove-amber-heard-as-a-spokesperson-for-harry-walker-agency-for-domestic-violence,1,1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,1,1
https://www.change.org/p/the-walt-disney-company-pirates-of-the-caribbean-6-with-johnny-depp-as-captain-jack-sparrow?recruiter=1167331579&recruited_by_id=26e267d0-3669-11eb-9277-ed5517335b25&utm_source=share_petition&utm_medium=copylink&utm_campaign=petition_dashboard,1,1
